count, time, location_odometry_pos_x, location_odometry_pos_y, location_odometry_pos_z, location_odometry_roll, location_odometry_pitch, location_odometry_yaw, 
1, 500, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 
2, 1000, -0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 
3, 1500, -0.000, 0.000, 0.000, 0.000, 0.000, -0.001, 
4, 2000, -0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 
5, 2500, -0.000, -0.000, 0.000, 0.000, 0.000, -0.001, 
6, 3000, -0.000, -0.000, 0.000, 0.000, 0.000, -0.001, 
7, 3500, 0.058, -0.000, 0.000, 0.000, 0.000, -0.001, 
8, 4000, 0.351, -0.001, 0.000, 0.000, 0.000, -0.003, 
9, 4500, 0.736, -0.003, 0.000, 0.000, 0.000, -0.004, 
10, 5000, 1.104, -0.013, 0.000, 0.000, 0.000, -0.063, 
11, 5500, 1.480, -0.041, 0.000, 0.000, 0.000, -0.072, 
12, 6000, 1.860, -0.067, 0.000, 0.000, 0.000, -0.080, 
13, 6500, 2.235, -0.092, 0.000, 0.000, 0.000, -0.058, 
14, 7000, 2.615, -0.115, 0.000, 0.000, 0.000, -0.062, 
15, 7500, 2.992, -0.144, 0.000, 0.000, 0.000, -0.081, 
16, 8000, 3.365, -0.174, 0.000, 0.000, 0.000, -0.075, 
17, 8500, 3.745, -0.205, 0.000, 0.000, 0.000, -0.100, 
18, 9000, 4.118, -0.249, 0.000, 0.000, 0.000, -0.147, 
19, 9500, 4.485, -0.308, 0.000, 0.000, 0.000, -0.148, 
20, 10000, 4.858, -0.359, 0.000, 0.000, 0.000, -0.112, 
21, 10500, 5.237, -0.393, 0.000, 0.000, 0.000, -0.075, 
22, 11000, 5.610, -0.413, 0.000, 0.000, 0.000, -0.045, 
23, 11500, 5.990, -0.429, 0.000, 0.000, 0.000, -0.036, 
24, 12000, 6.369, -0.444, 0.000, 0.000, 0.000, -0.036, 
25, 12500, 6.748, -0.459, 0.000, 0.000, 0.000, -0.037, 
26, 13000, 7.126, -0.467, 0.000, 0.000, 0.000, -0.005, 
27, 13500, 7.506, -0.465, 0.000, 0.000, -0.000, 0.019, 
28, 14000, 7.882, -0.450, 0.000, 0.000, -0.000, 0.049, 
29, 14500, 8.255, -0.437, 0.000, 0.000, -0.000, 0.026, 
30, 15000, 8.626, -0.432, 0.000, 0.000, -0.000, 0.006, 
31, 15500, 8.999, -0.428, 0.000, 0.000, -0.000, 0.009, 
32, 16000, 9.378, -0.424, 0.000, 0.000, -0.000, 0.007, 
33, 16500, 9.756, -0.422, 0.000, 0.000, -0.000, 0.011, 
34, 17000, 10.136, -0.418, 0.000, 0.000, -0.000, 0.006, 
35, 17500, 10.513, -0.420, 0.000, 0.000, 0.000, -0.019, 
36, 18000, 10.897, -0.423, 0.000, 0.000, -0.000, 0.004, 
37, 18500, 11.280, -0.420, 0.000, 0.000, -0.000, 0.013, 
38, 19000, 11.654, -0.409, 0.000, 0.000, -0.000, 0.046, 
39, 19500, 12.032, -0.389, 0.000, 0.000, -0.000, 0.070, 
40, 20000, 12.413, -0.358, 0.000, 0.000, -0.000, 0.079, 
41, 20500, 12.793, -0.329, 0.000, 0.000, -0.000, 0.071, 
42, 21000, 13.170, -0.300, 0.000, 0.000, -0.000, 0.072, 
43, 21500, 13.552, -0.276, 0.000, 0.000, -0.000, 0.042, 
44, 22000, 13.926, -0.266, 0.000, 0.000, -0.000, 0.002, 
45, 22500, 14.304, -0.272, 0.000, 0.000, 0.000, -0.024, 
46, 23000, 14.685, -0.288, 0.000, 0.000, 0.000, -0.052, 
47, 23500, 15.068, -0.314, 0.000, 0.000, 0.000, -0.089, 
48, 24000, 15.447, -0.353, 0.000, 0.000, 0.000, -0.117, 
49, 24500, 15.826, -0.406, 0.000, 0.000, 0.000, -0.168, 
50, 25000, 16.203, -0.484, 0.000, 0.000, 0.000, -0.240, 
51, 25500, 16.572, -0.588, 0.000, 0.000, 0.000, -0.310, 
52, 26000, 16.924, -0.718, 0.000, 0.000, 0.000, -0.399, 
53, 26500, 17.264, -0.881, 0.000, 0.000, 0.000, -0.523, 
54, 27000, 17.587, -1.080, 0.000, 0.000, 0.000, -0.582, 
55, 27500, 17.896, -1.295, 0.000, 0.000, 0.000, -0.651, 
56, 28000, 18.182, -1.531, 0.000, 0.000, 0.000, -0.732, 
57, 28500, 18.454, -1.790, 0.000, 0.000, 0.000, -0.774, 
58, 29000, 18.726, -2.054, 0.000, 0.000, 0.000, -0.769, 
59, 29500, 19.004, -2.310, 0.000, 0.000, 0.000, -0.718, 
60, 30000, 19.295, -2.551, 0.000, 0.000, 0.000, -0.663, 
61, 30500, 19.599, -2.776, 0.000, 0.000, 0.000, -0.614, 
62, 31000, 19.915, -2.989, 0.000, 0.000, 0.000, -0.570, 
63, 31500, 20.240, -3.186, 0.000, 0.000, 0.000, -0.520, 
64, 32000, 20.576, -3.359, 0.000, 0.000, 0.000, -0.415, 
65, 32500, 20.935, -3.494, 0.000, 0.000, 0.000, -0.294, 
66, 33000, 21.306, -3.582, 0.000, 0.000, 0.000, -0.176, 
67, 33500, 21.683, -3.634, 0.000, 0.000, 0.000, -0.103, 
68, 34000, 22.059, -3.666, 0.000, 0.000, 0.000, -0.075, 
69, 34500, 22.437, -3.690, 0.000, 0.000, 0.000, -0.040, 
70, 35000, 22.821, -3.705, 0.000, 0.000, 0.000, -0.038, 
71, 35500, 23.200, -3.714, 0.000, 0.000, 0.000, -0.012, 
