mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 74, 37000, 11.362,  1.361,  0.144, 
2, 1310, 655000, -109.053, -86.606,  0.096, 

2, 74, 37000, 14.241, -7.248,  0.093, 
2, 1310, 655000, -115.870, -79.144,  0.096, 

2, 73, 36500, 14.976, -4.435,  0.301, 
2, 1311, 655500, -114.566, -78.407, -0.148, 

2, 73, 36500, 10.937,  1.389, -0.122, 
2, 1311, 655500, -109.095, -86.648,  0.214, 

2, 72, 36000, 14.746, -4.106,  0.234, 
2, 1312, 656000, -111.024, -80.411,  0.293, 

2, 72, 36000, 11.181,  1.336,  0.172, 
2, 1312, 656000, -109.135, -86.708,  0.205, 

2, 71, 35500,  9.096, -8.229,  0.301, 
2, 1313, 656500, -114.589, -78.389, -0.139, 

2, 71, 35500, 10.558,  1.681,  0.134, 
2, 1313, 656500, -109.141, -86.686,  0.209, 

2, 70, 35000, 10.743,  1.524, -0.008, 
2, 1314, 657000, -109.245, -86.724,  0.202, 

2, 70, 35000,  8.511, -4.085, -0.261, 
2, 1314, 657000, -110.019, -81.355, -0.126, 

2, 70, 35000,  8.994, -8.197,  0.298, 
2, 1314, 657000, -114.266, -78.233, -0.137, 

2, 69, 34500, 10.550,  1.616,  0.118, 
2, 1315, 657500, -108.878, -86.568,  0.141, 

2, 69, 34500,  8.099, -2.922, -0.131, 
2, 1315, 657500, -110.010, -81.341,  0.119, 

2, 69, 34500,  9.108, -8.194,  0.389, 
2, 1315, 657500, -114.182, -78.189, -0.136, 

2, 68, 34000, 10.536,  1.751,  0.095, 
2, 1316, 658000, -108.332, -86.290,  0.175, 

2, 68, 34000,  7.795, -2.813, -0.220, 
2, 1316, 658000, -109.929, -81.385, -0.095, 

2, 67, 33500, 10.237,  1.934,  0.142, 
2, 1317, 658500, -102.693, -83.709,  0.533, 

2, 67, 33500,  7.248, -2.769, -0.129, 
2, 1317, 658500, -109.884, -81.359, -0.130, 

2, 66, 33000,  7.239, -2.744, -0.129, 
2, 1318, 659000, -109.842, -81.303, -0.435, 

2, 66, 33000, 10.540,  4.221, -0.112, 
2, 1318, 659000, -102.496, -83.770,  0.413, 

2, 65, 32500,  7.063, -2.748, -0.005, 
2, 1319, 659500, -109.819, -81.302, -0.172, 

2, 64, 32000,  9.712,  3.378, -0.098, 
2, 1320, 660000, -102.137, -82.633,  0.432, 

2, 64, 32000,  5.892, -2.651,  0.206, 
2, 1320, 660000, -109.246, -80.957,  0.062, 

2, 63, 31500,  5.936, -2.571,  0.119, 
2, 1321, 660500, -108.832, -80.722, -0.126, 

2, 63, 31500,  5.217, -2.490,  0.119, 
2, 1321, 660500, -107.707, -80.102,  0.107, 

2, 63, 31500,  6.718,  7.373,  0.478, 
2, 1321, 660500, -102.132, -88.239,  0.491, 

2, 62, 31000,  8.822,  2.931, -0.280, 
2, 1322, 661000, -102.083, -88.227,  0.552, 

2, 62, 31000,  5.250, -2.456,  0.116, 
2, 1322, 661000, -108.255, -80.217,  0.200, 

2, 62, 31000,  5.246, -2.526, -0.441, 
2, 1322, 661000, -108.053, -80.063, -0.286, 

2, 62, 31000,  5.038, -2.383,  0.192, 
2, 1322, 661000, -107.818, -80.104,  0.119, 

2, 61, 30500,  8.220,  3.008, -0.181, 
2, 1323, 661500, -102.079, -88.247,  0.409, 

2, 61, 30500,  5.281, -2.481, -0.353, 
2, 1323, 661500, -108.099, -80.046, -0.178, 

2, 60, 30000,  4.945, -2.345, -0.046, 
2, 1324, 662000, -107.989, -80.047,  0.159, 

2, 60, 30000,  6.605,  7.397,  0.319, 
2, 1324, 662000, -102.203, -88.294,  0.102, 

2, 59, 29500,  4.827, -2.381,  0.072, 
2, 1325, 662500, -107.308, -79.720, -0.356, 

2, 59, 29500,  4.235, -2.824, -0.103, 
2, 1325, 662500, -106.549, -78.738, -0.155, 

2, 58, 29000,  6.803,  3.633, -0.015, 
2, 1326, 663000, -100.763, -81.799,  0.373, 

2, 58, 29000,  4.765, -2.479,  0.039, 
2, 1326, 663000, -106.730, -79.304,  0.187, 

2, 58, 29000,  2.916, -3.727,  0.325, 
2, 1326, 663000, -106.138, -76.356,  0.066, 

2, 57, 28500,  6.493,  3.895,  0.219, 
2, 1327, 663500, -100.700, -81.896,  0.365, 

2, 57, 28500,  4.280, -2.724,  0.274, 
2, 1327, 663500, -106.581, -78.657, -0.374, 

2, 57, 28500,  2.847, -3.856,  0.337, 
2, 1327, 663500, -106.349, -76.656,  0.336, 

2, 56, 28000,  5.847,  4.405,  0.231, 
2, 1328, 664000, -100.511, -81.735,  0.359, 

2, 56, 28000,  2.940, -3.765,  0.332, 
2, 1328, 664000, -106.008, -76.312,  0.057, 

2, 56, 28000,  3.706, -3.119, -0.201, 
2, 1328, 664000, -106.445, -77.976, -0.372, 

2, 55, 27500,  5.464,  4.575,  0.357, 
2, 1329, 664500, -99.145, -83.804,  0.081, 

2, 55, 27500,  3.754, -3.153,  0.316, 
2, 1329, 664500, -106.411, -77.641, -0.401, 

2, 55, 27500,  1.702, -4.306, -0.009, 
2, 1329, 664500, -105.763, -76.154, -0.086, 

2, 54, 27000,  5.249,  4.825,  0.078, 
2, 1330, 665000, -98.855, -83.814,  0.336, 

