mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 360, 180000, -11.845, -22.833, -0.045, 
6, 611, 305500, 107.889, -150.297, -0.670, 

2, 360, 180000, -15.511, -21.205, -0.468, 
6, 611, 305500, 107.283, -154.588, -0.264, 

2, 360, 180000, -19.374, -17.676, -0.452, 
6, 611, 305500, 107.218, -158.606, -0.014, 

2, 360, 180000, -22.974, -17.313,  0.786, 
6, 611, 305500, 108.531, -162.202, -0.203, 

2, 360, 180000, -10.917, -23.831, -0.048, 
6, 611, 305500, 107.440, -149.585, -0.401, 

2, 359, 179500, -11.791, -22.780, -0.047, 
6, 612, 306000, 107.539, -150.367, -0.653, 

2, 359, 179500, -15.541, -21.280, -0.234, 
6, 612, 306000, 106.692, -154.384, -0.182, 

2, 358, 179000, -15.481, -20.983, -0.241, 
6, 613, 306500, 106.732, -154.416, -0.006, 

2, 358, 179000, -11.846, -22.590, -0.657, 
6, 613, 306500, 107.302, -150.396, -0.642, 

2, 357, 178500, -11.795, -22.775, -0.088, 
6, 614, 307000, 106.911, -150.446, -0.661, 

2, 357, 178500, -15.459, -21.059, -0.262, 
6, 614, 307000, 106.687, -154.387,  0.109, 

2, 357, 178500, -17.476, -13.141,  0.390, 
6, 614, 307000, 110.453, -163.100, -0.224, 

2, 356, 178000, -17.472, -12.554,  0.408, 
6, 615, 307500, 103.187, -158.237, -0.138, 

2, 356, 178000, -11.798, -22.788,  0.130, 
6, 615, 307500, 106.416, -150.871,  0.097, 

2, 355, 177500, -11.686, -22.803, -0.039, 
6, 616, 308000, 106.118, -150.907,  0.057, 

2, 354, 177000, -11.608, -22.816, -0.081, 
6, 617, 308500, 105.892, -150.907,  0.059, 

2, 354, 177000, -11.724, -13.177, -0.283, 
6, 617, 308500, 102.457, -158.243, -0.263, 

2, 353, 176500, -11.524, -22.824, -0.088, 
6, 618, 309000, 105.589, -150.874, -0.044, 

2, 353, 176500, -11.520, -13.276, -0.015, 
6, 618, 309000, 104.795, -158.272, -0.119, 

2, 352, 176000, -10.534, -14.230,  0.173, 
6, 619, 309500, 104.703, -158.269, -0.118, 

2, 352, 176000, -11.580, -22.790, -0.097, 
6, 619, 309500, 105.054, -150.722,  0.056, 

2, 351, 175500, -10.603, -14.290,  0.177, 
6, 620, 310000, 105.378, -158.260, -0.012, 

2, 351, 175500, -10.421, -23.814,  0.042, 
6, 620, 310000, 104.879, -150.719,  0.056, 

2, 350, 175000, -10.698, -14.280,  0.254, 
6, 621, 310500, 105.246, -158.281,  0.249, 

2, 350, 175000, -11.502, -22.831, -0.009, 
6, 621, 310500, 104.414, -150.704,  0.124, 

2, 349, 174500, -10.594, -14.262,  0.261, 
6, 622, 311000, 103.430, -158.257, -0.233, 

2, 349, 174500, -11.409, -22.616,  0.283, 
6, 622, 311000, 103.937, -150.687, -0.003, 

2, 348, 174000, -10.583, -14.231,  0.181, 
6, 623, 311500, 104.426, -158.281, -0.229, 

2, 348, 174000, -11.435, -22.563,  0.295, 
6, 623, 311500, 103.678, -150.705, -0.144, 

2, 347, 173500, -8.120, -21.946, -0.530, 
6, 624, 312000, 103.247, -150.685,  0.078, 

2, 347, 173500, -7.787, -14.334, -0.227, 
6, 624, 312000, 102.547, -158.254,  0.171, 

2, 346, 173000, -7.881, -22.001, -0.059, 
6, 625, 312500, 102.753, -150.668, -0.087, 

2, 346, 173000, -7.597, -14.372, -0.115, 
6, 625, 312500, 102.678, -158.274, -0.116, 

2, 345, 172500, -7.889, -22.008, -0.065, 
6, 626, 313000, 102.510, -150.660,  0.080, 

2, 345, 172500, -7.760, -14.357, -0.115, 
6, 626, 313000, 102.246, -158.255, -0.012, 

2, 344, 172000, -7.183, -22.052,  0.087, 
6, 626, 313000, 102.510, -150.660,  0.080, 

2, 344, 172000, -7.264, -14.382, -0.336, 
6, 626, 313000, 102.246, -158.255, -0.012, 

2, 343, 171500, -7.266, -14.384, -0.341, 
6, 627, 313500, 101.790, -158.245, -0.225, 

2, 343, 171500, -6.728, -22.033, -0.034, 
6, 627, 313500, 102.020, -150.650, -0.058, 

2, 342, 171000, -6.519, -22.018,  0.071, 
6, 628, 314000, 101.596, -150.632,  0.043, 

2, 342, 171000, -6.820, -14.316, -0.012, 
6, 628, 314000, 101.285, -158.220, -0.012, 

