count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 1000, -6.714, -0.823,  0.111, 
2, 1000, -3.096, -4.823, -0.009, 
2, 1000, -1.650, -4.244,  0.190, 
2, 1000, -11.698, -2.198,  0.512, 
2, 1000, -7.786,  2.293,  0.371, 

3, 1500, -6.710, -0.824,  0.186, 
3, 1500, -1.650, -4.244,  0.190, 
3, 1500, -11.712, -2.208,  0.381, 
3, 1500, -7.834,  2.261,  0.329, 
3, 1500, -15.868,  0.510,  0.703, 

4, 2000, -6.716, -0.829,  0.060, 
4, 2000, -1.618, -4.201, -0.009, 
4, 2000, -11.704, -2.206,  0.512, 
4, 2000, -7.837,  2.236,  0.264, 
4, 2000, -15.867,  0.510,  0.794, 
4, 2000,  1.436, -5.563, -0.291, 
4, 2000, -3.025, -4.779,  0.396, 
4, 2000, -3.090, -4.828, -0.009, 

5, 2500, -6.719, -0.828,  0.028, 
5, 2500, -1.587, -4.194, -0.090, 
5, 2500, -11.698, -2.205,  0.453, 
5, 2500, -7.840,  2.244,  0.265, 
5, 2500, -15.885,  0.500,  0.704, 
5, 2500,  1.438, -5.575, -0.291, 
5, 2500, -3.029, -4.767,  0.395, 
5, 2500, -3.094, -4.815, -0.086, 
5, 2500, -2.511, -4.493, -0.441, 

6, 3000, -6.722, -0.790,  0.087, 
6, 3000, -11.708, -2.212,  0.452, 
6, 3000, -7.870,  2.206,  0.299, 
6, 3000, -15.893,  0.483,  0.589, 
6, 3000,  1.412, -5.593, -0.449, 
6, 3000, -3.031, -4.798,  0.396, 
6, 3000, -3.092, -4.815, -0.086, 
6, 3000, -15.196, -0.239,  0.551, 
6, 3000, -1.620, -4.227, -0.009, 

7, 3500, -6.751, -0.862, -0.082, 
7, 3500, -11.757, -2.235,  0.378, 
7, 3500, -7.813,  2.269,  0.298, 
7, 3500, -3.162, -4.872,  0.059, 
7, 3500, -1.646, -4.239,  0.062, 
7, 3500, -2.504, -4.746, -0.089, 
