count, time, geo_lat, geo_lon, geo_alt, geo_tim, geo_sat, geo_quality, , 
50, 500, 34.660621, 135.446099, 5.040000, 10194, 12, 4, 
100, 1000, 34.660621, 135.446099, 5.049000, 10195, 12, 4, 
150, 1500, 34.660621, 135.446099, 5.055000, 10195, 12, 4, 
200, 2000, 34.660621, 135.446099, 5.055000, 10196, 12, 4, 
250, 2500, 34.660621, 135.446099, 5.057000, 10196, 12, 4, 
300, 3000, 34.660621, 135.446099, 5.054000, 10197, 12, 4, 
350, 3500, 34.660621, 135.446099, 5.042000, 10198, 12, 4, 
400, 4000, 34.660621, 135.446099, 5.044000, 10198, 12, 4, 
450, 4500, 34.660621, 135.446099, 5.041000, 10199, 12, 4, 
500, 5000, 34.660621, 135.446099, 5.051000, 10200, 12, 4, 
550, 5500, 34.660621, 135.446099, 5.049000, 10200, 12, 4, 
600, 6000, 34.660621, 135.446099, 5.039000, 10201, 12, 4, 
650, 6500, 34.660621, 135.446099, 5.049000, 10202, 12, 4, 
700, 7000, 34.660621, 135.446099, 5.040000, 10202, 12, 4, 
750, 7500, 34.660621, 135.446099, 5.031000, 10203, 12, 4, 
800, 8000, 34.660621, 135.446099, 5.047000, 10203, 12, 4, 
850, 8500, 34.660621, 135.446099, 5.047000, 10204, 12, 4, 
900, 9000, 34.660621, 135.446099, 5.036000, 10205, 12, 4, 
950, 9500, 34.660621, 135.446099, 5.034000, 10205, 12, 4, 
1000, 10000, 34.660621, 135.446099, 5.046000, 10206, 12, 4, 
1050, 10500, 34.660621, 135.446099, 5.043000, 10206, 12, 4, 
1100, 11000, 34.660621, 135.446099, 5.048000, 10207, 12, 4, 
1150, 11500, 34.660621, 135.446099, 5.044000, 10208, 12, 4, 
1200, 12000, 34.660621, 135.446099, 5.042000, 10208, 12, 4, 
1250, 12500, 34.660621, 135.446099, 5.075000, 10209, 12, 4, 
1300, 13000, 34.660621, 135.446099, 5.070000, 10210, 12, 4, 
1350, 13500, 34.660621, 135.446099, 5.067000, 10210, 12, 4, 
1400, 14000, 34.660621, 135.446099, 5.069000, 10211, 12, 4, 
1450, 14500, 34.660621, 135.446099, 5.066000, 10212, 12, 4, 
1500, 15000, 34.660621, 135.446099, 5.069000, 10212, 12, 4, 
1550, 15500, 34.660621, 135.446099, 5.063000, 10213, 12, 4, 
1600, 16000, 34.660621, 135.446099, 5.070000, 10214, 12, 4, 
1650, 16500, 34.660621, 135.446099, 5.070000, 10214, 12, 4, 
1700, 17000, 34.660621, 135.446099, 5.075000, 10215, 12, 4, 
1750, 17500, 34.660621, 135.446099, 5.073000, 10215, 12, 4, 
1800, 18000, 34.660621, 135.446099, 5.063000, 10216, 12, 4, 
1850, 18500, 34.660621, 135.446099, 5.062000, 10217, 12, 4, 
1900, 19000, 34.660621, 135.446099, 5.057000, 10217, 12, 4, 
1950, 19500, 34.660621, 135.446099, 5.067000, 10218, 12, 4, 
2000, 20000, 34.660621, 135.446099, 5.069000, 10219, 12, 4, 
2050, 20500, 34.660621, 135.446099, 5.060000, 10219, 12, 4, 
2100, 21000, 34.660621, 135.446099, 5.061000, 10220, 12, 4, 
2150, 21500, 34.660621, 135.446099, 5.055000, 10221, 12, 4, 
2200, 22000, 34.660621, 135.446099, 5.060000, 10221, 12, 4, 
2250, 22500, 34.660621, 135.446099, 5.066000, 10222, 12, 4, 
2300, 23000, 34.660621, 135.446099, 5.057000, 10223, 12, 4, 
2350, 23500, 34.660621, 135.446099, 5.054000, 10223, 12, 4, 
2400, 24000, 34.660621, 135.446099, 5.052000, 10224, 12, 4, 
2450, 24500, 34.660621, 135.446099, 5.053000, 10225, 12, 4, 
2500, 25000, 34.660621, 135.446099, 5.050000, 10225, 12, 4, 
2550, 25500, 34.660621, 135.446099, 5.051000, 10226, 12, 4, 
2600, 26000, 34.660621, 135.446099, 5.054000, 10226, 12, 4, 
2650, 26500, 34.660621, 135.446099, 5.047000, 10227, 12, 4, 
2700, 27000, 34.660621, 135.446099, 5.055000, 10228, 12, 4, 
2750, 27500, 34.660621, 135.446099, 5.050000, 10228, 12, 4, 
2800, 28000, 34.660621, 135.446099, 5.054000, 10229, 12, 4, 
2850, 28500, 34.660621, 135.446099, 5.062000, 10229, 12, 4, 
2900, 29000, 34.660621, 135.446099, 5.056000, 10230, 12, 4, 
2950, 29500, 34.660621, 135.446099, 5.057000, 10231, 12, 4, 
3000, 30000, 34.660621, 135.446099, 5.061000, 10231, 12, 4, 
3050, 30500, 34.660621, 135.446099, 5.047000, 10232, 12, 4, 
3100, 31000, 34.660621, 135.446099, 5.065000, 10233, 12, 4, 
3150, 31500, 34.660621, 135.446099, 5.063000, 10233, 12, 4, 
3200, 32000, 34.660621, 135.446099, 5.055000, 10234, 12, 4, 
3250, 32500, 34.660621, 135.446099, 5.063000, 10234, 12, 4, 
3300, 33000, 34.660621, 135.446099, 5.066000, 10235, 12, 4, 
3350, 33500, 34.660621, 135.446099, 5.060000, 10236, 12, 4, 
3400, 34000, 34.660621, 135.446099, 5.062000, 10236, 12, 4, 
3450, 34500, 34.660621, 135.446099, 5.055000, 10237, 12, 4, 
3500, 35000, 34.660621, 135.446099, 5.063000, 10237, 12, 4, 
3550, 35500, 34.660621, 135.446099, 5.064000, 10238, 12, 4, 
3600, 36000, 34.660621, 135.446099, 5.067000, 10239, 12, 4, 
3650, 36500, 34.660621, 135.446099, 5.042000, 10239, 12, 4, 
3700, 37000, 34.660621, 135.446099, 5.020000, 10240, 12, 4, 
3750, 37500, 34.660621, 135.446099, 5.048000, 10241, 12, 4, 
3800, 38000, 34.660621, 135.446099, 4.995000, 10241, 12, 4, 
