mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

4, 455, 227500, 82.951, -82.425, -0.358, 
5, 564, 282000, 82.689, -83.823,  0.164, 

4, 455, 227500, 92.626, -73.769,  0.871, 
5, 564, 282000, 93.629, -76.305,  0.471, 

4, 455, 227500, 87.421, -82.216,  0.236, 
5, 564, 282000, 87.438, -82.162,  0.143, 

4, 455, 227500, 85.074, -83.323,  0.269, 
5, 564, 282000, 85.125, -83.260,  0.377, 

4, 455, 227500, 81.197, -74.338, -0.458, 
5, 564, 282000, 83.111, -74.927, -0.371, 

4, 455, 227500, 96.615, -84.675,  0.804, 
5, 564, 282000, 96.636, -84.706,  0.597, 

4, 454, 227000, 82.950, -74.991, -0.078, 
5, 563, 281500, 82.825, -74.923, -0.275, 

4, 454, 227000, 82.482, -82.454, -0.275, 
5, 563, 281500, 82.411, -83.817,  0.164, 

4, 454, 227000, 87.460, -82.267, -0.012, 
5, 563, 281500, 87.500, -82.167,  0.220, 

4, 454, 227000, 94.178, -76.285,  0.940, 
5, 563, 281500, 94.539, -79.096,  0.336, 

4, 453, 226500, 82.897, -74.988, -0.315, 
5, 562, 281000, 82.747, -74.935, -0.373, 

4, 453, 226500, 82.130, -82.436, -0.267, 
5, 562, 281000, 82.124, -83.827,  0.164, 

4, 453, 226500, 92.761, -74.227,  1.045, 
5, 562, 281000, 92.975, -75.308,  0.901, 

4, 453, 226500, 87.304, -82.410,  0.084, 
5, 562, 281000, 87.476, -82.199,  0.304, 

4, 452, 226000, 82.747, -74.961, -0.331, 
5, 561, 280500, 82.861, -74.935, -0.187, 

4, 452, 226000, 87.341, -82.333,  0.087, 
5, 561, 280500, 87.459, -82.205,  0.180, 

4, 452, 226000, 81.662, -82.414, -0.487, 
5, 561, 280500, 82.473, -82.372, -0.213, 

4, 452, 226000, 92.909, -74.572,  1.093, 
5, 561, 280500, 93.197, -75.141,  1.074, 

4, 451, 225500, 93.021, -75.723,  1.091, 
5, 560, 280000, 92.882, -75.260,  1.089, 

4, 451, 225500, 82.617, -74.912, -0.257, 
5, 560, 280000, 82.657, -74.922, -0.285, 

4, 451, 225500, 80.724, -76.195, -0.418, 
5, 560, 280000, 80.746, -76.151, -0.437, 

4, 451, 225500, 87.446, -82.245,  0.504, 
5, 560, 280000, 87.442, -82.247, -0.013, 

4, 451, 225500, 81.668, -82.433, -0.335, 
5, 560, 280000, 81.329, -83.819,  0.212, 

4, 450, 225000, 92.908, -75.235,  1.116, 
