mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

3, 568, 284000, 78.963, -11.117,  0.109, 
6, 234, 117000, 80.260, -13.529,  0.090, 

3, 568, 284000, 87.726, -10.365, -0.242, 
6, 234, 117000, 87.675, -10.941, -0.013, 

3, 568, 284000, 77.394, -13.640,  0.072, 
6, 234, 117000, 77.288, -13.565,  0.226, 

3, 568, 284000, 70.401, -13.911,  0.607, 
6, 234, 117000, 70.243, -13.430,  0.580, 

3, 568, 284000, 69.551, -11.160,  0.613, 
6, 234, 117000, 68.917, -11.935,  0.161, 

3, 567, 283500, 87.108, -12.100,  0.332, 
6, 233, 116500, 86.868, -12.660,  0.237, 

3, 567, 283500, 78.960, -11.113,  0.076, 
6, 233, 116500, 80.295, -13.562, -0.045, 

3, 567, 283500, 87.718, -10.377, -0.124, 
6, 233, 116500, 87.682, -10.625, -0.240, 

3, 567, 283500, 77.320, -13.612,  0.073, 
6, 233, 116500, 77.275, -13.531,  0.329, 

3, 566, 283000, 87.137, -11.950,  0.331, 
6, 232, 116000, 86.987, -12.320,  0.307, 

3, 566, 283000, 78.960, -11.118,  0.110, 
6, 232, 116000, 80.295, -13.537, -0.162, 

3, 566, 283000, 87.719, -10.374,  0.340, 
6, 232, 116000, 87.764, -10.465, -0.013, 

3, 566, 283000, 77.323, -13.614,  0.157, 
6, 232, 116000, 77.298, -13.559,  0.192, 

3, 565, 282500, 87.234, -11.748,  0.332, 
6, 231, 115500, 86.880, -12.669, -0.114, 

3, 565, 282500, 78.965, -11.107,  0.142, 
6, 231, 115500, 78.914, -11.099, -0.189, 

3, 565, 282500, 87.713, -10.366,  0.183, 
6, 231, 115500, 87.919, -9.992, -0.013, 

3, 565, 282500, 77.234, -13.536,  0.073, 
6, 231, 115500, 77.155, -13.396,  0.257, 

3, 564, 282000, 87.251, -11.746,  0.333, 
6, 230, 115000, 86.587, -13.354,  0.174, 

3, 564, 282000, 78.948, -11.119,  0.036, 
6, 230, 115000, 78.929, -11.107,  0.217, 

3, 564, 282000, 80.428, -13.594,  0.054, 
