count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
































33, 16500,  2.776, -6.742, -0.136, 
33, 16500,  0.043,  1.702,  0.025, 
33, 16500,  1.017,  0.554, -0.049, 
33, 16500,  0.721, -4.486, -0.162, 
33, 16500, -0.240, -3.611, -0.265, 
33, 16500,  5.754, -1.651,  0.078, 
33, 16500,  6.654, -10.793,  1.096, 

34, 17000,  2.760, -6.764, -0.014, 
34, 17000,  0.044,  1.709,  0.025, 
34, 17000,  0.613,  0.561, -0.078, 
34, 17000,  0.717, -4.471, -0.161, 
34, 17000, -0.196, -3.683, -0.344, 
34, 17000,  5.783, -1.654,  0.079, 
34, 17000,  6.769, -9.855,  1.033, 
34, 17000,  0.208, -3.877,  0.286, 

35, 17500,  2.619, -6.825,  0.287, 
35, 17500,  0.204,  0.488, -0.139, 
35, 17500,  0.296,  0.453, -0.160, 
35, 17500,  0.682, -4.485, -0.162, 
35, 17500, -0.168, -3.659, -0.268, 
35, 17500,  5.860, -1.663,  0.171, 
35, 17500,  6.791, -9.873,  1.036, 
35, 17500, -0.236, -3.692,  0.246, 
35, 17500,  3.550,  2.064,  0.222, 
35, 17500,  5.896, -6.651, -0.018, 
35, 17500, -0.263,  1.692,  0.145, 
35, 17500, 10.062, -8.588,  0.171, 

36, 18000,  2.891, -6.717, -0.136, 
36, 18000,  0.228,  0.483, -0.123, 
36, 18000,  0.738, -4.480, -0.009, 
36, 18000, -0.227, -3.643, -0.340, 
36, 18000,  6.311, -1.568,  0.183, 
36, 18000,  5.912, -6.455,  0.113, 
36, 18000,  3.657,  2.073,  0.271, 
36, 18000, -0.267,  1.661,  0.074, 
36, 18000,  6.422, -6.016,  0.454, 
36, 18000, -0.047,  0.635, -0.047, 

37, 18500,  0.059,  0.635,  0.064, 
37, 18500,  0.725, -4.461, -0.083, 
37, 18500, -0.195, -3.695, -0.345, 
37, 18500,  6.685, -1.509,  0.193, 
37, 18500,  6.133, -5.814, -0.017, 
37, 18500,  3.875,  1.718,  0.272, 
37, 18500,  0.312,  0.591, -0.188, 
37, 18500,  5.195, -8.642,  0.519, 

38, 19000,  0.005,  1.655, -0.222, 
38, 19000,  0.685, -4.486, -0.162, 
38, 19000, -0.051, -3.675, -0.343, 
38, 19000,  7.116, -1.423,  0.292, 
38, 19000,  6.253, -5.330,  0.326, 
38, 19000,  0.573,  0.583, -0.019, 
38, 19000,  6.678, -9.906,  1.033, 
38, 19000,  2.756, -6.769, -0.014, 
38, 19000, -0.006,  1.696,  0.145, 
38, 19000,  2.839, -12.039,  1.065, 
38, 19000,  7.617, -9.042,  0.823, 
38, 19000, -0.263,  1.668,  0.116, 

39, 19500,  0.011,  1.692, -0.107, 
39, 19500,  0.713, -4.475, -0.162, 
39, 19500, -0.170, -3.771, -0.205, 
39, 19500,  7.530, -1.341,  0.215, 
39, 19500,  6.272, -5.151, -0.016, 
39, 19500,  6.791, -9.868,  1.035, 
39, 19500,  2.759, -6.781, -0.014, 
39, 19500,  2.839, -12.054,  1.066, 
39, 19500, -0.264,  1.695,  0.132, 
39, 19500,  1.132,  0.412, -0.361, 
