count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 1000,  1.987,  7.329, -0.015, 
2, 1000,  0.800, -2.893, -0.006, 
2, 1000,  0.649,  8.438,  0.339, 
2, 1000,  4.919,  7.544, -0.018, 
2, 1000,  2.095, -1.736,  0.191, 
2, 1000,  4.203,  7.734, -0.018, 
2, 1000,  8.062,  6.519, -0.021, 
2, 1000,  1.476, -1.890, -0.005, 
2, 1000,  6.100,  7.485,  0.126, 
2, 1000,  2.921, -0.824,  0.213, 
2, 1000,  2.989, -0.882, -0.240, 
2, 1000, 21.283, -10.811,  0.955, 
2, 1000, 10.274,  6.413,  0.849, 
2, 1000,  1.334, -9.409, -0.019, 
2, 1000,  3.500, -1.443, -0.292, 

3, 1500,  1.773,  7.346, -0.015, 
3, 1500,  0.845, -2.866, -0.006, 
3, 1500,  1.193,  8.239,  0.726, 
3, 1500,  4.354,  7.697, -0.018, 
3, 1500,  1.435, -1.912,  0.067, 
3, 1500,  2.900, -0.824,  0.211, 
3, 1500,  2.859, -0.982, -0.112, 
3, 1500, 10.313,  6.015,  0.741, 
3, 1500, 13.687,  4.099,  1.246, 
3, 1500,  2.166, -1.692, -0.270, 
3, 1500,  9.286, -9.991,  0.546, 
3, 1500,  8.175,  6.437,  0.135, 
3, 1500,  5.446,  7.746,  0.826, 
3, 1500,  8.994, -0.018, -0.018, 

4, 2000,  1.857,  7.339, -0.015, 
4, 2000,  0.791, -2.893,  0.039, 
4, 2000,  1.174,  8.223,  0.724, 
4, 2000,  3.503,  7.934, -0.165, 
4, 2000,  1.427, -1.910,  0.095, 
4, 2000,  2.914, -0.825,  0.212, 
4, 2000,  2.838, -1.004, -0.057, 
4, 2000,  9.594,  5.909,  0.146, 
4, 2000, 13.640,  4.085,  1.242, 
4, 2000,  2.153, -1.698,  0.077, 
4, 2000,  9.298, -9.985,  0.546, 
4, 2000,  5.793,  7.270, -0.019, 
4, 2000,  5.526,  7.711,  0.827, 
4, 2000,  8.993, -0.009, -0.018, 
4, 2000,  0.318,  8.402,  0.733, 
4, 2000,  1.446,  8.383, -0.017, 
4, 2000, 17.762,  2.684,  1.386, 

5, 2500,  1.765,  7.344,  0.098, 
5, 2500,  0.791, -2.896,  0.039, 
5, 2500,  1.175,  8.232,  0.725, 
5, 2500,  2.114,  7.247, -0.582, 
5, 2500,  1.462, -1.874,  0.124, 
5, 2500,  2.901, -0.822,  0.211, 
5, 2500,  3.917,  7.793,  0.113, 
5, 2500, 13.657,  3.942,  1.240, 
5, 2500,  2.127, -1.748,  0.036, 
5, 2500,  9.302, -9.989,  0.382, 
5, 2500,  9.036, -0.009, -0.018, 
5, 2500,  0.673,  8.414,  0.338, 
5, 2500, 16.966,  2.895,  0.689, 
5, 2500, 10.392,  5.556,  0.330, 
5, 2500,  2.163, -1.689, -0.270, 

6, 3000,  1.862,  7.329, -0.144, 
6, 3000,  0.848, -2.874, -0.006, 
6, 3000,  1.175,  8.232,  0.725, 
6, 3000,  1.463, -1.885,  0.167, 
6, 3000,  2.895, -0.848,  0.212, 
6, 3000, 13.616,  4.093,  1.240, 
6, 3000,  2.127, -1.748,  0.036, 
