count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
1, 500, -4.597, -0.523,  0.000,  0.000,  0.000, -2.353, 
2, 1000, -4.597, -0.523,  0.000,  0.000,  0.000, -2.353, 
3, 1500, -4.597, -0.523,  0.000,  0.000,  0.000, -2.353, 
4, 2000, -4.597, -0.523,  0.000,  0.000,  0.000, -2.353, 
5, 2500, -4.597, -0.523,  0.000,  0.000,  0.000, -2.353, 
6, 3000, -4.613, -0.539,  0.000,  0.000,  0.000, -2.353, 
7, 3500, -4.676, -0.602,  0.000,  0.000,  0.000, -2.352, 
8, 4000, -4.755, -0.685,  0.000,  0.000,  0.000, -2.345, 
9, 4500, -4.859, -0.799,  0.000,  0.000,  0.000, -2.325, 
10, 5000, -5.000, -0.951,  0.000,  0.000,  0.000, -2.319, 
11, 5500, -5.179, -1.151,  0.000,  0.000,  0.000, -2.303, 
12, 6000, -5.398, -1.404,  0.000,  0.000,  0.000, -2.283, 
13, 6500, -5.653, -1.708,  0.000,  0.000,  0.000, -2.267, 
14, 7000, -5.891, -2.003,  0.000,  0.000,  0.000, -2.248, 
15, 7500, -6.131, -2.313,  0.000,  0.000,  0.000, -2.226, 
16, 8000, -6.355, -2.635,  0.000,  0.000,  0.000, -2.175, 
17, 8500, -6.576, -2.962,  0.000,  0.000,  0.000, -2.175, 
18, 9000, -6.816, -3.276,  0.000,  0.000,  0.000, -2.227, 
19, 9500, -7.085, -3.566,  0.000,  0.000,  0.000, -2.328, 
20, 10000, -7.367, -3.841,  0.000,  0.000,  0.000, -2.365, 
21, 10500, -7.643, -4.114,  0.000,  0.000,  0.000, -2.360, 
22, 11000, -7.928, -4.401,  0.000,  0.000,  0.000, -2.350, 
23, 11500, -8.196, -4.675,  0.000,  0.000,  0.000, -2.341, 
24, 12000, -8.464, -4.969,  0.000,  0.000,  0.000, -2.306, 
25, 12500, -8.718, -5.273,  0.000,  0.000,  0.000, -2.273, 
26, 13000, -8.966, -5.581,  0.000,  0.000,  0.000, -2.251, 
27, 13500, -9.217, -5.888,  0.000,  0.000,  0.000, -2.258, 
28, 14000, -9.476, -6.198,  0.000,  0.000,  0.000, -2.267, 
29, 14500, -9.723, -6.487,  0.000,  0.000,  0.000, -2.280, 
30, 15000, -9.989, -6.792,  0.000,  0.000,  0.000, -2.284, 
31, 15500, -10.242, -7.087,  0.000,  0.000,  0.000, -2.283, 
32, 16000, -10.502, -7.385,  0.000,  0.000,  0.000, -2.287, 
33, 16500, -10.770, -7.686,  0.000,  0.000,  0.000, -2.299, 
34, 17000, -11.034, -7.972,  0.000,  0.000,  0.000, -2.317, 
35, 17500, -11.309, -8.257,  0.000,  0.000,  0.000, -2.341, 
36, 18000, -11.576, -8.538,  0.000,  0.000,  0.000, -2.328, 
37, 18500, -11.846, -8.827,  0.000,  0.000,  0.000, -2.322, 
38, 19000, -12.115, -9.119,  0.000,  0.000,  0.000, -2.315, 
39, 19500, -12.384, -9.409,  0.000,  0.000,  0.000, -2.318, 
40, 20000, -12.660, -9.694,  0.000,  0.000,  0.000, -2.345, 
41, 20500, -12.947, -9.980,  0.000,  0.000,  0.000, -2.364, 
42, 21000, -13.227, -10.247,  0.000,  0.000,  0.000, -2.378, 
43, 21500, -13.500, -10.513,  0.000,  0.000,  0.000, -2.371, 
44, 22000, -13.783, -10.791,  0.000,  0.000,  0.000, -2.361, 
