mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 59, 29500, 16.814, -5.453,  0.093, 
2, 371, 185500, 14.405, -4.236,  0.193, 

2, 59, 29500, 16.010, -8.597,  0.749, 
2, 371, 185500, 13.371, -7.411,  0.744, 

2, 59, 29500, 15.011, -5.639, -0.250, 
2, 371, 185500, 12.521, -4.388, -0.124, 

2, 58, 29000, 16.258, -5.754,  0.380, 
2, 370, 185000, 14.433, -4.225,  0.199, 

2, 58, 29000, 13.527, -5.994, -0.126, 
2, 370, 185000, 10.514, -4.637, -0.522, 

2, 58, 29000, 15.818, -8.613,  0.849, 
2, 370, 185000, 13.531, -7.305,  0.844, 

2, 58, 29000, 21.126, -6.595,  0.588, 
2, 370, 185000, 19.054, -5.225,  0.569, 

2, 58, 29000, 14.855, -5.708, -0.127, 
2, 370, 185000, 12.684, -4.353, -0.126, 

2, 57, 28500, 16.234, -5.745,  0.462, 
2, 369, 184500, 14.348, -4.326,  0.205, 

2, 57, 28500, 12.368, -6.044, -0.126, 
2, 369, 184500, 10.299, -4.646, -0.386, 

2, 57, 28500, 15.794, -8.646,  0.760, 
2, 369, 184500, 13.228, -7.433,  0.759, 

2, 57, 28500, 16.795, -9.246,  0.768, 
2, 369, 184500, 12.533, -8.091,  0.901, 

2, 57, 28500, 12.174,  2.237, -0.129, 
2, 369, 184500, 12.429,  4.147, -0.154, 

2, 57, 28500, 14.866, -5.688, -0.257, 
2, 369, 184500, 12.527, -4.424, -0.250, 

2, 57, 28500, 45.028, -7.931,  0.947, 
2, 369, 184500, 38.146, -3.643,  0.782, 

2, 56, 28000, 16.227, -5.759,  0.543, 
2, 368, 184000, 13.770, -4.615,  0.526, 

2, 56, 28000, 13.352, -5.886, -0.013, 
2, 368, 184000, 12.472, -4.425, -0.014, 

2, 56, 28000, 12.133,  2.255, -0.037, 
2, 368, 184000, 10.147,  3.701, -0.031, 

2, 56, 28000, 21.222, -6.419,  0.827, 
2, 368, 184000, 18.751, -5.568,  0.465, 

2, 56, 28000, 15.800, -8.619,  0.877, 
2, 368, 184000, 13.289, -7.490,  0.772, 

2, 55, 27500, 16.165, -5.848,  0.560, 
2, 367, 183500, 13.871, -4.555,  0.486, 

2, 55, 27500, 14.822, -5.745, -0.014, 
