mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

1, 259, 129500,  3.912, -2.987,  0.127, 
6, 1334, 667000, -23.980, -21.139,  0.052, 

1, 259, 129500,  2.693,  5.618,  0.355, 
6, 1334, 667000, -25.447, -12.758,  0.192, 

1, 259, 129500,  7.939,  5.643,  0.098, 
6, 1334, 667000, -21.074, -12.029, -0.014, 

1, 259, 129500,  1.591, -5.088,  0.080, 
6, 1334, 667000, -24.881, -23.401,  0.313, 

1, 259, 129500,  8.805, -1.814,  0.097, 
6, 1334, 667000, -19.250, -19.260,  0.268, 

1, 258, 129000,  7.255,  6.267,  0.658, 
6, 1333, 666500, -20.964, -12.168,  0.094, 

1, 258, 129000,  3.905, -3.006,  0.128, 
6, 1333, 666500, -23.766, -21.106,  0.055, 

1, 258, 129000,  8.806, -1.832, -0.015, 
6, 1333, 666500, -19.326, -19.448,  0.193, 

1, 258, 129000,  3.490,  5.534,  0.194, 
6, 1333, 666500, -25.318, -12.776,  0.062, 

1, 257, 128500,  7.280,  6.340,  0.543, 
6, 1332, 666000, -21.145, -11.977, -0.144, 

1, 257, 128500,  3.907, -3.009,  0.060, 
6, 1332, 666000, -23.951, -21.231,  0.180, 

1, 257, 128500,  8.819, -1.813,  0.214, 
6, 1332, 666000, -19.195, -19.302,  0.103, 

1, 257, 128500,  2.726,  5.618,  0.242, 
6, 1332, 666000, -26.118, -12.728,  0.134, 

1, 257, 128500,  3.471,  5.544,  0.196, 
6, 1332, 666000, -25.473, -12.758,  0.135, 

1, 257, 128500,  1.204, -5.069,  0.247, 
6, 1332, 666000, -25.552, -23.463,  0.372, 

1, 257, 128500, 27.718,  6.160,  1.060, 
6, 1332, 666000, -1.648, -8.795,  1.073, 

1, 256, 128000,  7.249,  6.272,  0.674, 
6, 1331, 665500, -21.804, -11.619,  0.677, 

1, 256, 128000,  3.905, -3.021,  0.195, 
6, 1331, 665500, -23.815, -21.110,  0.133, 

1, 256, 128000,  3.444,  5.558,  0.195, 
6, 1331, 665500, -25.502, -12.746,  0.064, 

1, 256, 128000,  7.959,  5.690,  0.103, 
6, 1331, 665500, -21.081, -12.015, -0.157, 

1, 256, 128000,  2.218,  5.725,  0.414, 
6, 1331, 665500, -26.464, -12.736,  0.250, 

1, 256, 128000,  1.354, -5.082,  0.247, 
6, 1331, 665500, -26.013, -23.504,  0.373, 

1, 255, 127500,  7.474,  5.988,  0.697, 
6, 1331, 665500, -21.081, -12.015, -0.157, 

1, 255, 127500,  3.975, -2.989,  0.068, 
6, 1331, 665500, -23.815, -21.110,  0.133, 

1, 255, 127500,  2.486,  5.659,  0.417, 
6, 1331, 665500, -26.464, -12.736,  0.250, 

1, 254, 127000,  7.240,  6.320,  0.627, 
6, 1330, 665000, -21.291, -11.841, -0.016, 

1, 254, 127000,  3.914, -3.025,  0.141, 
6, 1330, 665000, -23.870, -21.158,  0.203, 

1, 254, 127000,  0.829, -5.057,  0.432, 
6, 1330, 665000, -26.159, -23.529,  0.315, 

1, 254, 127000,  2.176,  5.744,  0.418, 
6, 1330, 665000, -26.921, -12.731,  0.421, 

1, 254, 127000,  3.375,  5.558,  0.268, 
6, 1330, 665000, -25.792, -12.676,  0.141, 

1, 253, 126500,  7.261,  6.262,  0.731, 
6, 1329, 664500, -21.859, -11.510,  0.721, 

1, 253, 126500,  3.890, -2.997,  0.144, 
6, 1329, 664500, -23.893, -21.092,  0.141, 

1, 253, 126500,  0.528, -5.056,  0.321, 
6, 1329, 664500, -26.859, -23.609,  0.376, 

1, 253, 126500,  2.635,  5.636,  0.348, 
6, 1329, 664500, -26.429, -12.761,  0.306, 

1, 253, 126500,  3.471,  5.526,  0.207, 
6, 1329, 664500, -25.813, -12.688,  0.072, 

1, 253, 126500,  0.683,  9.670,  0.231, 
6, 1329, 664500, -27.996, -9.352, -0.157, 

1, 253, 126500, 20.534, -2.795,  1.777, 
6, 1329, 664500, -7.466, -18.278,  1.424, 

1, 252, 126000,  7.282,  6.387,  0.670, 
6, 1328, 664000, -21.459, -11.775,  0.616, 
