mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

3, 257, 128500, 40.978, -51.154,  0.144, 
4, 699, 349500,  3.014, 45.738,  0.166, 

3, 257, 128500, 35.787, -61.401,  0.933, 
4, 699, 349500, -2.458, 35.583,  0.950, 

3, 257, 128500, 37.855, -48.678, -0.465, 
4, 699, 349500, -0.075, 48.227, -0.421, 

3, 257, 128500, 23.925, -62.152,  1.412, 
4, 699, 349500, -13.792, 35.353,  1.381, 

3, 257, 128500, 33.983, -50.036, -0.330, 
4, 699, 349500, -3.932, 46.881, -0.211, 

3, 257, 128500, 41.069, -50.689,  0.128, 
4, 699, 349500,  3.099, 46.184,  0.140, 

3, 257, 128500, 41.069, -50.838, -0.475, 
4, 699, 349500,  3.152, 46.064, -0.413, 

3, 257, 128500, 43.466, -53.610, -0.528, 
4, 699, 349500,  5.379, 45.811, -0.632, 

3, 257, 128500, 40.550, -59.336,  0.730, 
4, 699, 349500,  5.355, 39.232,  0.658, 

3, 256, 128000, 41.033, -50.683,  0.130, 
4, 698, 349000,  3.146, 46.205,  0.086, 

3, 256, 128000, 35.523, -61.272,  1.109, 
4, 698, 349000, -2.455, 35.550,  1.108, 

3, 256, 128000, 37.849, -48.653, -0.433, 
4, 698, 349000, -0.061, 48.231, -0.423, 

3, 256, 128000, 43.347, -57.659,  0.777, 
4, 698, 349000,  5.369, 39.183,  0.247, 

3, 256, 128000, 14.668, -53.235,  1.806, 
4, 698, 349000, -23.185, 43.505,  1.781, 

3, 256, 128000, 41.275, -50.448,  0.119, 
4, 698, 349000,  3.322, 46.372,  0.090, 

3, 255, 127500, 38.649, -47.956, -0.183, 
4, 697, 348500,  0.695, 48.918, -0.142, 

3, 255, 127500, 43.368, -50.898, -0.071, 
4, 697, 348500,  5.455, 46.483, -0.200, 

3, 255, 127500, 37.850, -48.651, -0.441, 
4, 697, 348500, -0.035, 48.231, -0.438, 

3, 255, 127500, 40.586, -52.663, -0.499, 
4, 697, 348500,  2.619, 44.238, -0.498, 

3, 255, 127500, 14.370, -57.391,  1.400, 
4, 697, 348500, -23.460, 39.310,  1.103, 

3, 255, 127500, 41.297, -50.462,  0.137, 
4, 697, 348500,  3.405, 46.488,  0.139, 

3, 254, 127000, 35.543, -61.282,  1.019, 
4, 696, 348000, -2.382, 35.588,  1.050, 

3, 254, 127000, 43.375, -50.059, -0.548, 
4, 696, 348000,  5.443, 46.902, -0.475, 

3, 254, 127000, 41.302, -50.456,  0.117, 
4, 696, 348000,  3.415, 46.488,  0.159, 

3, 254, 127000, 24.248, -61.671,  1.577, 
4, 696, 348000, -13.654, 35.259,  1.780, 

3, 254, 127000, 38.626, -47.968, -0.107, 
4, 696, 348000,  0.724, 48.941,  0.095, 

3, 254, 127000, 37.949, -48.435, -0.514, 
4, 696, 348000,  0.053, 48.495, -0.503, 

3, 254, 127000, 37.278, -60.804,  0.343, 
4, 696, 348000, -0.686, 36.152,  0.342, 

3, 254, 127000, 40.750, -52.651, -0.482, 
4, 696, 348000,  2.775, 44.271, -0.488, 

3, 253, 126500, 38.617, -47.929,  0.025, 
4, 695, 347500,  0.725, 48.951,  0.026, 

3, 253, 126500, 35.527, -61.361,  0.863, 
4, 695, 347500, -2.381, 35.588,  1.053, 

