count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 1000, -0.061,  0.752, -0.028, 
2, 1000,  2.249,  4.129, -0.009, 
2, 1000,  0.162, -2.080, -0.298, 
2, 1000,  8.827, -9.052,  0.886, 
2, 1000, 15.476, -2.276,  0.438, 

3, 1500, -0.063,  0.758,  0.053, 
3, 1500,  2.337,  4.009,  0.130, 
3, 1500,  0.167, -2.062, -0.249, 
3, 1500,  8.823, -9.048,  0.886, 
3, 1500, 15.055, -2.399,  0.198, 
3, 1500,  5.163, -2.263,  0.435, 
3, 1500,  7.606, -11.075,  0.376, 
3, 1500,  8.095,  3.703, -0.018, 

4, 2000, -0.066,  0.753,  0.030, 
4, 2000,  2.389,  3.997,  0.130, 
4, 2000,  0.163, -2.042, -0.247, 
4, 2000,  8.851, -9.059,  0.888, 
4, 2000, 14.638, -2.603,  0.416, 
4, 2000,  5.181, -2.258,  0.351, 
4, 2000,  5.562, -11.851,  1.010, 
4, 2000,  4.108, -12.745,  1.033, 
4, 2000,  9.910, -8.726,  0.687, 
4, 2000, 10.443, -8.172,  0.690, 

5, 2500, -0.059,  0.774, -0.002, 
5, 2500,  2.380,  3.990,  0.186, 
5, 2500,  0.161, -2.033, -0.292, 
5, 2500,  8.899, -9.090,  0.790, 
5, 2500, 14.258, -2.890,  0.407, 
5, 2500,  5.196, -2.277,  0.398, 
5, 2500,  5.541, -11.869,  1.011, 
5, 2500,  9.883, -8.720,  0.686, 
5, 2500, 10.425, -8.175,  0.690, 
5, 2500,  5.702,  4.002, -0.014, 
5, 2500,  0.530,  1.866, -0.325, 
5, 2500,  1.459,  0.773, -0.003, 
5, 2500, -0.179, -2.076, -0.251, 

6, 3000, -0.064,  0.752, -0.014, 
6, 3000,  2.319,  4.043,  0.187, 
6, 3000,  0.144, -2.066, -0.250, 
6, 3000,  8.865, -9.074,  0.788, 
6, 3000, 13.736, -3.332,  0.736, 
6, 3000,  5.160, -2.255,  0.395, 
6, 3000,  5.555, -11.837,  1.009, 
6, 3000,  9.883, -8.720,  0.686, 
6, 3000, 10.445, -8.174,  0.690, 
6, 3000,  5.787,  3.875, -0.132, 
6, 3000,  0.609, -0.735, -0.526, 
6, 3000, -0.008, -0.677, -0.358, 
6, 3000,  0.367, -1.170, -0.648, 
6, 3000,  0.179, -0.829, -0.102, 
6, 3000,  0.416, -0.631, -0.323, 
6, 3000,  0.136, -0.640, -0.346, 
6, 3000,  1.803,  1.693, -0.092, 

7, 3500,  0.010,  0.759,  0.030, 
7, 3500,  2.413,  4.037,  0.132, 
7, 3500,  0.162, -2.055, -0.295, 
7, 3500,  8.854, -9.061,  0.786, 
7, 3500,  5.171, -2.260,  0.396, 
7, 3500,  5.512, -11.775,  1.003, 
7, 3500,  9.911, -8.728,  0.687, 
7, 3500, 10.478, -8.182,  0.692, 
7, 3500,  0.270, -0.578, -0.188, 
7, 3500,  1.116, -1.065, -0.220, 
7, 3500,  0.344, -0.906, -0.002, 
7, 3500, -0.159, -2.085, -0.252, 
7, 3500,  4.074, -12.815,  1.173, 

8, 4000, -0.061,  0.892,  0.024, 
8, 4000,  2.174,  4.208,  0.062, 
8, 4000,  0.164, -2.048, -0.294, 
8, 4000,  8.871, -9.086,  0.890, 
8, 4000,  5.196, -2.266,  0.397, 
8, 4000,  5.709, -11.772,  0.812, 
8, 4000,  9.911, -8.701,  0.527, 
8, 4000,  1.235, -1.145, -0.202, 
8, 4000,  4.112, -12.725,  1.031, 
8, 4000,  1.317, -0.520, -0.003, 
8, 4000,  2.334, -14.599,  0.918, 
8, 4000,  5.776,  3.885, -0.014, 

9, 4500,  0.189,  1.902, -0.071, 
9, 4500,  2.562,  4.020, -0.009, 
9, 4500,  0.209, -2.044, -0.247, 
9, 4500,  8.918, -9.102,  0.789, 
9, 4500,  5.208, -2.276,  0.435, 
9, 4500,  9.904, -8.702,  0.526, 
9, 4500,  5.720,  3.993, -0.132, 
9, 4500, -0.132, -2.104, -0.302, 
9, 4500, 12.555, -3.342,  0.363, 

10, 5000,  0.211,  1.890, -0.108, 
10, 5000,  2.714,  3.989, -0.091, 
10, 5000,  0.223, -2.069, -0.250, 
10, 5000,  8.921, -9.085,  0.788, 
10, 5000,  5.255, -2.282,  0.398, 
10, 5000,  9.922, -8.700,  0.526, 
10, 5000,  5.762,  3.992, -0.014, 
10, 5000,  0.874, -0.764, -0.243, 
10, 5000, -0.032,  1.108, -0.041, 
10, 5000,  2.343, -14.618,  1.037, 
10, 5000,  5.157, -11.991,  0.365, 
10, 5000,  0.181,  1.869, -0.551, 

11, 5500,  0.188,  0.600,  0.032, 
11, 5500,  3.015,  4.004, -0.010, 
11, 5500,  0.218, -2.050, -0.294, 
11, 5500,  0.531, -0.619,  0.041, 
11, 5500,  9.914, -8.784,  0.686, 
11, 5500,  5.787,  3.956, -0.132, 
11, 5500,  0.033,  0.468, -0.027, 
11, 5500,  2.383, -14.668,  0.922, 
11, 5500,  0.828, -1.692,  0.074, 
11, 5500,  0.243,  0.600,  0.025, 
11, 5500,  0.145,  0.451, -0.241, 
11, 5500, -0.083, -2.234,  0.117, 
11, 5500,  0.236, -3.766,  0.291, 
11, 5500,  0.531,  0.850,  0.060, 

12, 6000,  0.198,  0.481, -0.049, 
12, 6000,  0.378,  0.465, -0.031, 
12, 6000,  0.218, -2.050, -0.294, 
12, 6000,  9.920, -8.839,  0.688, 
12, 6000,  0.121,  0.506, -0.097, 
12, 6000, -0.083, -2.237,  0.117, 
12, 6000,  0.243, -3.764,  0.329, 
12, 6000,  0.293,  0.450, -0.049, 
12, 6000,  1.260, -0.946, -0.325, 
12, 6000,  1.459, -0.308, -0.053, 
12, 6000,  0.630, -2.048, -0.208, 
12, 6000,  8.897, -9.129,  0.787, 
12, 6000,  0.072,  0.841, -0.444, 
12, 6000,  4.083, -12.791,  1.034, 
12, 6000,  5.690, -11.878,  1.013, 

13, 6500,  0.193,  1.895, -0.070, 
13, 6500,  0.889,  0.692,  0.013, 
13, 6500,  0.218, -2.065, -0.296, 
13, 6500,  9.931, -8.794,  0.686, 
13, 6500, -0.059, -2.238,  0.117, 
13, 6500,  0.693,  0.672, -0.405, 
13, 6500,  8.922, -9.131,  0.787, 
13, 6500,  4.132, -12.741,  1.031, 
13, 6500,  5.710, -11.841,  1.010, 
13, 6500,  0.769, -0.106, -0.340, 
13, 6500,  0.368, -0.426, -0.133, 
13, 6500,  0.952,  0.583,  0.072, 
13, 6500,  5.119, -2.339,  0.342, 

14, 7000,  0.195,  1.884, -0.108, 
14, 7000,  0.177, -2.069, -0.249, 
14, 7000,  9.969, -8.734,  0.682, 
14, 7000, -0.058, -2.279,  0.119, 
14, 7000,  8.848, -9.187,  0.505, 
14, 7000,  5.618, -11.874,  0.811, 
14, 7000,  0.845,  0.440, -0.437, 
14, 7000,  1.237,  0.924, -0.504, 
14, 7000,  1.043, -0.622, -0.327, 
14, 7000,  9.524, -5.469,  0.563, 
14, 7000,  1.295, -0.380, -0.023, 
14, 7000,  9.126, -6.723,  0.448, 

15, 7500,  0.173,  1.910, -0.072, 
15, 7500,  0.215, -2.056, -0.294, 
15, 7500,  1.144, -0.537, -0.156, 
15, 7500,  8.649, -8.838,  1.061, 
15, 7500,  5.684, -11.835,  0.997, 
15, 7500,  1.814,  0.788, -0.034, 
15, 7500,  9.001, -5.840,  0.724, 
15, 7500,  0.190, -3.716,  0.048, 
15, 7500,  0.860,  4.374,  0.308, 
15, 7500,  5.292, -2.247,  0.377, 
15, 7500,  1.721,  0.931,  0.136, 
15, 7500,  0.692,  0.255, -0.008, 
15, 7500,  5.292, -2.230, -0.201, 
15, 7500,  2.372,  0.900,  0.029, 

16, 8000,  7.894, -7.294,  0.528, 
16, 8000,  8.583, -6.061,  0.393, 
16, 8000,  0.976,  4.371, -0.083, 
16, 8000,  5.276, -2.228,  0.398, 
16, 8000,  1.976,  0.979, -0.005, 
16, 8000,  1.481,  0.742, -0.095, 
16, 8000,  1.574,  0.282,  0.040, 
16, 8000,  1.042,  0.670, -0.030, 
16, 8000,  1.825,  0.071, -0.024, 
16, 8000,  0.290, -3.695, -0.209, 
16, 8000,  1.493,  0.141,  0.050, 

17, 8500,  8.023, -6.246,  0.367, 
17, 8500,  5.381, -2.106,  0.188, 
17, 8500,  2.363,  0.997,  0.122, 
17, 8500,  1.825,  0.530, -0.146, 
17, 8500,  1.413,  0.675,  0.020, 
17, 8500,  1.324,  0.792, -0.080, 
17, 8500,  1.998,  1.211,  0.128, 
17, 8500,  0.959,  4.378, -0.084, 
17, 8500,  6.025, -11.652,  1.096, 

18, 9000,  7.360, -6.605,  0.449, 
18, 9000,  5.304, -2.013,  0.355, 
18, 9000,  2.703,  1.229, -0.263, 
18, 9000,  2.543,  1.255,  0.023, 
18, 9000,  4.420, -12.605,  0.902, 
