mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

5, 1125, 562500, -26.697, -127.954,  1.180, 
6, 937, 468500, -22.539, -127.156,  0.780, 

5, 1125, 562500, -32.207, -139.943,  0.205, 
6, 937, 468500, -32.379, -140.802, -0.031, 

5, 1125, 562500, -20.098, -140.629, -0.440, 
6, 937, 468500, -20.067, -140.595, -0.483, 

5, 1125, 562500, -15.363, -137.625, -0.137, 
6, 937, 468500, -15.185, -136.478, -0.190, 

5, 1125, 562500, -13.285, -140.028, -0.128, 
6, 937, 468500, -13.275, -140.098, -0.206, 

5, 1124, 562000, -13.254, -140.088,  0.183, 
6, 936, 468000, -13.293, -140.042, -0.140, 

5, 1124, 562000, -15.074, -141.692,  0.019, 
6, 936, 468000, -15.020, -141.664, -0.543, 

5, 1124, 562000, -23.707, -138.888, -0.436, 
6, 936, 468000, -23.717, -142.896,  0.093, 

5, 1124, 562000, -19.854, -141.995, -0.259, 
6, 936, 468000, -20.955, -139.452, -0.265, 

5, 1124, 562000, -26.682, -127.832,  1.055, 
6, 936, 468000, -22.517, -127.260,  0.809, 

5, 1124, 562000, -32.349, -141.845, -0.301, 
6, 936, 468000, -32.363, -140.982,  0.203, 

5, 1124, 562000, -17.753, -124.385,  0.907, 
6, 936, 468000, -16.684, -124.674,  1.473, 

5, 1123, 561500, -15.092, -141.739, -0.080, 
6, 935, 467500, -15.141, -141.944, -0.119, 

5, 1123, 561500, -13.259, -140.119, -0.143, 
6, 935, 467500, -13.205, -140.226, -0.145, 

5, 1123, 561500, -20.188, -138.576, -0.282, 
6, 935, 467500, -21.029, -138.970,  0.067, 

5, 1123, 561500, -23.712, -138.954, -0.444, 
6, 935, 467500, -23.625, -134.355,  0.284, 

5, 1123, 561500, -19.813, -142.003, -0.479, 
6, 935, 467500, -20.050, -140.543, -0.360, 

5, 1123, 561500, -17.858, -124.573,  0.485, 
6, 935, 467500, -15.942, -124.656,  1.493, 

5, 1123, 561500, -14.192, -137.741, -0.268, 
6, 935, 467500, -14.964, -136.580, -0.016, 

5, 1122, 561000, -15.231, -142.075, -0.072, 
6, 934, 467000, -15.226, -142.097, -0.053, 

5, 1122, 561000, -15.067, -136.497,  0.242, 
6, 934, 467000, -14.856, -136.593, -0.012, 

5, 1122, 561000, -19.210, -142.863, -0.535, 
6, 934, 467000, -20.204, -142.909, -0.517, 

5, 1122, 561000, -13.275, -140.066,  0.112, 
6, 934, 467000, -13.299, -140.107,  0.213, 

5, 1122, 561000, -23.731, -140.348, -0.436, 
6, 934, 467000, -23.766, -141.687, -0.270, 

5, 1121, 560500, -15.241, -142.100, -0.074, 
6, 933, 466500, -15.220, -142.139, -0.084, 

5, 1121, 560500, -19.852, -142.200, -0.419, 
6, 933, 466500, -20.206, -142.801, -0.442, 

5, 1121, 560500, -20.172, -140.818, -0.325, 
6, 933, 466500, -20.064, -140.634, -0.396, 

5, 1121, 560500, -10.702, -142.022, -0.213, 
6, 933, 466500, -13.263, -140.131, -0.157, 

5, 1121, 560500, -19.086, -143.578, -0.271, 
6, 933, 466500, -18.819, -143.962, -0.050, 

5, 1121, 560500, -31.622, -143.322,  1.326, 
6, 933, 466500, -32.335, -132.163,  0.528, 

5, 1120, 560000, -15.195, -142.092, -0.092, 
6, 932, 466000, -15.261, -142.113, -0.086, 

5, 1120, 560000, -19.060, -143.499, -0.334, 
6, 932, 466000, -18.593, -143.982, -0.044, 

5, 1120, 560000, -19.804, -142.109, -0.453, 
6, 932, 466000, -20.186, -143.106, -0.545, 

5, 1120, 560000, -15.131, -136.548,  0.489, 
6, 932, 466000, -15.442, -136.479, -0.020, 

5, 1120, 560000, -14.419, -136.240,  0.367, 
6, 932, 466000, -13.631, -136.152,  0.103, 

5, 1120, 560000, -32.213, -140.197,  0.660, 
6, 932, 466000, -32.093, -139.533,  0.638, 

5, 1120, 560000, -15.310, -124.618,  0.756, 
6, 932, 466000, -20.298, -124.633,  0.972, 

5, 1119, 559500, -19.058, -143.472, -0.345, 
6, 931, 465500, -18.979, -143.310, -0.529, 

5, 1119, 559500, -15.191, -125.348,  1.595, 
6, 931, 465500, -16.187, -124.574,  0.524, 

5, 1119, 559500, -15.031, -142.202, -0.003, 
6, 931, 465500, -15.212, -142.103, -0.063, 

5, 1119, 559500, -15.077, -136.551,  0.487, 
6, 931, 465500, -15.498, -136.493, -0.130, 

5, 1118, 559000, -15.021, -142.184, -0.004, 
6, 930, 465000, -15.178, -142.115, -0.109, 

5, 1118, 559000, -21.419, -135.577,  0.127, 
6, 930, 465000, -21.305, -136.828,  0.110, 

5, 1118, 559000, -19.011, -143.598, -0.580, 
6, 930, 465000, -18.880, -143.351, -0.501, 

5, 1118, 559000, -19.938, -145.168, -0.408, 
