mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

6, 28, 14000, 10.114, -2.662, -0.012, 
6, 1342, 671000, 10.133, -2.572, -0.009, 

6, 28, 14000,  7.821, -6.105,  0.079, 
6, 1342, 671000,  7.879, -6.064,  0.435, 

6, 28, 14000, 21.803, -2.667,  1.314, 
6, 1342, 671000, 21.924, -3.256,  1.094, 

6, 28, 14000,  9.519,  4.699,  0.383, 
6, 1342, 671000,  9.252,  4.838,  0.071, 

6, 28, 14000, 13.509, -4.523, -0.016, 
6, 1342, 671000, 13.658, -4.219,  0.106, 

6, 27, 13500,  6.222,  6.708,  0.183, 
6, 1341, 670500,  6.001,  6.802,  0.184, 

6, 27, 13500,  9.296,  4.801, -0.109, 
6, 1341, 670500,  9.154,  4.851, -0.104, 

6, 27, 13500, 10.080, -2.663,  0.182, 
6, 1341, 670500, 10.150, -2.542,  0.127, 

6, 27, 13500,  7.813, -6.092,  0.080, 
6, 1341, 670500,  7.876, -6.073,  0.543, 

6, 27, 13500, 13.613, -4.335, -0.016, 
6, 1341, 670500, 13.646, -4.219,  0.231, 

6, 27, 13500, 21.513, -3.359,  1.061, 
6, 1341, 670500, 21.933, -3.263,  1.212, 

6, 26, 13000,  5.822, -3.780, -0.140, 
6, 1340, 670000,  5.912, -3.863, -0.074, 

6, 26, 13000,  5.782,  6.151,  0.168, 
6, 1340, 670000,  5.600,  5.997,  0.375, 

6, 26, 13000,  9.302,  4.791, -0.113, 
6, 1340, 670000,  9.141,  4.844, -0.011, 

6, 26, 13000, 10.126, -2.610,  0.132, 
6, 1340, 670000, 10.126, -2.587,  0.248, 

6, 26, 13000,  7.779, -6.102,  0.174, 
6, 1340, 670000,  7.867, -6.098,  0.176, 

6, 26, 13000, 21.518, -3.049,  1.208, 
6, 1340, 670000, 21.891, -3.353,  1.403, 

6, 25, 12500,  5.907, -3.723, -0.137, 
6, 1339, 669500,  5.809, -3.757, -0.215, 

6, 25, 12500,  5.423,  5.148,  0.323, 
6, 1339, 669500,  5.365,  5.057,  0.204, 

6, 25, 12500, 10.169, -2.489,  0.268, 
6, 1339, 669500, 10.121, -2.594,  0.068, 

6, 25, 12500,  9.438,  4.694,  0.517, 
6, 1339, 669500,  8.942,  5.067,  0.463, 

6, 25, 12500,  7.929, -6.050,  0.444, 
6, 1339, 669500,  7.841, -6.115,  0.262, 

6, 25, 12500, 20.931, -0.558,  1.321, 
6, 1339, 669500, 21.937, -3.291,  0.846, 

6, 24, 12000,  5.905, -3.736, -0.138, 
6, 1338, 669000,  5.786, -3.750, -0.214, 

6, 24, 12000,  5.077,  4.722,  0.297, 
6, 1338, 669000,  5.025,  4.669,  0.061, 

6, 24, 12000,  9.120,  4.888, -0.115, 
6, 1338, 669000,  9.218,  4.806, -0.012, 

6, 24, 12000, 22.003, -2.988,  0.467, 
6, 1338, 669000, 21.874, -3.467,  1.281, 

6, 24, 12000, 10.173, -2.513, -0.314, 
6, 1338, 669000, 10.107, -2.619, -0.098, 

6, 23, 11500,  5.669, -3.833, -0.008, 
6, 1337, 668500,  5.772, -3.786, -0.145, 

6, 23, 11500,  5.125,  4.735, -0.010, 
6, 1337, 668500,  5.120,  4.746,  0.062, 

6, 23, 11500,  9.107,  4.887, -0.013, 
6, 1337, 668500,  9.090,  4.864, -0.012, 

6, 23, 11500, 10.159, -2.482,  0.155, 
6, 1337, 668500, 10.121, -2.549,  0.297, 

