mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 270, 135000, 21.393, -19.250, -0.437, 
3, 320, 160000, 22.192, -19.273,  0.324, 

2, 270, 135000, 14.616, -19.351,  0.426, 
3, 320, 160000, 14.585, -19.316,  0.229, 

2, 270, 135000, 14.760, -15.405,  0.146, 
3, 320, 160000, 14.792, -15.394,  0.549, 

2, 270, 135000, 14.614, -22.896,  0.361, 
3, 320, 160000, 14.569, -22.932, -0.015, 

2, 270, 135000, 21.600, -19.240,  0.123, 
3, 320, 160000, 25.090, -19.392, -0.464, 

2, 270, 135000,  6.702, -18.760,  1.198, 
3, 320, 160000,  6.560, -18.960,  0.650, 

2, 270, 135000, 16.584, -25.363,  0.065, 
3, 320, 160000, 17.082, -24.249, -0.101, 

2, 269, 134500, 14.586, -19.395,  0.447, 
3, 319, 159500, 14.602, -19.279,  0.453, 

2, 269, 134500, 16.755, -25.527,  0.452, 
3, 319, 159500, 16.997, -24.096, -0.202, 

2, 269, 134500, 14.370, -23.481,  0.210, 
3, 319, 159500, 14.565, -22.818,  0.215, 

2, 269, 134500, 22.149, -19.294,  0.132, 
3, 319, 159500, 25.189, -19.461, -0.464, 

2, 269, 134500, 18.013, -28.226, -0.324, 
3, 319, 159500, 18.120, -26.617,  0.475, 

2, 268, 134000, 14.597, -19.433,  0.770, 
3, 318, 159000, 14.656, -19.158,  0.367, 

2, 268, 134000, 14.774, -15.475,  0.870, 
3, 318, 159000, 14.892, -15.287,  0.702, 

2, 268, 134000, 14.611, -22.990,  0.207, 
3, 318, 159000, 14.579, -22.822,  0.104, 

2, 268, 134000, 18.257, -26.763,  0.403, 
3, 318, 159000, 19.327, -27.318,  0.142, 

2, 268, 134000, 22.218, -19.312, -0.274, 
3, 318, 159000, 25.339, -19.464,  0.063, 

2, 268, 134000, 16.735, -25.654,  0.490, 
3, 318, 159000, 17.055, -24.236, -0.111, 

2, 268, 134000, 17.210, -31.560,  0.463, 
3, 318, 159000, 16.671, -29.197,  0.330, 

