count, time, location_pos_x, location_pos_y, location_pos_z, geo_tim, geo_sat, geo_quality, , 
50, 500,  1.521,  2.191,  2.439, 16177, 12, 5, 
100, 1000,  1.617,  2.136,  2.388, 16177, 12, 5, 
150, 1500,  1.617,  2.136,  2.347, 16178, 12, 5, 
200, 2000,  1.572,  2.056,  2.243, 16179, 12, 5, 
250, 2500,  1.668,  2.001,  2.193, 16179, 12, 5, 
300, 3000,  1.668,  2.001,  2.142, 16180, 12, 5, 
350, 3500,  1.622,  1.921,  2.129, 16181, 12, 5, 
400, 4000,  1.718,  1.866,  2.101, 16181, 12, 5, 
450, 4500,  1.718,  1.866,  2.096, 16182, 12, 5, 
500, 5000,  1.672,  1.787,  1.982, 16182, 12, 5, 
550, 5500,  1.626,  1.707,  1.766, 16183, 12, 5, 
600, 6000,  1.626,  1.707,  1.621, 16184, 12, 5, 
650, 6500,  1.580,  1.628,  1.514, 16184, 12, 5, 
700, 7000,  1.580,  1.628,  1.439, 16185, 12, 5, 
750, 7500,  1.534,  1.548,  1.389, 16186, 12, 5, 
800, 8000,  1.534,  1.548,  1.347, 16186, 12, 5, 
850, 8500,  1.631,  1.493,  1.309, 16187, 12, 5, 
900, 9000,  1.585,  1.414,  1.274, 16187, 12, 5, 
950, 9500,  1.585,  1.414,  1.254, 16188, 12, 5, 
1000, 10000,  1.585,  1.414,  1.223, 16189, 12, 5, 
1050, 10500,  1.585,  1.414,  1.180, 16189, 12, 5, 
1100, 11000,  1.585,  1.414,  1.138, 16190, 12, 5, 
1150, 11500,  1.635,  1.279,  1.090, 16190, 12, 5, 
1200, 12000,  1.635,  1.279,  1.035, 16191, 12, 5, 
1250, 12500,  1.635,  1.279,  0.967, 16192, 12, 5, 
1300, 13000,  1.635,  1.279,  0.874, 16192, 12, 5, 
1350, 13500,  1.589,  1.199,  0.798, 16193, 12, 5, 
1400, 14000,  1.589,  1.199,  0.772, 16194, 12, 5, 
1450, 14500,  1.685,  1.144,  0.755, 16194, 12, 5, 
1500, 15000,  1.685,  1.144,  0.748, 16195, 12, 5, 
1550, 15500,  1.639,  1.065,  0.727, 16196, 12, 5, 
1600, 16000,  1.639,  1.065,  0.718, 16196, 12, 5, 
1650, 16500,  1.639,  1.065,  0.687, 16197, 12, 5, 
1700, 17000,  1.639,  1.065,  0.661, 16197, 12, 5, 
1750, 17500,  1.639,  1.065,  0.637, 16198, 12, 5, 
1800, 18000,  1.639,  1.065,  0.620, 16199, 12, 5, 
1850, 18500,  1.594,  0.985,  0.601, 16199, 12, 5, 
1900, 19000,  1.690,  0.930,  0.572, 16200, 12, 5, 
1950, 19500,  1.690,  0.930,  0.551, 16201, 12, 5, 
2000, 20000,  1.690,  0.930,  0.513, 16201, 12, 5, 
2050, 20500,  1.690,  0.930,  0.487, 16202, 12, 5, 
2100, 21000,  1.690,  0.930,  0.485, 16203, 12, 5, 
2150, 21500,  1.690,  0.930,  0.493, 16203, 12, 5, 
2200, 22000,  1.690,  0.930,  0.506, 16204, 12, 5, 
2250, 22500,  1.690,  0.930,  0.512, 16205, 12, 5, 
2300, 23000,  1.690,  0.930,  0.536, 16205, 12, 5, 
2350, 23500,  1.832,  0.954,  0.599, 16206, 12, 5, 
2400, 24000,  2.024,  0.843,  0.569, 16207, 12, 5, 
2450, 24500,  2.166,  0.867,  0.475, 16207, 12, 5, 
2500, 25000,  2.404,  0.835,  0.317, 16208, 12, 5, 
2550, 25500,  2.642,  0.803,  0.205, 16208, 12, 5, 
2600, 26000,  2.925,  0.851,  0.117, 16209, 12, 5, 
2650, 26500,  3.259,  0.764,  0.026, 16210, 12, 5, 
2700, 27000,  3.543,  0.812, -0.047, 16210, 12, 5, 
2750, 27500,  4.065,  0.828, -0.114, 16211, 12, 5, 
2800, 28000,  4.445,  0.821, -0.267, 16212, 12, 5, 
2850, 28500,  4.921,  0.758, -0.361, 16212, 12, 5, 
2900, 29000,  5.397,  0.695, -0.428, 16213, 12, 5, 
2950, 29500,  6.015,  0.655, -0.386, 16214, 12, 5, 
3000, 30000,  6.349,  0.568, -0.319, 16214, 12, 5, 
3050, 30500,  6.870,  0.585, -0.264, 16215, 12, 5, 
3100, 31000,  7.488,  0.545, -0.178, 16216, 12, 5, 
3150, 31500,  7.868,  0.538, -0.094, 16216, 12, 5, 
3200, 32000,  8.344,  0.475, -0.065, 16217, 12, 5, 
3250, 32500,  8.916,  0.356,  0.003, 16218, 12, 5, 
3300, 33000,  9.392,  0.293,  0.082, 16218, 12, 5, 
3350, 33500,  9.914,  0.309,  0.186, 16219, 12, 5, 
3400, 34000, 10.436,  0.326,  0.304, 16220, 12, 5, 
3450, 34500, 10.957,  0.342,  0.381, 16220, 12, 5, 
3500, 35000, 11.383,  0.414,  0.454, 16221, 12, 5, 
3550, 35500, 11.855,  0.565,  0.530, 16222, 12, 5, 
3600, 36000, 12.422,  0.660,  0.619, 16222, 12, 5, 
3650, 36500, 12.894,  0.812,  0.677, 16223, 12, 5, 
3700, 37000, 13.274,  0.804,  0.666, 16223, 12, 5, 
3750, 37500, 13.841,  0.900,  0.722, 16224, 12, 5, 
3800, 38000, 14.313,  1.051,  0.774, 16225, 12, 5, 
3850, 38500, 14.739,  1.122,  0.782, 16225, 12, 5, 
3900, 39000, 15.164,  1.194,  0.800, 16226, 12, 5, 
3950, 39500, 15.682,  1.425,  0.820, 16227, 12, 5, 
4000, 40000, 16.153,  1.576,  0.834, 16227, 12, 5, 
4050, 40500, 16.529,  1.782,  0.841, 16228, 12, 5, 
4100, 41000, 16.996,  2.148,  0.826, 16228, 12, 5, 
4150, 41500, 17.371,  2.354,  0.827, 16229, 12, 5, 
4200, 42000, 17.742,  2.775,  0.825, 16230, 12, 5, 
4250, 42500, 18.068,  3.117,  0.807, 16230, 12, 5, 
4300, 43000, 18.485,  3.617,  0.815, 16231, 12, 5, 
4350, 43500, 18.668,  3.934,  0.821, 16232, 12, 5, 
4400, 44000, 18.993,  4.276,  0.840, 16232, 12, 5, 
4450, 44500, 19.222,  4.673,  0.832, 16233, 12, 5, 
4500, 45000, 19.547,  5.014,  0.864, 16233, 12, 5, 
4550, 45500, 19.822,  5.491,  0.878, 16234, 12, 5, 
4600, 46000, 20.097,  5.967,  0.930, 16235, 12, 5, 
4650, 46500, 20.231,  6.419,  1.003, 16235, 12, 5, 
4700, 47000, 20.409,  6.951,  1.083, 16236, 12, 5, 
4750, 47500, 20.446,  7.459,  1.165, 16237, 12, 5, 
4800, 48000, 20.580,  7.911,  1.218, 16237, 12, 5, 
4850, 48500, 20.758,  8.443,  1.271, 16238, 12, 2, 
4900, 49000, 20.841,  9.030,  1.266, 16239, 12, 5, 
4950, 49500, 20.878,  9.538,  1.294, 16239, 12, 2, 
5000, 50000, 21.011,  9.990,  1.332, 16240, 12, 2, 
