mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

3, 257, 128500, 28.847, -46.164,  0.144, 
4, 699, 349500, 28.806, -46.108,  0.166, 

3, 257, 128500, 18.779, -40.634,  0.933, 
4, 699, 349500, 18.862, -40.260,  0.950, 

3, 257, 128500, 31.427, -43.125, -0.465, 
4, 699, 349500, 31.408, -43.114, -0.421, 

3, 257, 128500, 18.425, -28.754,  1.412, 
4, 699, 349500, 19.055, -28.926,  1.381, 

3, 257, 128500, 30.198, -39.210, -0.330, 
4, 699, 349500, 30.208, -39.209, -0.211, 

3, 257, 128500, 29.310, -46.271,  0.128, 
4, 699, 349500, 29.248, -46.209,  0.140, 

3, 257, 128500, 29.160, -46.265, -0.475, 
4, 699, 349500, 29.125, -46.258, -0.413, 

3, 257, 128500, 26.310, -48.569, -0.528, 
4, 699, 349500, 28.790, -48.474, -0.632, 

3, 257, 128500, 20.685, -45.463,  0.730, 
4, 699, 349500, 22.216, -48.204,  0.658, 

3, 256, 128000, 29.319, -46.236,  0.130, 
4, 698, 349000, 29.267, -46.258,  0.086, 

3, 256, 128000, 18.908, -40.397,  1.109, 
4, 698, 349000, 18.829, -40.263,  1.108, 

3, 256, 128000, 31.448, -43.118, -0.433, 
4, 698, 349000, 31.411, -43.128, -0.423, 

3, 256, 128000, 22.273, -48.331,  0.777, 
4, 698, 349000, 22.167, -48.216,  0.247, 

3, 256, 128000, 27.596, -19.805,  1.806, 
4, 698, 349000, 27.553, -19.844,  1.781, 

3, 256, 128000, 29.546, -46.486,  0.119, 
4, 698, 349000, 29.427, -46.440,  0.090, 

3, 255, 127500, 32.119, -43.939, -0.183, 
4, 697, 348500, 32.072, -43.911, -0.142, 

3, 255, 127500, 29.031, -48.564, -0.071, 
4, 697, 348500, 29.456, -48.574, -0.200, 

3, 255, 127500, 31.449, -43.119, -0.441, 
4, 697, 348500, 31.414, -43.156, -0.438, 

3, 255, 127500, 27.354, -45.727, -0.499, 
4, 697, 348500, 27.321, -45.654, -0.498, 

3, 255, 127500, 23.451, -19.376,  1.400, 
4, 697, 348500, 23.398, -19.406,  1.103, 

3, 255, 127500, 29.531, -46.507,  0.137, 
4, 697, 348500, 29.540, -46.526,  0.139, 

3, 254, 127000, 18.897, -40.416,  1.019, 
4, 696, 348000, 18.870, -40.325,  1.050, 

3, 254, 127000, 29.869, -48.596, -0.548, 
4, 696, 348000, 29.875, -48.579, -0.475, 

3, 254, 127000, 29.538, -46.512,  0.117, 
4, 696, 348000, 29.539, -46.536,  0.159, 

3, 254, 127000, 18.863, -29.114,  1.577, 
4, 696, 348000, 18.974, -29.048,  1.780, 

3, 254, 127000, 32.108, -43.915, -0.107, 
4, 696, 348000, 32.094, -43.941,  0.095, 

3, 254, 127000, 31.662, -43.224, -0.514, 
4, 696, 348000, 31.674, -43.254, -0.503, 

3, 254, 127000, 19.320, -42.165,  0.343, 
4, 696, 348000, 19.369, -42.042,  0.342, 

3, 254, 127000, 27.361, -45.891, -0.482, 
4, 696, 348000, 27.349, -45.811, -0.488, 

3, 253, 126500, 32.145, -43.906,  0.025, 
4, 695, 347500, 32.103, -43.942,  0.026, 

3, 253, 126500, 18.813, -40.409,  0.863, 
4, 695, 347500, 18.870, -40.326,  1.053, 

3, 253, 126500, 30.153, -48.583, -0.518, 
4, 695, 347500, 30.197, -48.637, -0.457, 

3, 253, 126500, 29.579, -46.499,  0.160, 
4, 695, 347500, 29.570, -46.534,  0.159, 

3, 253, 126500, 31.636, -43.191, -0.583, 
4, 695, 347500, 31.606, -43.221, -0.550, 

3, 253, 126500, 18.900, -29.090,  1.480, 
4, 695, 347500, 19.026, -28.859,  1.822, 

3, 253, 126500, 27.175, -19.812,  0.341, 
4, 695, 347500, 27.734, -19.793,  1.859, 

3, 252, 126000, 32.211, -43.907,  0.058, 
4, 694, 347000, 32.067, -43.904, -0.042, 

3, 252, 126000, 30.177, -48.620,  0.087, 
4, 694, 347000, 30.347, -48.652, -0.521, 

3, 252, 126000, 18.721, -40.547,  0.747, 
