count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
80, 40000, 27.553,  7.017,  0.428, 

81, 40500, 24.173,  2.010, -0.250, 
81, 40500, 25.345,  0.164, -0.289, 
81, 40500, 24.515,  2.670,  0.263, 
81, 40500, 16.386,  4.896, -0.010, 
81, 40500, 27.525,  7.094,  0.602, 
81, 40500, 21.772, 10.523, -0.022, 

82, 41000, 24.210,  2.061, -0.185, 
82, 41000, 27.320,  3.024,  0.078, 
82, 41000, 27.559,  7.017,  0.376, 
82, 41000, 24.491,  2.646,  0.207, 

83, 41500, 24.506,  2.592,  0.205, 
83, 41500, 27.578,  6.984,  0.369, 
83, 41500, 27.132,  2.254,  0.076, 
83, 41500, 27.323,  2.715,  0.077, 
83, 41500, 26.977,  4.398, -0.011, 
83, 41500, 24.587,  2.744, -0.325, 

84, 42000, 24.574,  2.732,  0.289, 
84, 42000, 27.633,  7.048,  0.186, 
84, 42000, 27.107,  2.501,  0.075, 
84, 42000, 27.349,  2.915, -0.012, 
84, 42000, 26.985,  4.555, -0.100, 
84, 42000, 24.610,  2.789, -0.398, 

85, 42500, 26.939,  2.041,  0.076, 
85, 42500, 27.583,  7.212,  0.481, 
85, 42500, 27.419,  3.158, -0.012, 
85, 42500, 27.021,  4.504, -0.102, 
85, 42500, 21.739, 10.453,  0.230, 
85, 42500, 27.182,  2.523,  0.075, 
85, 42500, 18.197, 18.559,  1.016, 

86, 43000, 27.541,  3.385, -0.012, 
86, 43000, 27.544,  7.361,  0.409, 
86, 43000, 27.080,  4.803, -0.010, 
86, 43000, 21.876, 10.576,  0.268, 
86, 43000, 20.843, 10.734,  0.289, 

87, 43500, 27.505,  3.339, -0.109, 
87, 43500, 27.508,  7.493,  0.356, 
87, 43500, 21.513, 10.466,  0.351, 
87, 43500, 21.903, 10.601,  0.200, 
87, 43500, 27.382,  2.749, -0.112, 
87, 43500, 28.972,  5.830, -0.132, 
87, 43500, 27.492,  3.005, -0.577, 

88, 44000, 27.689,  3.481, -0.110, 
88, 44000, 27.555,  7.547,  0.071, 
88, 44000, 21.838, 10.597,  0.188, 
88, 44000, 28.921,  4.727,  0.507, 
88, 44000, 29.027,  5.569, -0.368, 
88, 44000, 27.064,  4.637, -0.180, 
88, 44000, 29.303,  6.703, -0.261, 

89, 44500, 27.096,  4.677, -0.089, 
89, 44500, 27.638,  7.390,  0.140, 
89, 44500, 22.109, 10.647,  0.056, 
89, 44500, 28.869,  4.651,  0.446, 
89, 44500, 27.064,  4.667, -0.460, 
89, 44500, 29.370,  6.585, -0.384, 
89, 44500, 27.427,  3.194, -0.214, 

90, 45000, 27.090,  4.729, -0.361, 
90, 45000, 27.646,  7.496, -0.009, 
90, 45000, 21.912, 10.711,  0.052, 
90, 45000, 28.915,  4.851,  0.388, 
90, 45000, 27.837,  3.573, -0.113, 
90, 45000, 27.804,  9.164, -0.102, 

91, 45500, 22.168, 10.716,  0.099, 
91, 45500, 29.046,  5.586, -0.231, 
91, 45500, 27.151,  4.765, -0.176, 
91, 45500, 27.841,  8.965, -0.094, 
91, 45500, 28.683,  4.528, -0.117, 

92, 46000, 22.145, 10.687,  0.039, 
92, 46000, 29.219,  6.091, -0.343, 
92, 46000, 28.866,  4.842, -0.118, 
92, 46000, 27.798,  9.195, -0.260, 
92, 46000, 21.854, 10.659,  0.087, 
92, 46000, 27.683,  9.877, -0.090, 
92, 46000, 27.673,  7.759,  0.116, 
92, 46000, 22.795, 11.742, -0.079, 

93, 46500, 22.136, 10.696, -0.008, 
93, 46500, 27.658,  7.679, -0.227, 
93, 46500, 28.917,  4.882, -0.233, 
