count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 1000,  0.101,  0.901, -0.028, 
2, 1000,  2.615,  4.129, -0.009, 
2, 1000,  0.149, -1.940, -0.298, 
2, 1000,  8.367, -9.433,  0.886, 
2, 1000, 15.422, -3.080,  0.438, 

3, 1500,  0.099,  0.906,  0.053, 
3, 1500,  2.696,  4.003,  0.130, 
3, 1500,  0.155, -1.922, -0.249, 
3, 1500,  8.364, -9.429,  0.886, 
3, 1500, 14.994, -3.177,  0.198, 
3, 1500,  5.129, -2.431,  0.435, 
3, 1500,  7.024, -11.376,  0.376, 
3, 1500,  8.424,  3.343, -0.018, 

4, 2000,  0.096,  0.901,  0.030, 
4, 2000,  2.746,  3.988,  0.130, 
4, 2000,  0.153, -1.902, -0.247, 
4, 2000,  8.392, -9.440,  0.888, 
4, 2000, 14.566, -3.354,  0.416, 
4, 2000,  5.147, -2.426,  0.351, 
4, 2000,  4.937, -12.025,  1.010, 
4, 2000,  3.431, -12.827,  1.033, 
4, 2000,  9.469, -9.174,  0.687, 
4, 2000, 10.035, -8.653,  0.690, 

5, 2500,  0.104,  0.922, -0.002, 
5, 2500,  2.737,  3.983,  0.186, 
5, 2500,  0.151, -1.893, -0.292, 
5, 2500,  8.438, -9.474,  0.790, 
5, 2500, 14.169, -3.616,  0.407, 
5, 2500,  5.162, -2.446,  0.398, 
5, 2500,  4.916, -12.042,  1.011, 
5, 2500,  9.443, -9.166,  0.686, 
5, 2500, 10.018, -8.655,  0.690, 
5, 2500,  6.053,  3.790, -0.014, 
5, 2500,  0.760,  1.976, -0.325, 
5, 2500,  1.620,  0.828, -0.003, 
5, 2500, -0.191, -1.915, -0.251, 

6, 3000,  0.098,  0.901, -0.014, 
6, 3000,  2.679,  4.039,  0.187, 
6, 3000,  0.133, -1.925, -0.250, 
6, 3000,  8.406, -9.455,  0.788, 
6, 3000, 13.621, -4.025,  0.736, 
6, 3000,  5.127, -2.422,  0.395, 
6, 3000,  4.932, -12.010,  1.009, 
6, 3000,  9.443, -9.166,  0.686, 
6, 3000, 10.038, -8.654,  0.690, 
6, 3000,  6.130,  3.658, -0.132, 
6, 3000,  0.678, -0.625, -0.526, 
6, 3000,  0.066, -0.529, -0.358, 
6, 3000,  0.410, -1.044, -0.648, 
6, 3000,  0.243, -0.692, -0.102, 
6, 3000,  0.492, -0.509, -0.323, 
6, 3000,  0.212, -0.501, -0.346, 
6, 3000,  2.019,  1.725, -0.092, 

7, 3500,  0.173,  0.904,  0.030, 
7, 3500,  2.772,  4.027,  0.132, 
7, 3500,  0.151, -1.914, -0.295, 
7, 3500,  8.396, -9.442,  0.786, 
7, 3500,  5.138, -2.427,  0.396, 
7, 3500,  4.894, -11.945,  1.003, 
7, 3500,  9.472, -9.174,  0.687, 
7, 3500, 10.071, -8.664,  0.692, 
7, 3500,  0.350, -0.447, -0.188, 
7, 3500,  1.164, -0.985, -0.220, 
7, 3500,  0.403, -0.779, -0.002, 
7, 3500, -0.171, -1.925, -0.252, 
7, 3500,  3.395, -12.895,  1.173, 

8, 4000,  0.110,  1.040,  0.024, 
8, 4000,  2.544,  4.213,  0.062, 
8, 4000,  0.154, -1.908, -0.294, 
8, 4000,  8.412, -9.467,  0.890, 
8, 4000,  5.163, -2.434,  0.397, 
8, 4000,  5.092, -11.954,  0.812, 
8, 4000,  9.475, -9.146,  0.527, 
8, 4000,  1.278, -1.072, -0.202, 
8, 4000,  3.439, -12.807,  1.031, 
8, 4000,  1.398, -0.454, -0.003, 
8, 4000,  1.549, -14.568,  0.918, 
8, 4000,  6.119,  3.670, -0.014, 

9, 4500,  0.421,  2.033, -0.071, 
9, 4500,  2.919,  4.002, -0.009, 
9, 4500,  0.199, -1.907, -0.247, 
9, 4500,  8.459, -9.485,  0.789, 
9, 4500,  5.175, -2.444,  0.435, 
9, 4500,  9.468, -9.146,  0.526, 
9, 4500,  6.070,  3.781, -0.132, 
9, 4500, -0.146, -1.946, -0.302, 
9, 4500, 12.443, -3.959,  0.363, 

10, 5000,  0.442,  2.020, -0.108, 
10, 5000,  3.069,  3.962, -0.091, 
10, 5000,  0.212, -1.932, -0.250, 
10, 5000,  8.464, -9.468,  0.788, 
10, 5000,  5.221, -2.453,  0.398, 
10, 5000,  9.486, -9.145,  0.526, 
10, 5000,  6.111,  3.778, -0.014, 
10, 5000,  0.941, -0.670, -0.243, 
10, 5000,  0.152,  1.254, -0.041, 
10, 5000,  1.560, -14.588,  1.037, 
10, 5000,  4.529, -12.138,  0.365, 
10, 5000,  0.411,  2.001, -0.551, 

11, 5500,  0.340,  0.734,  0.032, 
11, 5500,  3.370,  3.958, -0.010, 
11, 5500,  0.208, -1.914, -0.294, 
11, 5500,  0.608, -0.504,  0.041, 
11, 5500,  9.474, -9.227,  0.686, 
11, 5500,  6.134,  3.741, -0.132, 
11, 5500,  0.177,  0.611, -0.027, 
11, 5500,  1.597, -14.640,  0.922, 
11, 5500,  0.839, -1.593,  0.074, 
11, 5500,  0.395,  0.730,  0.025, 
11, 5500,  0.288,  0.588, -0.241, 
11, 5500, -0.103, -2.079,  0.117, 
11, 5500,  0.122, -3.627,  0.291, 
11, 5500,  0.698,  0.963,  0.060, 

