count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
1, 500, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
2, 1000, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
3, 1500, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
4, 2000, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
5, 2500, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
6, 3000, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
7, 3500, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
8, 4000, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
9, 4500, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
10, 5000, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
11, 5500, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
12, 6000, 80.577, -4.533,  0.000,  0.000,  0.000, -1.587, 
13, 6500, 80.577, -4.548,  0.000,  0.000,  0.000, -1.589, 
14, 7000, 80.575, -4.579,  0.000,  0.000,  0.000, -1.592, 
15, 7500, 80.573, -4.694,  0.000,  0.000,  0.000, -1.591, 
16, 8000, 80.574, -4.824,  0.000,  0.000,  0.000, -1.573, 
17, 8500, 80.603, -5.020,  0.000,  0.000,  0.000, -1.468, 
18, 9000, 80.659, -5.290,  0.000,  0.000,  0.000, -1.389, 
19, 9500, 80.728, -5.641,  0.000,  0.000,  0.000, -1.381, 
20, 10000, 80.801, -6.033,  0.000,  0.000,  0.000, -1.383, 
21, 10500, 80.877, -6.423,  0.000,  0.000,  0.000, -1.383, 
22, 11000, 80.946, -6.818,  0.000,  0.000,  0.000, -1.402, 
23, 11500, 80.986, -7.213,  0.000,  0.000,  0.000, -1.482, 
24, 12000, 81.012, -7.600,  0.000,  0.000,  0.000, -1.509, 
25, 12500, 81.028, -7.993,  0.000,  0.000,  0.000, -1.525, 
26, 13000, 81.045, -8.384,  0.000,  0.000,  0.000, -1.534, 
27, 13500, 81.055, -8.779,  0.000,  0.000,  0.000, -1.542, 
28, 14000, 81.067, -9.172,  0.000,  0.000,  0.000, -1.541, 
29, 14500, 81.082, -9.567,  0.000,  0.000,  0.000, -1.533, 
30, 15000, 81.101, -9.960,  0.000,  0.000,  0.000, -1.523, 
31, 15500, 81.119, -10.356,  0.000,  0.000,  0.000, -1.524, 
32, 16000, 81.138, -10.752,  0.000,  0.000,  0.000, -1.519, 
33, 16500, 81.161, -11.148,  0.000,  0.000,  0.000, -1.513, 
34, 17000, 81.185, -11.545,  0.000,  0.000,  0.000, -1.510, 
35, 17500, 81.214, -11.940,  0.000,  0.000,  0.000, -1.494, 
36, 18000, 81.246, -12.338,  0.000,  0.000,  0.000, -1.492, 
37, 18500, 81.273, -12.735,  0.000,  0.000,  0.000, -1.502, 
38, 19000, 81.298, -13.131,  0.000,  0.000,  0.000, -1.510, 
39, 19500, 81.307, -13.510,  0.000,  0.000,  0.000, -1.552, 
40, 20000, 81.278, -13.916,  0.000,  0.000,  0.000, -1.634, 
41, 20500, 81.250, -14.306,  0.000,  0.000,  0.000, -1.636, 
42, 21000, 81.231, -14.705,  0.000,  0.000,  0.000, -1.619, 
43, 21500, 81.216, -15.104,  0.000,  0.000,  0.000, -1.610, 
44, 22000, 81.203, -15.497,  0.000,  0.000,  0.000, -1.604, 
45, 22500, 81.174, -15.868,  0.000,  0.000,  0.000, -1.667, 
46, 23000, 81.074, -16.235,  0.000,  0.000,  0.000, -1.838, 
47, 23500, 80.928, -16.604,  0.000,  0.000,  0.000, -1.942, 
48, 24000, 80.759, -16.963,  0.000,  0.000,  0.000, -2.006, 
49, 24500, 80.589, -17.324,  0.000,  0.000,  0.000, -2.010, 
50, 25000, 80.421, -17.685,  0.000,  0.000,  0.000, -2.008, 
51, 25500, 80.253, -18.046,  0.000,  0.000,  0.000, -2.004, 
52, 26000, 80.106, -18.366,  0.000,  0.000,  0.000, -2.000, 
53, 26500, 80.016, -18.551,  0.000,  0.000,  0.000, -2.020, 
54, 27000, 79.920, -18.740,  0.000,  0.000,  0.000, -2.035, 
55, 27500, 79.752, -19.030,  0.000,  0.000,  0.000, -2.094, 
56, 28000, 79.652, -19.206,  0.000,  0.000,  0.000, -2.091, 
57, 28500, 79.632, -19.215,  0.000,  0.000,  0.000, -2.160, 
58, 29000, 79.628, -19.225,  0.000,  0.000,  0.000, -2.151, 
59, 29500, 79.623, -19.233,  0.000,  0.000,  0.000, -2.152, 
60, 30000, 79.618, -19.241,  0.000,  0.000,  0.000, -2.152, 
61, 30500, 79.612, -19.249,  0.000,  0.000,  0.000, -2.151, 
62, 31000, 79.607, -19.258,  0.000,  0.000,  0.000, -2.149, 
63, 31500, 79.601, -19.267,  0.000,  0.000,  0.000, -2.150, 
64, 32000, 79.594, -19.278,  0.000,  0.000,  0.000, -2.150, 
65, 32500, 79.588, -19.287,  0.000,  0.000,  0.000, -2.150, 
66, 33000, 79.582, -19.296,  0.000,  0.000,  0.000, -2.151, 
67, 33500, 79.576, -19.305,  0.000,  0.000,  0.000, -2.151, 
68, 34000, 79.571, -19.312,  0.000,  0.000,  0.000, -2.152, 
69, 34500, 79.566, -19.320,  0.000,  0.000,  0.000, -2.153, 
70, 35000, 79.561, -19.328,  0.000,  0.000,  0.000, -2.152, 
71, 35500, 79.554, -19.338,  0.000,  0.000,  0.000, -2.152, 
72, 36000, 79.550, -19.345,  0.000,  0.000,  0.000, -2.152, 
73, 36500, 79.545, -19.352,  0.000,  0.000,  0.000, -2.153, 
74, 37000, 79.541, -19.358,  0.000,  0.000,  0.000, -2.154, 
75, 37500, 79.536, -19.364,  0.000,  0.000,  0.000, -2.154, 
76, 38000, 79.531, -19.372,  0.000,  0.000,  0.000, -2.152, 
77, 38500, 79.526, -19.380,  0.000,  0.000,  0.000, -2.151, 
78, 39000, 79.521, -19.389,  0.000,  0.000,  0.000, -2.150, 
79, 39500, 79.508, -19.410,  0.000,  0.000,  0.000, -2.148, 
80, 40000, 79.463, -19.481,  0.000,  0.000,  0.000, -2.142, 
81, 40500, 79.387, -19.608,  0.000,  0.000,  0.000, -2.126, 
82, 41000, 79.315, -19.761,  0.000,  0.000,  0.000, -2.048, 
83, 41500, 79.239, -19.996,  0.000,  0.000,  0.000, -1.936, 
84, 42000, 79.150, -20.266,  0.000,  0.000,  0.000, -1.897, 
85, 42500, 79.059, -20.567,  0.000,  0.000,  0.000, -1.871, 
86, 43000, 78.949, -20.930,  0.000,  0.000,  0.000, -1.865, 
87, 43500, 78.833, -21.310,  0.000,  0.000,  0.000, -1.867, 
88, 44000, 78.721, -21.692,  0.000,  0.000,  0.000, -1.858, 
89, 44500, 78.613, -22.072,  0.000,  0.000,  0.000, -1.847, 
90, 45000, 78.509, -22.454,  0.000,  0.000,  0.000, -1.830, 
91, 45500, 78.428, -22.843,  0.000,  0.000,  0.000, -1.775, 
92, 46000, 78.347, -23.233,  0.000,  0.000,  0.000, -1.772, 
93, 46500, 78.267, -23.621,  0.000,  0.000,  0.000, -1.778, 
94, 47000, 78.176, -24.007,  0.000,  0.000,  0.000, -1.805, 
95, 47500, 78.081, -24.394,  0.000,  0.000,  0.000, -1.808, 
96, 48000, 77.996, -24.775,  0.000,  0.000,  0.000, -1.792, 
97, 48500, 77.913, -25.163,  0.000,  0.000,  0.000, -1.782, 
98, 49000, 77.837, -25.551,  0.000,  0.000,  0.000, -1.755, 
99, 49500, 77.781, -25.944,  0.000,  0.000,  0.000, -1.713, 
100, 50000, 77.731, -26.337,  0.000,  0.000,  0.000, -1.696, 
101, 50500, 77.685, -26.730,  0.000,  0.000,  0.000, -1.687, 
102, 51000, 77.640, -27.124,  0.000,  0.000,  0.000, -1.685, 
103, 51500, 77.597, -27.518,  0.000,  0.000,  0.000, -1.678, 
104, 52000, 77.561, -27.914,  0.000,  0.000,  0.000, -1.662, 
105, 52500, 77.538, -28.308,  0.000,  0.000,  0.000, -1.622, 
106, 53000, 77.524, -28.705,  0.000,  0.000,  0.000, -1.608, 
107, 53500, 77.505, -29.100,  0.000,  0.000,  0.000, -1.617, 
108, 54000, 77.487, -29.496,  0.000,  0.000,  0.000, -1.618, 
109, 54500, 77.468, -29.894,  0.000,  0.000,  0.000, -1.616, 
110, 55000, 77.455, -30.290,  0.000,  0.000,  0.000, -1.606, 
111, 55500, 77.448, -30.685,  0.000,  0.000,  0.000, -1.583, 
112, 56000, 77.459, -31.081,  0.000,  0.000,  0.000, -1.538, 
113, 56500, 77.478, -31.469,  0.000,  0.000,  0.000, -1.524, 
114, 57000, 77.500, -31.875,  0.000,  0.000,  0.000, -1.518, 
115, 57500, 77.520, -32.271,  0.000,  0.000,  0.000, -1.523, 
116, 58000, 77.520, -32.668,  0.000,  0.000,  0.000, -1.571, 
117, 58500, 77.515, -33.065,  0.000,  0.000,  0.000, -1.584, 
118, 59000, 77.503, -33.454,  0.000,  0.000,  0.000, -1.608, 
119, 59500, 77.477, -33.847,  0.000,  0.000,  0.000, -1.637, 
120, 60000, 77.425, -34.238,  0.000,  0.000,  0.000, -1.707, 
121, 60500, 77.354, -34.627,  0.000,  0.000,  0.000, -1.753, 
122, 61000, 77.270, -35.011,  0.000,  0.000,  0.000, -1.791, 
123, 61500, 77.162, -35.391,  0.000,  0.000,  0.000, -1.853, 
124, 62000, 77.020, -35.757,  0.000,  0.000,  0.000, -1.942, 
