count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
1, 500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
2, 1000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
3, 1500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
4, 2000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
5, 2500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
6, 3000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
7, 3500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
8, 4000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
9, 4500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
10, 5000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
11, 5500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
12, 6000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
13, 6500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
14, 7000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
15, 7500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
16, 8000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
17, 8500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
18, 9000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
19, 9500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
20, 10000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
21, 10500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
22, 11000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
23, 11500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
24, 12000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
25, 12500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
26, 13000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
27, 13500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
28, 14000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
29, 14500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
30, 15000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
31, 15500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
32, 16000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
33, 16500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
34, 17000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.016, 
35, 17500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
36, 18000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.017, 
37, 18500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.015, 
38, 19000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.016, 
39, 19500, -0.076, -0.184,  0.000,  0.000, -0.000,  0.016, 
40, 20000, -0.076, -0.184,  0.000,  0.000, -0.000,  0.016, 
41, 20500, -0.067, -0.184,  0.000,  0.000, -0.000,  0.014, 
42, 21000, -0.028, -0.183,  0.000,  0.000, -0.000,  0.014, 
43, 21500,  0.209, -0.176,  0.000,  0.000, -0.000,  0.029, 
44, 22000,  0.633, -0.155,  0.000,  0.000, -0.000,  0.045, 
45, 22500,  1.125, -0.137,  0.000,  0.000, -0.000,  0.029, 
46, 23000,  1.614, -0.133,  0.000,  0.000,  0.000, -0.008, 
47, 23500,  2.086, -0.180,  0.000,  0.000,  0.000, -0.098, 
48, 24000,  2.499, -0.233,  0.000,  0.000,  0.000, -0.129, 
49, 24500,  2.901, -0.290,  0.000,  0.000,  0.000, -0.135, 
50, 25000,  3.338, -0.353,  0.000,  0.000,  0.000, -0.146, 
51, 25500,  3.784, -0.423,  0.000,  0.000,  0.000, -0.154, 
52, 26000,  4.231, -0.493,  0.000,  0.000,  0.000, -0.157, 
53, 26500,  4.558, -0.556,  0.000,  0.000,  0.000, -0.192, 
54, 27000,  4.853, -0.629,  0.000,  0.000,  0.000, -0.238, 
55, 27500,  5.177, -0.707,  0.000,  0.000,  0.000, -0.238, 
56, 28000,  5.504, -0.784,  0.000,  0.000,  0.000, -0.231, 
57, 28500,  5.831, -0.856,  0.000,  0.000,  0.000, -0.217, 
58, 29000,  6.158, -0.925,  0.000,  0.000,  0.000, -0.209, 
59, 29500,  6.479, -0.991,  0.000,  0.000,  0.000, -0.204, 
60, 30000,  6.793, -1.055,  0.000,  0.000,  0.000, -0.201, 
61, 30500,  7.127, -1.122,  0.000,  0.000,  0.000, -0.197, 
62, 31000,  7.468, -1.190,  0.000,  0.000,  0.000, -0.200, 
63, 31500,  7.812, -1.264,  0.000,  0.000,  0.000, -0.211, 
64, 32000,  8.168, -1.345,  0.000,  0.000,  0.000, -0.222, 
65, 32500,  8.499, -1.421,  0.000,  0.000,  0.000, -0.225, 
66, 33000,  8.841, -1.498,  0.000,  0.000,  0.000, -0.220, 
67, 33500,  9.176, -1.570,  0.000,  0.000,  0.000, -0.208, 
68, 34000,  9.471, -1.631,  0.000,  0.000,  0.000, -0.206, 
69, 34500,  9.757, -1.689,  0.000,  0.000,  0.000, -0.202, 
70, 35000, 10.026, -1.744,  0.000,  0.000,  0.000, -0.198, 
71, 35500, 10.347, -1.807,  0.000,  0.000,  0.000, -0.196, 
72, 36000, 10.670, -1.871,  0.000,  0.000,  0.000, -0.191, 
73, 36500, 10.936, -1.915,  0.000,  0.000,  0.000, -0.154, 
74, 37000, 11.202, -1.945,  0.000,  0.000,  0.000, -0.112, 
75, 37500, 11.518, -1.970,  0.000,  0.000,  0.000, -0.074, 
76, 38000, 11.813, -1.990,  0.000,  0.000,  0.000, -0.065, 
77, 38500, 12.044, -2.002,  0.000,  0.000,  0.000, -0.051, 
78, 39000, 12.245, -2.006,  0.000,  0.000,  0.000, -0.027, 
79, 39500, 12.493, -2.006,  0.000,  0.000, -0.000,  0.003, 
80, 40000, 12.770, -1.995,  0.000,  0.000, -0.000,  0.051, 
81, 40500, 12.986, -1.976,  0.000,  0.000, -0.000,  0.079, 
82, 41000, 13.194, -1.962,  0.000,  0.000, -0.000,  0.077, 
83, 41500, 13.510, -1.933,  0.000,  0.000, -0.000,  0.094, 
84, 42000, 13.908, -1.897,  0.000,  0.000, -0.000,  0.089, 
85, 42500, 14.387, -1.858,  0.000,  0.000, -0.000,  0.075, 
86, 43000, 14.839, -1.832,  0.000,  0.000, -0.000,  0.059, 
87, 43500, 15.264, -1.822,  0.000,  0.000, -0.000,  0.006, 
88, 44000, 15.615, -1.839,  0.000,  0.000,  0.000, -0.057, 
89, 44500, 16.034, -1.874,  0.000,  0.000,  0.000, -0.090, 
90, 45000, 16.509, -1.950,  0.000,  0.000,  0.000, -0.122, 
91, 45500, 16.990, -2.000,  0.000,  0.000,  0.000, -0.092, 
92, 46000, 17.473, -2.043,  0.000,  0.000,  0.000, -0.088, 
93, 46500, 17.957, -2.077,  0.000,  0.000,  0.000, -0.069, 
94, 47000, 18.442, -2.092,  0.000,  0.000,  0.000, -0.013, 
95, 47500, 18.931, -2.072,  0.000,  0.000, -0.000,  0.038, 
96, 48000, 19.418, -2.046,  0.000,  0.000, -0.000,  0.055, 
97, 48500, 19.907, -2.018,  0.000,  0.000, -0.000,  0.054, 
98, 49000, 20.371, -1.991,  0.000,  0.000, -0.000,  0.058, 
99, 49500, 20.822, -1.965,  0.000,  0.000, -0.000,  0.055, 
100, 50000, 21.200, -1.948,  0.000,  0.000, -0.000,  0.044, 
101, 50500, 21.556, -1.935,  0.000,  0.000, -0.000,  0.036, 
102, 51000, 21.931, -1.914,  0.000,  0.000, -0.000,  0.051, 
103, 51500, 22.294, -1.902,  0.000,  0.000, -0.000,  0.002, 
104, 52000, 22.662, -1.909,  0.000,  0.000,  0.000, -0.017, 
105, 52500, 23.050, -1.918,  0.000,  0.000,  0.000, -0.027, 
106, 53000, 23.448, -1.934,  0.000,  0.000,  0.000, -0.041, 
107, 53500, 23.780, -1.948,  0.000,  0.000,  0.000, -0.047, 
108, 54000, 24.074, -1.966,  0.000,  0.000,  0.000, -0.059, 
109, 54500, 24.327, -1.982,  0.000,  0.000,  0.000, -0.063, 
110, 55000, 24.566, -1.996,  0.000,  0.000,  0.000, -0.062, 
111, 55500, 24.807, -2.012,  0.000,  0.000,  0.000, -0.066, 
112, 56000, 25.047, -2.029,  0.000,  0.000,  0.000, -0.071, 
113, 56500, 25.267, -2.046,  0.000,  0.000,  0.000, -0.075, 
114, 57000, 25.476, -2.061,  0.000,  0.000,  0.000, -0.076, 
115, 57500, 25.683, -2.078,  0.000,  0.000,  0.000, -0.079, 
116, 58000, 25.946, -2.100,  0.000,  0.000,  0.000, -0.082, 
117, 58500, 26.214, -2.118,  0.000,  0.000,  0.000, -0.071, 
118, 59000, 26.479, -2.134,  0.000,  0.000,  0.000, -0.061, 
119, 59500, 26.781, -2.149,  0.000,  0.000,  0.000, -0.049, 
120, 60000, 27.105, -2.160,  0.000,  0.000,  0.000, -0.034, 
121, 60500, 27.426, -2.169,  0.000,  0.000,  0.000, -0.026, 
122, 61000, 27.744, -2.173,  0.000,  0.000,  0.000, -0.013, 
123, 61500, 28.075, -2.175,  0.000,  0.000,  0.000, -0.008, 
124, 62000, 28.409, -2.176,  0.000,  0.000,  0.000, -0.003, 
125, 62500, 28.746, -2.175,  0.000,  0.000, -0.000,  0.005, 
126, 63000, 29.098, -2.169,  0.000,  0.000, -0.000,  0.021, 
127, 63500, 29.466, -2.163,  0.000,  0.000, -0.000,  0.012, 
128, 64000, 29.839, -2.156,  0.000,  0.000, -0.000,  0.022, 
129, 64500, 30.163, -2.149,  0.000,  0.000, -0.000,  0.026, 
130, 65000, 30.473, -2.139,  0.000,  0.000, -0.000,  0.031, 
131, 65500, 30.781, -2.131,  0.000,  0.000, -0.000,  0.027, 
132, 66000, 31.105, -2.126,  0.000,  0.000, -0.000,  0.020, 
133, 66500, 31.425, -2.135,  0.000,  0.000, -0.000,  0.008, 
134, 67000, 31.747, -2.143,  0.000,  0.000,  0.000, -0.009, 
135, 67500, 32.057, -2.150,  0.000,  0.000,  0.000, -0.020, 
136, 68000, 32.378, -2.160,  0.000,  0.000,  0.000, -0.027, 
137, 68500, 32.707, -2.169,  0.000,  0.000,  0.000, -0.026, 
138, 69000, 33.035, -2.176,  0.000,  0.000,  0.000, -0.025, 
139, 69500, 33.355, -2.184,  0.000,  0.000,  0.000, -0.023, 
