count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
399, 199500, -92.142, 84.512,  0.362, 
399, 199500, -89.936, 85.500,  0.134, 
399, 199500, -96.337, 74.949,  0.488, 

400, 200000, -92.452, 84.383,  0.409, 
400, 200000, -91.211, 74.633,  0.175, 

401, 200500, -92.519, 84.363,  0.373, 
401, 200500, -91.284, 74.683,  0.079, 

402, 201000, -92.675, 84.354,  0.354, 
402, 201000, -91.344, 74.700,  0.169, 
402, 201000, -92.285, 84.422,  0.347, 
402, 201000, -100.569, 82.183,  0.722, 
402, 201000, -100.880, 75.256,  0.830, 

403, 201500, -92.214, 84.410,  0.331, 
403, 201500, -91.510, 74.679,  0.315, 
403, 201500, -101.501, 74.792,  0.164, 
403, 201500, -91.473, 74.680, -0.115, 

404, 202000, -91.497, 74.688,  0.170, 
404, 202000, -95.261, 85.892,  0.560, 

405, 202500, -91.338, 74.735,  0.527, 
405, 202500, -100.342, 82.455,  0.341, 
405, 202500, -96.319, 74.979, -0.138, 
405, 202500, -92.532, 84.423,  0.323, 
405, 202500, -91.314, 74.703, -0.012, 

406, 203000, -91.340, 74.705,  0.471, 
406, 203000, -100.502, 82.148,  0.108, 
406, 203000, -92.840, 84.385,  0.327, 
406, 203000, -95.164, 86.001,  0.516, 

407, 203500, -100.454, 82.183,  0.101, 
407, 203500, -96.144, 74.831, -0.126, 
407, 203500, -100.540, 69.820,  0.527, 

408, 204000, -100.517, 82.084,  0.095, 
408, 204000, -100.527, 69.809,  0.664, 
408, 204000, -94.133, 65.171,  0.199, 
408, 204000, -95.296, 85.937,  0.295, 

409, 204500, -100.513, 82.104,  0.089, 
409, 204500, -100.452, 69.785,  0.769, 
409, 204500, -95.022, 70.809,  0.499, 
409, 204500, -95.958, 85.801,  0.396, 
409, 204500, -96.153, 74.827, -0.012, 
409, 204500, -104.240, 71.915,  0.532, 
409, 204500, -111.924, 78.403,  0.723, 

410, 205000, -100.545, 82.027,  0.082, 
410, 205000, -100.634, 69.813,  0.490, 
410, 205000, -94.955, 70.791,  0.124, 
410, 205000, -96.330, 74.835, -0.107, 
410, 205000, -104.788, 71.419,  0.545, 
410, 205000, -95.314, 85.933,  0.396, 

411, 205500, -100.756, 69.863,  0.829, 
411, 205500, -105.149, 71.086,  0.708, 
411, 205500, -95.943, 85.781,  0.487, 

412, 206000, -100.537, 82.281,  0.282, 
412, 206000, -97.773, 86.215,  0.557, 

413, 206500, -100.591, 82.217,  0.206, 
413, 206500, -95.336, 70.792,  0.258, 

414, 207000, -100.666, 82.144, -0.013, 
414, 207000, -110.362, 70.289,  0.677, 
414, 207000, -100.771, 69.833,  0.771, 
414, 207000, -105.851, 69.691,  1.070, 
414, 207000, -98.813, 62.087,  0.231, 

415, 207500, -100.708, 82.093,  0.232, 
415, 207500, -100.765, 69.768,  0.553, 
415, 207500, -106.589, 68.883,  0.752, 
415, 207500, -112.147, 78.386,  1.058, 

416, 208000, -100.842, 69.808,  0.798, 
416, 208000, -106.715, 68.373,  0.896, 
416, 208000, -112.180, 78.394,  0.404, 
416, 208000, -104.325, 81.326,  0.430, 
416, 208000, -100.725, 82.079, -0.079, 

417, 208500, -100.853, 69.791,  0.874, 
417, 208500, -100.774, 82.034,  0.053, 

418, 209000, -100.974, 69.794,  0.610, 
418, 209000, -100.769, 82.063,  0.048, 
418, 209000, -104.334, 81.447,  0.171, 
418, 209000, -107.719, 67.799,  0.403, 

419, 209500, -101.029, 69.802,  0.730, 
419, 209500, -107.865, 67.265,  0.608, 
419, 209500, -109.278, 74.554,  0.769, 
419, 209500, -94.708, 65.058, -0.029, 
419, 209500, -95.668, 70.707,  0.461, 
419, 209500, -104.342, 81.411,  0.081, 

420, 210000, -101.047, 69.835,  0.687, 
420, 210000, -108.153, 66.719,  0.615, 
420, 210000, -95.584, 70.721,  0.115, 
420, 210000, -100.857, 82.029,  0.145, 
420, 210000, -108.921, 75.455,  0.511, 
420, 210000, -104.358, 81.408, -0.011, 

421, 210500, -109.026, 66.522,  0.789, 
421, 210500, -95.861, 70.596,  0.356, 
421, 210500, -108.906, 76.582,  0.117, 

422, 211000, -95.818, 70.602,  0.357, 
422, 211000, -108.425, 77.235,  0.103, 
422, 211000, -101.192, 69.808,  0.521, 
422, 211000, -104.317, 81.509, -0.196, 

423, 211500, -108.320, 77.617,  0.103, 
423, 211500, -101.474, 69.836,  0.628, 
423, 211500, -108.234, 78.287, -0.138, 
423, 211500, -104.352, 81.514, -0.093, 
423, 211500, -112.859, 84.890,  0.978, 

424, 212000, -121.149, 75.071, -0.378, 
424, 212000, -101.486, 69.815,  0.420, 
424, 212000, -108.008, 78.723,  0.414, 
424, 212000, -99.992, 62.009,  0.442, 
424, 212000, -104.357, 81.523, -0.010, 

425, 212500, -101.746, 69.842,  0.676, 
425, 212500, -107.905, 79.045,  0.346, 
425, 212500, -104.303, 81.554, -0.090, 

426, 213000, -101.909, 69.827,  0.397, 
426, 213000, -112.260, 79.544,  0.138, 
426, 213000, -107.540, 80.223,  0.334, 
426, 213000, -119.730, 72.426,  1.636, 
426, 213000, -96.066, 64.511,  0.739, 

427, 213500, -101.873, 69.869,  0.657, 
427, 213500, -95.960, 64.553,  0.184, 
427, 213500, -107.248, 80.943,  0.259, 
427, 213500, -115.696, 76.830, -0.259, 
427, 213500, -119.864, 72.856,  1.415, 

428, 214000, -101.930, 69.839,  0.520, 
428, 214000, -96.113, 64.503,  0.394, 
428, 214000, -108.127, 81.514, -0.139, 
428, 214000, -114.127, 76.900, -0.225, 
428, 214000, -119.819, 72.719,  1.394, 
428, 214000, -112.264, 79.534,  0.133, 
428, 214000, -106.971, 81.544, -0.013, 
428, 214000, -96.429, 70.202,  0.473, 

429, 214500, -102.073, 69.823,  0.376, 
429, 214500, -107.800, 82.305, -0.015, 
429, 214500, -96.507, 70.141,  0.364, 
429, 214500, -119.988, 73.100,  1.248, 
429, 214500, -112.279, 79.674,  0.282, 
429, 214500, -106.740, 82.279,  0.088, 
429, 214500, -112.214, 77.689, -0.019, 

430, 215000, -102.209, 69.819,  0.607, 
430, 215000, -107.460, 83.043,  0.102, 

431, 215500, -102.093, 69.773,  0.349, 
431, 215500, -115.163, 85.013,  1.284, 
431, 215500, -108.771, 77.969,  0.074, 
431, 215500, -96.222, 64.422,  0.566, 

432, 216000, -107.023, 78.304,  0.114, 
432, 216000, -96.380, 64.424,  1.052, 
432, 216000, -103.649, 56.301,  1.513, 
432, 216000, -107.053, 78.362, -0.319, 
432, 216000, -102.085, 69.760,  0.459, 

433, 216500, -103.615, 56.216,  0.795, 
433, 216500, -106.060, 78.421,  0.093, 
433, 216500, -102.251, 69.732,  0.436, 
433, 216500, -106.029, 78.526, -0.268, 

434, 217000, -115.325, 84.893,  0.755, 
434, 217000, -120.098, 72.911,  0.442, 
434, 217000, -119.931, 72.809,  1.395, 
434, 217000, -112.220, 64.214,  1.053, 
434, 217000, -103.617, 56.277,  1.332, 

435, 217500, -120.034, 72.966,  1.087, 
435, 217500, -112.336, 64.296,  0.819, 
435, 217500, -103.663, 56.252,  1.161, 
435, 217500, -114.353, 81.949,  0.614, 
435, 217500, -102.203, 69.756,  0.308, 

436, 218000, -112.297, 64.223,  0.993, 
436, 218000, -104.003, 56.152,  1.296, 
436, 218000, -112.421, 79.545, -0.165, 
436, 218000, -102.114, 69.759,  0.162, 

437, 218500, -112.553, 64.343,  0.642, 
437, 218500, -103.915, 56.255,  1.270, 
437, 218500, -102.226, 69.732,  0.439, 
437, 218500, -102.543, 65.386, -0.019, 
437, 218500, -112.367, 79.621,  0.112, 

438, 219000, -112.497, 64.414,  0.820, 
438, 219000, -103.981, 56.244,  1.108, 
438, 219000, -102.674, 65.357, -0.018, 
438, 219000, -112.169, 79.802, -0.017, 
438, 219000, -102.257, 69.678,  0.229, 
438, 219000, -119.847, 72.967,  1.235, 

439, 219500, -112.819, 64.430,  0.471, 
439, 219500, -104.231, 56.251,  1.106, 
439, 219500, -102.686, 65.351, -0.018, 
439, 219500, -102.308, 69.660,  0.298, 
439, 219500, -120.084, 73.522,  1.219, 
439, 219500, -112.126, 79.794,  0.109, 
439, 219500, -111.336, 51.849,  1.185, 

440, 220000, -112.984, 64.269,  0.878, 
440, 220000, -104.298, 56.220,  0.899, 
440, 220000, -102.793, 65.290, -0.018, 
440, 220000, -112.139, 79.817,  0.109, 

441, 220500, -113.466, 64.047,  0.459, 
441, 220500, -104.547, 56.168,  0.698, 

442, 221000, -113.671, 63.726,  0.704, 
442, 221000, -104.676, 56.153,  1.307, 
442, 221000, -102.988, 65.192, -0.323, 
442, 221000, -120.130, 73.668,  0.164, 

443, 221500, -113.983, 63.162,  0.593, 
443, 221500, -103.039, 65.159, -0.328, 

444, 222000, -104.778, 56.082,  0.649, 
444, 222000, -103.052, 65.111, -0.326, 

445, 222500, -104.854, 56.095,  1.133, 
445, 222500, -103.026, 65.155, -0.486, 
445, 222500, -112.143, 61.630,  0.560, 
445, 222500, -114.909, 62.373,  0.603, 

446, 223000, -104.590, 56.183,  0.973, 
446, 223000, -115.220, 61.998,  0.468, 
446, 223000, -120.218, 73.404,  0.149, 
446, 223000, -103.079, 65.081, -0.316, 
446, 223000, -101.814, 61.502, -0.447, 

447, 223500, -104.788, 56.011,  0.810, 
447, 223500, -115.694, 61.475,  0.477, 
447, 223500, -103.112, 65.057, -0.487, 
447, 223500, -101.893, 61.424, -0.229, 
447, 223500, -99.715, 56.543, -0.035, 

448, 224000, -105.147, 55.873,  0.814, 
448, 224000, -103.249, 64.914, -0.162, 
448, 224000, -99.789, 56.529, -0.034, 
448, 224000, -117.480, 54.438,  1.414, 
448, 224000, -116.430, 61.104,  0.486, 

449, 224500, -104.772, 56.021,  0.951, 
449, 224500, -103.113, 65.046, -0.318, 
449, 224500, -99.665, 56.583,  0.222, 
449, 224500, -119.831, 65.956,  0.683, 

450, 225000, -104.517, 56.196,  1.290, 

451, 225500, -104.760, 56.076,  1.125, 

452, 226000, -104.686, 56.060,  0.750, 

453, 226500, -105.229, 55.782,  0.583, 
453, 226500, -112.539, 61.559,  0.100, 
453, 226500, -112.430, 51.741,  0.897, 
453, 226500, -105.198, 49.470,  1.410, 

454, 227000, -112.435, 61.463,  0.197, 
454, 227000, -105.042, 49.467, -0.378, 
454, 227000, -119.553, 70.071,  0.431, 
454, 227000, -104.845, 55.849, -0.028, 

455, 227500, -119.540, 70.199,  0.412, 
455, 227500, -117.492, 70.260,  0.078, 
455, 227500, -118.735, 57.651,  0.514, 

456, 228000, -119.499, 70.043,  0.482, 
456, 228000, -119.782, 65.647,  0.215, 
456, 228000, -112.145, 61.490,  0.251, 
456, 228000, -103.931, 49.877,  1.503, 
456, 228000, -104.708, 55.980,  0.565, 

457, 228500, -119.579, 69.950,  0.397, 
457, 228500, -119.819, 65.722,  0.460, 
457, 228500, -120.330, 67.907,  0.224, 

458, 229000, -119.509, 70.203,  0.303, 
458, 229000, -119.825, 65.781,  0.200, 
458, 229000, -112.291, 61.456,  0.155, 
458, 229000, -104.925, 55.793,  0.381, 

459, 229500, -119.671, 69.938,  0.379, 
459, 229500, -112.430, 61.410,  0.146, 
459, 229500, -104.954, 55.771,  0.554, 
459, 229500, -120.402, 67.774,  0.376, 
459, 229500, -120.815, 55.961,  0.539, 

460, 230000, -119.629, 69.971,  0.374, 
460, 230000, -120.361, 67.864,  0.489, 
460, 230000, -120.781, 55.237,  0.542, 
460, 230000, -104.475, 56.161,  0.538, 
460, 230000, -121.482, 63.494,  0.230, 

461, 230500, -119.707, 69.849,  0.370, 
461, 230500, -120.442, 67.762,  0.361, 
461, 230500, -119.860, 65.469,  0.241, 
461, 230500, -117.787, 69.890,  0.074, 

462, 231000, -119.787, 69.798,  0.292, 
462, 231000, -120.500, 67.609,  0.271, 
462, 231000, -112.248, 61.362,  0.348, 
462, 231000, -119.915, 65.593,  0.230, 

463, 231500, -112.353, 61.290,  0.373, 
463, 231500, -119.964, 65.557,  0.226, 
463, 231500, -120.482, 67.841,  0.342, 
463, 231500, -121.720, 63.779,  0.100, 
463, 231500, -119.831, 69.786,  0.373, 
463, 231500, -120.109, 54.848,  0.479, 

464, 232000, -119.959, 65.539,  0.072, 
464, 232000, -120.614, 67.509,  0.335, 
464, 232000, -121.648, 63.556,  0.095, 
464, 232000, -120.183, 54.809,  0.450, 
464, 232000, -119.915, 69.732,  0.290, 

465, 232500, -119.886, 65.513,  0.199, 
465, 232500, -112.127, 61.459, -0.008, 


467, 233500, -119.968, 65.248,  0.398, 

