mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

5, 1125, 562500, 29.690, 17.349,  1.180, 
6, 937, 468500, -28.613, -146.193,  0.780, 

5, 1125, 562500, 18.547, 24.414,  0.205, 
6, 937, 468500, -35.836, -161.387, -0.031, 

5, 1125, 562500, 16.247, 12.505, -0.440, 
6, 937, 468500, -23.762, -158.967, -0.483, 

5, 1125, 562500, 18.590,  7.411, -0.137, 
6, 937, 468500, -19.701, -154.039, -0.190, 

5, 1125, 562500, 15.930,  5.673, -0.128, 
6, 937, 468500, -17.171, -157.255, -0.206, 

5, 1124, 562000, 15.874,  5.651,  0.183, 
6, 936, 468000, -17.201, -157.200, -0.140, 

5, 1124, 562000, 14.524,  7.666,  0.019, 
6, 936, 468000, -18.606, -159.109, -0.543, 

5, 1124, 562000, 18.441, 15.855, -0.436, 
6, 936, 468000, -26.936, -161.894,  0.093, 

5, 1124, 562000, 14.854, 12.445, -0.259, 
6, 936, 468000, -24.843, -158.007, -0.265, 

5, 1124, 562000, 29.793, 17.346,  1.055, 
6, 936, 468000, -28.586, -146.299,  0.809, 

5, 1124, 562000, 16.650, 24.811, -0.301, 
6, 936, 468000, -35.785, -161.577,  0.203, 

5, 1124, 562000, 32.033,  8.041,  0.907, 
6, 936, 468000, -23.317, -142.700,  1.473, 

5, 1123, 561500, 14.482,  7.690, -0.080, 
6, 935, 467500, -18.674, -159.405, -0.119, 

5, 1123, 561500, 15.848,  5.661, -0.143, 
6, 935, 467500, -17.081, -157.365, -0.145, 

5, 1123, 561500, 18.284, 12.328, -0.282, 
6, 935, 467500, -25.002, -157.546,  0.067, 

5, 1123, 561500, 18.370, 15.871, -0.444, 
6, 935, 467500, -28.391, -153.477,  0.284, 

5, 1123, 561500, 14.838, 12.405, -0.479, 
6, 935, 467500, -23.755, -158.916, -0.360, 

5, 1123, 561500, 31.862,  8.186,  0.485, 
6, 935, 467500, -22.591, -142.548,  1.493, 

5, 1123, 561500, 18.328,  6.275, -0.268, 
6, 935, 467500, -19.471, -154.098, -0.016, 

5, 1122, 561000, 14.166,  7.871, -0.072, 
6, 934, 467000, -18.729, -159.570, -0.053, 

5, 1122, 561000, 19.675,  6.979,  0.242, 
6, 934, 467000, -19.367, -154.091, -0.012, 

5, 1122, 561000, 13.906, 11.919, -0.535, 
6, 934, 467000, -23.477, -161.274, -0.517, 

5, 1122, 561000, 15.902,  5.670,  0.112, 
6, 934, 467000, -17.197, -157.263,  0.213, 

5, 1122, 561000, 16.990, 16.072, -0.436, 
6, 934, 467000, -27.201, -160.720, -0.270, 

5, 1121, 560500, 14.150,  7.884, -0.074, 
6, 933, 466500, -18.717, -159.604, -0.084, 

5, 1121, 560500, 14.627, 12.473, -0.419, 
6, 933, 466500, -23.492, -161.181, -0.442, 

5, 1121, 560500, 16.038, 12.617, -0.325, 
6, 933, 466500, -23.756, -159.026, -0.396, 

5, 1121, 560500, 13.660,  3.372, -0.213, 
6, 933, 466500, -17.167, -157.268, -0.157, 

5, 1121, 560500, 13.164, 11.885, -0.271, 
6, 933, 466500, -21.914, -162.064, -0.050, 

5, 1121, 560500, 14.983, 24.290,  1.326, 
6, 933, 466500, -37.388, -152.984,  0.528, 

5, 1120, 560000, 14.178,  7.845, -0.092, 
6, 932, 466000, -18.765, -159.582, -0.086, 

5, 1120, 560000, 13.188, 11.837, -0.334, 
6, 932, 466000, -21.684, -162.047, -0.044, 

5, 1120, 560000, 14.650, 12.430, -0.453, 
6, 932, 466000, -23.413, -161.487, -0.545, 

5, 1120, 560000, 19.684,  7.194,  0.489, 
6, 932, 466000, -20.006, -154.084, -0.020, 

5, 1120, 560000, 19.914,  6.453,  0.367, 
6, 932, 466000, -18.290, -153.420,  0.103, 

5, 1120, 560000, 17.866, 24.566,  0.660, 
6, 932, 466000, -35.781, -160.228,  0.638, 

5, 1120, 560000, 31.565,  6.107,  0.756, 
6, 932, 466000, -27.012, -143.368,  0.972, 

5, 1119, 559500, 13.199, 11.831, -0.345, 
6, 931, 465500, -22.197, -161.437, -0.529, 

5, 1119, 559500, 30.846,  6.171,  1.595, 
6, 931, 465500, -22.804, -142.504,  0.524, 

5, 1119, 559500, 14.060,  7.698, -0.003, 
6, 931, 465500, -18.707, -159.574, -0.063, 

5, 1119, 559500, 19.688,  7.178,  0.487, 
6, 931, 465500, -19.993, -154.107, -0.130, 

5, 1118, 559000, 14.078,  7.687, -0.004, 
6, 930, 465000, -18.664, -159.587, -0.109, 

5, 1118, 559000, 21.292, 13.392,  0.127, 
6, 930, 465000, -25.614, -155.440,  0.110, 

5, 1118, 559000, 13.070, 11.798, -0.580, 
6, 930, 465000, -22.097, -161.444, -0.501, 

5, 1118, 559000, 11.601, 12.878, -0.408, 
6, 930, 465000, -22.860, -163.391, -0.320, 

5, 1117, 558500, 14.156,  7.779, -0.088, 
6, 929, 464500, -18.582, -159.570, -0.117, 

