mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 360, 180000,  7.929,  3.635, -0.045, 
6, 611, 305500, 104.704, -153.118, -0.670, 

2, 360, 180000,  6.109,  0.061, -0.468, 
6, 611, 305500, 104.465, -157.445, -0.264, 

2, 360, 180000,  2.381, -3.611, -0.452, 
6, 611, 305500, 104.741, -161.453, -0.014, 

2, 360, 180000,  1.829, -7.187,  0.786, 
6, 611, 305500, 106.354, -164.926, -0.203, 

2, 360, 180000,  8.973,  4.509, -0.048, 
6, 611, 305500, 104.196, -152.447, -0.401, 

2, 359, 179500,  7.877,  3.692, -0.047, 
6, 612, 306000, 104.361, -153.218, -0.653, 

2, 359, 179500,  6.185,  0.026, -0.234, 
6, 612, 306000, 103.859, -157.293, -0.182, 

2, 358, 179000,  5.892,  0.101, -0.241, 
6, 613, 306500, 103.901, -157.320, -0.006, 

2, 358, 179000,  7.685,  3.647, -0.657, 
6, 613, 306500, 104.127, -153.266, -0.642, 

2, 357, 178500,  7.871,  3.690, -0.088, 
6, 614, 307000, 103.740, -153.350, -0.661, 

2, 357, 178500,  5.974,  0.116, -0.262, 
6, 614, 307000, 103.855, -157.296,  0.109, 

2, 357, 178500, -2.034, -1.504,  0.390, 
6, 614, 307000, 108.355, -165.653, -0.224, 

2, 356, 178000, -2.611, -1.489,  0.408, 
6, 615, 307500, 100.699, -161.432, -0.138, 

2, 356, 178000,  7.883,  3.690,  0.130, 
6, 615, 307500, 103.283, -153.816,  0.097, 

2, 355, 177500,  7.903,  3.804, -0.039, 
6, 616, 308000, 102.988, -153.878,  0.057, 

2, 354, 177000,  7.920,  3.884, -0.081, 
6, 617, 308500, 102.757, -153.898,  0.059, 

2, 354, 177000, -1.715,  4.199, -0.283, 
6, 617, 308500, 100.003, -161.516, -0.263, 

2, 353, 176500,  7.931,  3.968, -0.088, 
6, 618, 309000, 102.453, -153.894, -0.044, 

2, 353, 176500, -1.607,  4.399, -0.015, 
6, 618, 309000, 102.335, -161.333, -0.119, 

2, 352, 176000, -0.610,  5.342,  0.173, 
6, 619, 309500, 102.248, -161.338, -0.118, 

2, 352, 176000,  7.895,  3.914, -0.097, 
6, 619, 309500, 101.904, -153.791,  0.056, 

2, 351, 175500, -0.553,  5.270,  0.177, 
6, 620, 310000, 102.920, -161.267, -0.012, 

2, 351, 175500,  8.970,  5.025,  0.042, 
6, 620, 310000, 101.731, -153.804,  0.056, 

2, 350, 175000, -0.567,  5.176,  0.254, 
6, 621, 310500, 102.790, -161.300,  0.249, 

2, 350, 175000,  7.939,  3.990, -0.009, 
6, 621, 310500, 101.265, -153.832,  0.124, 

2, 349, 174500, -0.581,  5.280,  0.261, 
6, 622, 311000, 100.980, -161.442, -0.233, 

2, 349, 174500,  7.728,  4.091,  0.283, 
6, 622, 311000, 100.788, -153.858, -0.003, 

2, 348, 174000, -0.611,  5.293,  0.181, 
6, 623, 311500, 101.973, -161.375, -0.229, 

2, 348, 174000,  7.675,  4.069,  0.295, 
6, 623, 311500, 100.533, -153.900, -0.144, 

2, 347, 173500,  7.206,  7.407, -0.530, 
6, 624, 312000, 100.101, -153.920,  0.078, 

2, 347, 173500, -0.383,  8.080, -0.227, 
6, 624, 312000, 100.099, -161.521,  0.171, 

2, 346, 173000,  7.271,  7.644, -0.059, 
6, 625, 312500, 99.607, -153.948, -0.087, 

2, 346, 173000, -0.337,  8.270, -0.115, 
6, 625, 312500, 100.231, -161.529, -0.116, 

2, 345, 172500,  7.278,  7.637, -0.065, 
6, 626, 313000, 99.364, -153.962,  0.080, 

2, 345, 172500, -0.360,  8.101, -0.115, 
6, 626, 313000, 99.801, -161.549, -0.012, 

2, 344, 172000,  7.354,  8.340,  0.087, 
6, 626, 313000, 99.364, -153.962,  0.080, 

2, 344, 172000, -0.312,  8.595, -0.336, 
6, 626, 313000, 99.801, -161.549, -0.012, 

2, 343, 171500, -0.311,  8.593, -0.341, 
6, 627, 313500, 99.345, -161.582, -0.225, 

2, 343, 171500,  7.354,  8.796, -0.034, 
6, 627, 313500, 98.875, -153.998, -0.058, 

2, 342, 171000,  7.348,  9.007,  0.071, 
6, 628, 314000, 98.450, -154.018,  0.043, 

2, 342, 171000, -0.360,  9.036, -0.012, 
6, 628, 314000, 98.839, -161.603, -0.012, 

2, 341, 170500,  7.319,  9.591, -0.177, 
6, 629, 314500, 98.213, -154.038,  0.079, 

2, 341, 170500,  7.327,  9.606,  0.023, 
6, 629, 314500, 98.027, -154.046,  0.043, 

2, 341, 170500, -0.337,  8.902, -0.219, 
