mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 194, 97000, 31.552, 34.574,  0.113, 
4, 727, 363500,  3.354, 35.720,  0.164, 

2, 194, 97000, 31.499, 34.188,  0.087, 
4, 727, 363500,  3.147, 35.963,  0.066, 

2, 194, 97000, 27.834, 34.167,  0.080, 
4, 727, 363500, -0.538, 35.830, -0.004, 

2, 193, 96500, 27.340, 32.929,  0.072, 
4, 728, 364000, -0.940, 34.516,  0.076, 

2, 193, 96500, 31.437, 33.474,  0.079, 
4, 728, 364000,  2.985, 35.106,  0.086, 

2, 193, 96500, 27.848, 34.170, -0.165, 
4, 728, 364000, -0.526, 35.883,  0.127, 

2, 193, 96500, 31.548, 34.241,  0.158, 
4, 728, 364000,  3.145, 35.892,  0.083, 

2, 193, 96500, 31.812, 33.875,  0.151, 
4, 728, 364000,  3.435, 35.607,  0.148, 

2, 192, 96000, 27.403, 32.842,  0.033, 
4, 729, 364500, -0.949, 34.505,  0.072, 

2, 192, 96000, 30.482, 33.205, -0.010, 
4, 729, 364500,  2.438, 34.890,  0.096, 

2, 192, 96000, 31.516, 34.207,  0.097, 
4, 729, 364500,  2.972, 35.051,  0.106, 

2, 192, 96000, 33.568, 33.378, -0.436, 
4, 729, 364500,  5.226, 34.880, -0.447, 

2, 191, 95500, 27.373, 32.849,  0.104, 
4, 730, 365000, -0.979, 34.511,  0.134, 

2, 191, 95500, 30.831, 33.135,  0.070, 
4, 730, 365000,  2.442, 34.904,  0.038, 

2, 191, 95500, 30.845, 32.717, -0.049, 
4, 730, 365000,  2.455, 34.555,  0.039, 

2, 191, 95500, 28.614, 32.708, -0.261, 
4, 730, 365000,  0.252, 34.326, -0.218, 

2, 191, 95500, 28.659, 32.565,  0.115, 
4, 730, 365000,  0.313, 34.226,  0.113, 

2, 190, 95000, 28.642, 32.561,  0.106, 
4, 731, 365500,  0.265, 34.319, -0.244, 

2, 190, 95000, 30.823, 32.862,  0.037, 
4, 731, 365500,  2.446, 34.501,  0.037, 

2, 190, 95000, 27.831, 34.101,  0.152, 
4, 731, 365500, -0.954, 34.487,  0.070, 

2, 190, 95000, 30.547, 32.376,  0.042, 
4, 731, 365500,  2.056, 34.578,  0.027, 

2, 190, 95000, 25.423, 32.333, -0.009, 
4, 731, 365500, -3.103, 33.066,  0.421, 

2, 189, 94500, 25.418, 32.298, -0.088, 
4, 732, 366000, -2.933, 33.947, -0.085, 

2, 189, 94500, 30.845, 33.121,  0.075, 
4, 732, 366000,  2.489, 34.319, -0.074, 

2, 189, 94500, 28.648, 32.561,  0.112, 
4, 732, 366000,  0.244, 34.309, -0.246, 

2, 189, 94500, 30.614, 32.193,  0.035, 
4, 732, 366000,  2.183, 34.034,  0.062, 

2, 188, 94000, 25.434, 32.256, -0.176, 
4, 733, 366500, -2.938, 33.976,  0.179, 

2, 188, 94000, 30.636, 32.152,  0.061, 
4, 733, 366500,  2.228, 33.846,  0.029, 

2, 188, 94000, 30.601, 31.986,  0.055, 
4, 733, 366500,  2.219, 33.659,  0.066, 

2, 188, 94000, 30.914, 31.706,  0.045, 
4, 733, 366500,  2.496, 33.318,  0.083, 

2, 188, 94000, 27.065, 32.383,  0.269, 
4, 733, 366500, -1.055, 31.997,  0.043, 

2, 187, 93500, 30.724, 31.837,  0.057, 
4, 734, 367000,  2.316, 33.481,  0.041, 

2, 187, 93500, 27.076, 32.347,  0.277, 
4, 734, 367000, -1.065, 32.021,  0.221, 

2, 187, 93500, 33.553, 31.712, -0.505, 
4, 734, 367000,  5.193, 33.223, -0.440, 

2, 186, 93000, 25.377, 30.242, -0.266, 
4, 735, 367500, -3.024, 32.053, -0.176, 

2, 186, 93000, 31.551, 31.423,  0.135, 
4, 735, 367500,  3.169, 33.067,  0.115, 

2, 186, 93000, 33.593, 31.610, -0.352, 
4, 735, 367500,  5.209, 33.241, -0.359, 

2, 186, 93000, 32.035, 30.745,  0.138, 
4, 735, 367500,  3.613, 32.358,  0.114, 

2, 186, 93000, 27.297, 30.307, -0.054, 
4, 735, 367500, -1.077, 32.020, -0.107, 

2, 185, 92500, 32.006, 30.731,  0.135, 
4, 736, 368000,  3.621, 32.334,  0.108, 

2, 185, 92500, 25.348, 31.797, -0.010, 
4, 736, 368000, -3.374, 32.740, -0.183, 

2, 185, 92500, 27.342, 30.263,  0.036, 
4, 736, 368000, -1.096, 32.040,  0.075, 

2, 185, 92500, 32.387, 31.216,  0.069, 
4, 736, 368000,  3.990, 32.903, -0.005, 

2, 184, 92000, 31.962, 29.806,  0.143, 
4, 737, 368500,  3.451, 31.366,  0.163, 

2, 184, 92000, 27.335, 30.229,  0.077, 
4, 737, 368500, -1.071, 31.993,  0.137, 

2, 184, 92000, 32.034, 30.586,  0.161, 
4, 737, 368500,  3.628, 32.256,  0.160, 

2, 184, 92000, 25.343, 30.932,  0.337, 
4, 737, 368500, -2.935, 30.764,  0.333, 

2, 184, 92000, 33.922, 30.029, -0.296, 
4, 737, 368500,  5.087, 30.865, -0.381, 

2, 183, 91500, 31.866, 29.707,  0.126, 
4, 738, 369000,  3.444, 31.351,  0.135, 

2, 183, 91500, 27.350, 30.216, -0.053, 
4, 738, 369000, -1.085, 31.985,  0.107, 

2, 183, 91500, 33.915, 29.779, -0.376, 
4, 738, 369000,  5.464, 31.352, -0.388, 

2, 183, 91500, 25.346, 31.069,  0.064, 
4, 738, 369000, -2.931, 30.737,  0.244, 

2, 183, 91500, 31.145, 29.365, -0.129, 
4, 738, 369000,  2.410, 30.855,  0.067, 

2, 183, 91500, 33.554, 29.313, -0.344, 
4, 738, 369000,  5.107, 30.887, -0.363, 

2, 182, 91000, 30.842, 29.210,  0.054, 
4, 739, 369500,  2.411, 30.868,  0.051, 

2, 182, 91000, 25.532, 28.819, -0.009, 
4, 739, 369500, -2.915, 30.675,  0.059, 

2, 182, 91000, 32.042, 30.629,  0.177, 
4, 739, 369500,  3.450, 31.371,  0.145, 

2, 182, 91000, 31.105, 29.463,  0.064, 
4, 739, 369500,  2.629, 31.159,  0.094, 

2, 182, 91000, 33.582, 31.588, -0.319, 
4, 739, 369500,  5.468, 31.372, -0.383, 

2, 182, 91000, 23.354, 29.439,  0.182, 
4, 739, 369500, -5.033, 31.353,  0.344, 

2, 182, 91000, 25.346, 31.438,  0.144, 
4, 739, 369500, -3.756, 31.842, -0.102, 

2, 181, 90500, 30.939, 28.876, -0.051, 
4, 740, 370000,  2.447, 30.694,  0.046, 

2, 181, 90500, 25.552, 28.812, -0.167, 
4, 740, 370000, -2.921, 30.633,  0.126, 

2, 181, 90500, 31.055, 29.468,  0.099, 
4, 740, 370000,  2.644, 31.067,  0.043, 

2, 181, 90500, 30.903, 29.041,  0.052, 
4, 740, 370000,  2.422, 30.839,  0.048, 

2, 180, 90000, 30.951, 28.467,  0.056, 
4, 741, 370500,  2.472, 30.500, -0.034, 

2, 180, 90000, 25.554, 28.394, -0.166, 
4, 741, 370500, -2.909, 30.509,  0.180, 

2, 180, 90000, 30.918, 29.013,  0.053, 
4, 741, 370500,  2.413, 30.826,  0.052, 

2, 180, 90000, 30.848, 28.734,  0.068, 
4, 741, 370500,  2.353, 30.387,  0.061, 

2, 179, 89500, 30.933, 28.162,  0.063, 
4, 742, 371000,  2.479, 30.130,  0.064, 

2, 179, 89500, 25.558, 28.462,  0.058, 
4, 742, 371000, -2.912, 30.342, -0.009, 

2, 179, 89500, 31.016, 28.286,  0.040, 
4, 742, 371000,  2.585, 30.305,  0.077, 

2, 178, 89000, 30.819, 28.642,  0.117, 
4, 743, 371500,  2.739, 30.049, -0.250, 

2, 178, 89000, 33.574, 27.730, -0.349, 
4, 743, 371500,  5.058, 29.596, -0.419, 

2, 178, 89000, 30.933, 28.123,  0.075, 
4, 743, 371500,  2.509, 29.914,  0.081, 

2, 178, 89000, 25.556, 28.065, -0.009, 
4, 743, 371500, -2.928, 29.969, -0.086, 

2, 177, 88500, 33.581, 27.649, -0.352, 
4, 744, 372000,  5.048, 29.164, -0.342, 

2, 177, 88500, 25.540, 28.059,  0.059, 
4, 744, 372000, -2.936, 29.928,  0.123, 

2, 177, 88500, 31.461, 28.048,  0.021, 
4, 744, 372000,  3.624, 29.652,  0.106, 

2, 176, 88000, 33.622, 27.590, -0.360, 
4, 745, 372500,  5.050, 29.131, -0.417, 

2, 176, 88000, 25.547, 28.136,  0.060, 
4, 745, 372500, -3.049, 29.322, -0.088, 

2, 175, 87500, 33.936, 26.697, -0.387, 
4, 746, 373000,  5.382, 28.399, -0.377, 

2, 175, 87500, 25.479, 26.729, -0.086, 
4, 746, 373000, -3.070, 28.730,  0.241, 

2, 175, 87500, 27.092, 26.364,  0.079, 
4, 746, 373000, -1.479, 28.187,  0.158, 

2, 174, 87000, 33.946, 26.248, -0.388, 
4, 747, 373500,  5.357, 27.907, -0.462, 

2, 174, 87000, 27.091, 26.340,  0.117, 
4, 747, 373500, -1.466, 28.196,  0.156, 

2, 174, 87000, 35.412, 26.398,  0.152, 
4, 747, 373500,  6.833, 27.651,  0.149, 

2, 173, 86500, 33.626, 25.429, -0.355, 
4, 748, 374000,  4.972, 26.715, -0.436, 

2, 173, 86500, 33.948, 25.753, -0.305, 
4, 748, 374000,  5.360, 27.733, -0.380, 

2, 173, 86500, 27.030, 26.247,  0.039, 
4, 748, 374000, -1.485, 28.133,  0.232, 

2, 173, 86500, 25.486, 25.548,  0.059, 
4, 748, 374000, -3.110, 27.932,  0.129, 

2, 173, 86500, 35.419, 26.119,  0.217, 
4, 748, 374000,  6.833, 27.686, -0.011, 

2, 172, 86000, 33.614, 25.237, -0.355, 
4, 749, 374500,  4.966, 26.690, -0.429, 

2, 172, 86000, 29.652, 25.572,  0.007, 
4, 749, 374500, -0.119, 25.126, -0.415, 

2, 172, 86000, 25.485, 25.448, -0.009, 
4, 749, 374500, -3.116, 27.702,  0.060, 

2, 171, 85500, 33.624, 25.126, -0.279, 
4, 750, 375000,  4.999, 26.634, -0.068, 

2, 171, 85500, 25.494, 25.135, -0.086, 
4, 750, 375000, -3.144, 27.140,  0.128, 

2, 170, 85000, 33.613, 24.615, -0.278, 
4, 751, 375500,  4.978, 26.218,  0.101, 

2, 170, 85000, 25.493, 24.533,  0.122, 
4, 751, 375500, -3.166, 26.727,  0.128, 

2, 169, 84500, 33.618, 24.293, -0.278, 
4, 752, 376000,  4.920, 25.747, -0.352, 

2, 169, 84500, 25.500, 24.090, -0.009, 
4, 752, 376000, -3.186, 26.217, -0.086, 

2, 168, 84000, 33.619, 23.781, -0.279, 
4, 753, 376500,  4.907, 25.602, -0.354, 

2, 168, 84000, 33.662, 23.963,  0.048, 
4, 753, 376500,  4.944, 25.282,  0.146, 

2, 168, 84000, 25.519, 23.591,  0.180, 
4, 753, 376500, -3.042, 25.519,  0.275, 

2, 167, 83500, 33.635, 23.549, -0.281, 
4, 754, 377000,  4.909, 25.194, -0.358, 

2, 167, 83500, 28.639, 23.266, -0.541, 
4, 754, 377000, -0.107, 25.069, -0.505, 

2, 167, 83500, 28.540, 23.158,  0.074, 
4, 754, 377000, -0.209, 24.989,  0.064, 

2, 167, 83500, 27.059, 26.219, -0.008, 
4, 754, 377000, -3.054, 25.449,  0.377, 

2, 167, 83500, 33.667, 23.663,  0.103, 
4, 754, 377000,  4.937, 25.230,  0.048, 

2, 166, 83000, 28.553, 22.984,  0.075, 
4, 755, 377500, -0.214, 25.000, -0.003, 

2, 166, 83000, 33.648, 23.556, -0.285, 
4, 755, 377500,  4.909, 24.934, -0.444, 

2, 166, 83000, 28.653, 22.947, -0.534, 
4, 755, 377500, -0.132, 24.857, -0.478, 

2, 166, 83000, 25.472, 24.612, -0.181, 
4, 755, 377500, -2.415, 22.342,  0.238, 

2, 165, 82500, 28.553, 22.721, -0.055, 
4, 755, 377500, -0.214, 25.000, -0.003, 

2, 165, 82500, 33.661, 23.481, -0.294, 
4, 755, 377500,  4.960, 25.196, -0.007, 

2, 165, 82500, 28.648, 22.739, -0.525, 
4, 755, 377500, -0.116, 25.004, -0.504, 

2, 164, 82000, 28.553, 22.720,  0.021, 
4, 756, 378000, -0.219, 24.650,  0.056, 

2, 164, 82000, 34.008, 22.154, -0.229, 
4, 756, 378000,  5.201, 24.483, -0.392, 

2, 164, 82000, 28.657, 22.620, -0.522, 
4, 756, 378000, -0.119, 24.847, -0.493, 

2, 163, 81500, 28.561, 22.718, -0.005, 
4, 757, 378500, -0.232, 24.527,  0.038, 

2, 163, 81500, 28.663, 22.667, -0.518, 
4, 757, 378500, -0.132, 24.468, -0.481, 

2, 163, 81500, 33.813, 21.221,  0.105, 
4, 757, 378500,  4.779, 22.770, -0.306, 

2, 163, 81500, 25.388, 21.832,  0.129, 
4, 757, 378500, -2.461, 22.354,  0.166, 

2, 163, 81500, 34.000, 22.043, -0.229, 
4, 757, 378500,  5.177, 23.953, -0.398, 

2, 162, 81000, 25.400, 21.581, -0.009, 
4, 758, 379000, -3.435, 23.700,  0.396, 

2, 162, 81000, 28.561, 22.715, -0.109, 
4, 758, 379000, -0.867, 24.470, -0.244, 

2, 162, 81000, 33.669, 21.044,  0.323, 
4, 758, 379000,  4.792, 22.603,  0.202, 

2, 161, 80500, 25.394, 21.273,  0.060, 
4, 759, 379500, -3.460, 23.679,  0.059, 

2, 161, 80500, 28.568, 20.767, -0.334, 
4, 759, 379500, -0.237, 22.641, -0.479, 

2, 161, 80500, 33.643, 20.768, -0.284, 
4, 759, 379500,  4.763, 22.730, -0.456, 

2, 161, 80500, 27.757, 22.291, -0.250, 
4, 759, 379500, -1.240, 24.056, -0.510, 

2, 160, 80000, 33.647, 20.639, -0.285, 
4, 760, 380000,  4.766, 22.741, -0.288, 

2, 160, 80000, 28.565, 20.519, -0.050, 
4, 760, 380000, -0.322, 22.548,  0.061, 

2, 160, 80000, 28.664, 20.527, -0.505, 
4, 760, 380000, -0.240, 22.608, -0.476, 

2, 160, 80000, 25.383, 21.218, -0.009, 
4, 760, 380000, -3.418, 23.604,  0.393, 

2, 160, 80000, 33.673, 20.675,  0.287, 
4, 760, 380000,  4.797, 22.599,  0.106, 

2, 159, 79500, 28.575, 20.381, -0.003, 
4, 761, 380500, -0.341, 22.542,  0.019, 

2, 159, 79500, 33.659, 20.188, -0.290, 
4, 761, 380500,  4.751, 22.346, -0.288, 

2, 159, 79500, 28.675, 20.278, -0.523, 
4, 761, 380500, -0.249, 22.619, -0.491, 

2, 158, 79000, 28.562, 20.307,  0.057, 
4, 762, 381000, -0.342, 22.314,  0.054, 

2, 158, 79000, 31.774, 19.526, -0.236, 
4, 762, 381000,  2.832, 21.105, -0.283, 

2, 158, 79000, 28.644, 20.170, -0.485, 
4, 762, 381000, -0.237, 22.344, -0.532, 

2, 158, 79000, 28.496, 19.827, -0.192, 
4, 762, 381000, -0.340, 22.179, -0.192, 

2, 158, 79000, 33.664, 20.017, -0.217, 
4, 762, 381000,  4.725, 21.962, -0.288, 

2, 157, 78500, 28.525, 19.781, -0.104, 
4, 763, 381500, -0.357, 22.081, -0.003, 

2, 157, 78500, 31.579, 19.191, -0.034, 
4, 763, 381500,  2.632, 20.938, -0.191, 

2, 157, 78500, 28.471, 19.910, -0.427, 
4, 763, 381500, -0.491, 21.704, -0.356, 

2, 156, 78000, 28.461, 19.531, -0.131, 
4, 764, 382000, -0.428, 21.664, -0.137, 

2, 156, 78000, 31.583, 19.190, -0.004, 
4, 764, 382000,  2.605, 20.911, -0.220, 

2, 155, 77500, 25.547, 18.941,  0.166, 
4, 765, 382500, -3.431, 21.005,  0.121, 

2, 155, 77500, 34.032, 18.643, -0.165, 
4, 765, 382500,  4.643, 18.844, -0.252, 

2, 155, 77500, 28.483, 19.574, -0.126, 
4, 765, 382500, -0.506, 21.458, -0.028, 

2, 155, 77500, 31.667, 18.998,  0.124, 
4, 765, 382500,  2.807, 21.146, -0.226, 

2, 154, 77000, 28.455, 19.585, -0.098, 
4, 766, 383000, -0.576, 21.262, -0.181, 

2, 154, 77000, 33.682, 17.190, -0.237, 
4, 766, 383000,  4.680, 18.846, -0.330, 

2, 154, 77000, 28.244, 19.456, -0.111, 
4, 766, 383000, -0.616, 21.242, -0.371, 

2, 154, 77000, 31.679, 18.929,  0.132, 
4, 766, 383000,  2.702, 20.717,  0.094, 

2, 154, 77000, 34.023, 18.272, -0.251, 
4, 766, 383000,  5.064, 20.274, -0.325, 

2, 154, 77000, 25.554, 18.703,  0.163, 
4, 766, 383000, -3.426, 20.646,  0.119, 

2, 153, 76500, 25.548, 18.332, -0.077, 
4, 767, 383500, -3.417, 20.576, -0.079, 

2, 153, 76500, 28.238, 19.398, -0.122, 
4, 767, 383500, -1.133, 21.236, -0.338, 

2, 153, 76500, 31.905, 17.141,  0.067, 
4, 767, 383500,  2.829, 18.800,  0.203, 

2, 153, 76500, 34.019, 18.080, -0.259, 
4, 767, 383500,  4.989, 19.461, -0.336, 

2, 153, 76500, 26.546, 19.663, -0.007, 
4, 767, 383500, -2.509, 21.512, -0.127, 

2, 152, 76000, 25.529, 17.959, -0.076, 
4, 768, 384000, -3.456, 20.121,  0.053, 

2, 152, 76000, 31.880, 17.113,  0.127, 
