count, time, location_pos_x, location_pos_y, location_pos_z, geo_tim, geo_sat, geo_quality, , 
50, 500, -0.390,  5.094, -0.044, 10194, 12, 4, 
100, 1000, -0.390,  5.094, -0.035, 10195, 12, 4, 
150, 1500, -0.390,  5.094, -0.029, 10195, 12, 4, 
200, 2000, -0.390,  5.094, -0.029, 10196, 12, 4, 
250, 2500, -0.390,  5.094, -0.027, 10196, 12, 4, 
300, 3000, -0.390,  5.094, -0.030, 10197, 12, 4, 
350, 3500, -0.390,  5.094, -0.042, 10198, 12, 4, 
400, 4000, -0.390,  5.094, -0.040, 10198, 12, 4, 
450, 4500, -0.390,  5.094, -0.043, 10199, 12, 4, 
500, 5000, -0.390,  5.094, -0.033, 10200, 12, 4, 
550, 5500, -0.390,  5.094, -0.035, 10200, 12, 4, 
600, 6000, -0.390,  5.094, -0.045, 10201, 12, 4, 
650, 6500, -0.390,  5.094, -0.035, 10202, 12, 4, 
700, 7000, -0.390,  5.094, -0.044, 10202, 12, 4, 
750, 7500, -0.390,  5.094, -0.053, 10203, 12, 4, 
800, 8000, -0.390,  5.094, -0.037, 10203, 12, 4, 
850, 8500, -0.390,  5.094, -0.037, 10204, 12, 4, 
900, 9000, -0.390,  5.094, -0.048, 10205, 12, 4, 
950, 9500, -0.390,  5.094, -0.050, 10205, 12, 4, 
1000, 10000, -0.390,  5.094, -0.038, 10206, 12, 4, 
1050, 10500, -0.390,  5.094, -0.041, 10206, 12, 4, 
1100, 11000, -0.390,  5.094, -0.036, 10207, 12, 4, 
1150, 11500, -0.390,  5.094, -0.040, 10208, 12, 4, 
1200, 12000, -0.390,  5.094, -0.042, 10208, 12, 4, 
1250, 12500, -0.390,  5.094, -0.009, 10209, 12, 4, 
1300, 13000, -0.390,  5.094, -0.014, 10210, 12, 4, 
1350, 13500, -0.390,  5.094, -0.017, 10210, 12, 4, 
1400, 14000, -0.390,  5.094, -0.015, 10211, 12, 4, 
1450, 14500, -0.390,  5.094, -0.018, 10212, 12, 4, 
1500, 15000, -0.390,  5.094, -0.015, 10212, 12, 4, 
1550, 15500, -0.390,  5.094, -0.021, 10213, 12, 4, 
1600, 16000, -0.390,  5.094, -0.014, 10214, 12, 4, 
1650, 16500, -0.390,  5.094, -0.014, 10214, 12, 4, 
1700, 17000, -0.390,  5.094, -0.009, 10215, 12, 4, 
1750, 17500, -0.390,  5.094, -0.011, 10215, 12, 4, 
1800, 18000, -0.390,  5.094, -0.021, 10216, 12, 4, 
1850, 18500, -0.390,  5.094, -0.022, 10217, 12, 4, 
1900, 19000, -0.390,  5.094, -0.027, 10217, 12, 4, 
1950, 19500, -0.390,  5.094, -0.017, 10218, 12, 4, 
2000, 20000, -0.390,  5.094, -0.015, 10219, 12, 4, 
2050, 20500, -0.390,  5.094, -0.024, 10219, 12, 4, 
2100, 21000, -0.390,  5.094, -0.023, 10220, 12, 4, 
2150, 21500, -0.390,  5.094, -0.029, 10221, 12, 4, 
2200, 22000, -0.390,  5.094, -0.024, 10221, 12, 4, 
2250, 22500, -0.390,  5.094, -0.018, 10222, 12, 4, 
2300, 23000, -0.390,  5.094, -0.027, 10223, 12, 4, 
2350, 23500, -0.390,  5.094, -0.030, 10223, 12, 4, 
