mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

1, 28, 14000,  5.238, -3.882,  0.111, 
1, 259, 129500,  3.912, -2.987,  0.127, 

1, 28, 14000,  4.745,  4.585,  0.130, 
1, 259, 129500,  2.693,  5.618,  0.355, 

1, 28, 14000,  8.871,  5.088,  0.602, 
1, 259, 129500,  7.939,  5.643,  0.098, 

1, 28, 14000,  3.799, -5.994,  0.522, 
1, 259, 129500,  1.591, -5.088,  0.080, 

1, 28, 14000, 10.055, -2.631, -0.013, 
1, 259, 129500,  8.805, -1.814,  0.097, 

1, 27, 13500,  5.257, -3.830,  0.112, 
1, 258, 129000,  3.905, -3.006,  0.128, 

1, 27, 13500,  4.787,  4.599,  0.132, 
1, 258, 129000,  3.490,  5.534,  0.194, 

1, 27, 13500,  8.613,  5.258,  0.621, 
1, 258, 129000,  7.255,  6.267,  0.658, 

1, 27, 13500, 21.873, -3.124,  1.584, 
1, 258, 129000, 27.769,  5.896,  0.342, 

1, 26, 13000,  9.153,  4.772,  0.096, 
1, 257, 128500,  7.280,  6.340,  0.543, 

1, 26, 13000,  5.601, -3.837,  0.125, 
1, 257, 128500,  3.907, -3.009,  0.060, 

1, 26, 13000,  3.532, -6.022,  0.372, 
1, 257, 128500,  1.204, -5.069,  0.247, 

1, 26, 13000,  4.603,  4.649,  0.196, 
1, 257, 128500,  3.471,  5.544,  0.196, 

1, 26, 13000,  4.013,  4.701,  0.195, 
1, 257, 128500,  2.726,  5.618,  0.242, 

1, 26, 13000, 10.101, -2.589, -0.021, 
1, 257, 128500,  8.819, -1.813,  0.214, 

1, 25, 12500,  5.311, -3.926,  0.182, 
1, 256, 128000,  3.905, -3.021,  0.195, 

1, 25, 12500,  3.182, -6.016,  0.312, 
1, 256, 128000,  1.354, -5.082,  0.247, 

1, 25, 12500,  4.702,  4.611,  0.200, 
1, 256, 128000,  3.444,  5.558,  0.195, 

1, 25, 12500,  9.070,  4.932, -0.015, 
1, 256, 128000,  7.249,  6.272,  0.674, 

1, 25, 12500,  3.596,  4.719,  0.415, 
1, 256, 128000,  2.218,  5.725,  0.414, 

1, 25, 12500, 10.089, -2.616,  0.103, 
1, 256, 128000,  8.808, -1.817,  0.322, 

1, 24, 12000,  5.234, -3.970,  0.186, 
1, 255, 127500,  3.975, -2.989,  0.068, 

1, 24, 12000,  3.817,  4.688,  0.343, 
1, 255, 127500,  2.486,  5.659,  0.417, 

1, 24, 12000,  9.166,  4.754, -0.016, 
1, 255, 127500,  7.474,  5.988,  0.697, 

1, 23, 11500,  8.528,  5.329,  0.635, 
