count, time, geo_lat, geo_lon, geo_alt, geo_tim, geo_sat, geo_quality, , 
50, 500, 34.693111, 135.504632, 8.151000, 13227, 12, 5, 
100, 1000, 34.693111, 135.504632, 8.169000, 13227, 12, 5, 
150, 1500, 34.693111, 135.504632, 8.197000, 13228, 12, 5, 
200, 2000, 34.693112, 135.504631, 8.220000, 13228, 12, 5, 
250, 2500, 34.693112, 135.504631, 8.231000, 13229, 12, 5, 
300, 3000, 34.693112, 135.504631, 8.231000, 13230, 12, 5, 
350, 3500, 34.693112, 135.504631, 8.262000, 13230, 12, 5, 
400, 4000, 34.693112, 135.504631, 8.276000, 13231, 12, 5, 
450, 4500, 34.693112, 135.504631, 8.298000, 13231, 12, 5, 
500, 5000, 34.693112, 135.504631, 8.332000, 13232, 12, 5, 
550, 5500, 34.693112, 135.504631, 8.356000, 13233, 12, 5, 
600, 6000, 34.693112, 135.504631, 8.362000, 13233, 12, 5, 
650, 6500, 34.693111, 135.504631, 8.367000, 13234, 12, 5, 
700, 7000, 34.693111, 135.504628, 8.396000, 13235, 12, 5, 
750, 7500, 34.693111, 135.504626, 8.398000, 13235, 12, 5, 
800, 8000, 34.693111, 135.504623, 8.402000, 13236, 12, 5, 
850, 8500, 34.693111, 135.504620, 8.415000, 13236, 12, 5, 
900, 9000, 34.693111, 135.504617, 8.428000, 13237, 12, 5, 
950, 9500, 34.693111, 135.504613, 8.435000, 13238, 12, 5, 
1000, 10000, 34.693111, 135.504610, 8.427000, 13238, 12, 5, 
1050, 10500, 34.693111, 135.504608, 8.421000, 13239, 12, 5, 
1100, 11000, 34.693112, 135.504603, 8.412000, 13239, 12, 5, 
1150, 11500, 34.693112, 135.504600, 8.406000, 13240, 12, 5, 
1200, 12000, 34.693112, 135.504599, 8.385000, 13241, 12, 5, 
1250, 12500, 34.693112, 135.504596, 8.366000, 13241, 12, 5, 
1300, 13000, 34.693112, 135.504593, 8.348000, 13242, 12, 5, 
1350, 13500, 34.693112, 135.504591, 8.339000, 13243, 12, 5, 
1400, 14000, 34.693112, 135.504588, 8.331000, 13243, 12, 5, 
1450, 14500, 34.693113, 135.504585, 8.303000, 13244, 12, 5, 
1500, 15000, 34.693113, 135.504582, 8.255000, 13244, 12, 5, 
1550, 15500, 34.693113, 135.504579, 8.234000, 13245, 12, 5, 
1600, 16000, 34.693113, 135.504577, 8.234000, 13246, 12, 5, 
1650, 16500, 34.693113, 135.504574, 8.233000, 13246, 12, 5, 
1700, 17000, 34.693113, 135.504572, 8.234000, 13247, 12, 5, 
1750, 17500, 34.693113, 135.504568, 8.234000, 13248, 12, 5, 
1800, 18000, 34.693114, 135.504566, 8.241000, 13248, 12, 5, 
1850, 18500, 34.693114, 135.504563, 8.263000, 13249, 12, 5, 
1900, 19000, 34.693115, 135.504559, 8.327000, 13250, 12, 5, 
1950, 19500, 34.693120, 135.504560, 7.390000, 13250, 12, 4, 
2000, 20000, 34.693121, 135.504558, 7.394000, 13251, 12, 4, 
2050, 20500, 34.693122, 135.504555, 7.386000, 13251, 12, 4, 
2100, 21000, 34.693123, 135.504552, 7.377000, 13252, 12, 4, 
2150, 21500, 34.693124, 135.504549, 7.379000, 13253, 12, 4, 
2200, 22000, 34.693125, 135.504546, 7.368000, 13253, 12, 4, 
2250, 22500, 34.693126, 135.504543, 7.366000, 13254, 12, 4, 
2300, 23000, 34.693127, 135.504539, 7.366000, 13255, 12, 4, 
2350, 23500, 34.693128, 135.504536, 7.360000, 13255, 12, 4, 
2400, 24000, 34.693129, 135.504534, 7.349000, 13256, 12, 4, 
2450, 24500, 34.693129, 135.504531, 7.354000, 13256, 12, 4, 
2500, 25000, 34.693130, 135.504527, 7.344000, 13257, 12, 4, 
2550, 25500, 34.693131, 135.504524, 7.343000, 13258, 12, 4, 
2600, 26000, 34.693131, 135.504520, 7.359000, 13258, 12, 4, 
2650, 26500, 34.693132, 135.504517, 7.353000, 13259, 12, 4, 
2700, 27000, 34.693133, 135.504514, 7.330000, 13260, 12, 4, 
2750, 27500, 34.693133, 135.504511, 7.333000, 13260, 12, 4, 
2800, 28000, 34.693133, 135.504508, 7.337000, 13261, 12, 4, 
2850, 28500, 34.693134, 135.504505, 7.340000, 13261, 12, 4, 
