mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

1, 162, 81000, -5.815, -22.144,  0.104, 
2, 340, 170000, -5.492, -22.018, -0.608, 

1, 162, 81000, -5.636, -14.726, -0.010, 
2, 340, 170000, -5.710, -14.587, -0.011, 

1, 162, 81000, -11.345, -22.645,  0.463, 
2, 340, 170000, -11.513, -22.396,  0.336, 

1, 161, 80500, -5.325, -14.753,  0.251, 
2, 339, 169500, -5.312, -14.589,  0.071, 

1, 161, 80500, -11.295, -22.713,  0.362, 
2, 339, 169500, -11.467, -22.363,  0.354, 

1, 161, 80500, -5.515, -22.202, -0.005, 
2, 339, 169500, -5.043, -22.045,  0.152, 

1, 160, 80000, -4.887, -22.228,  0.034, 
2, 338, 169000, -4.996, -22.050, -0.200, 

1, 160, 80000, -11.335, -22.719,  0.454, 
2, 338, 169000, -11.526, -22.153,  0.610, 

1, 160, 80000, -5.413, -22.197,  0.108, 
2, 338, 169000, -6.003, -21.924,  0.065, 

1, 160, 80000, -4.547, -14.595,  0.141, 
2, 338, 169000, -5.242, -14.565, -0.011, 

1, 159, 79500, -2.716, -14.359, -0.107, 
2, 337, 168500, -4.468, -14.492, -0.317, 

1, 159, 79500, -11.400, -22.601,  0.483, 
2, 337, 168500, -11.481, -22.329,  0.527, 

1, 159, 79500, -4.707, -22.203,  0.131, 
2, 337, 168500, -5.029, -22.073,  0.059, 

1, 158, 79000, -4.176, -22.181,  0.031, 
2, 336, 168000, -4.552, -22.073, -0.119, 

1, 158, 79000, -3.881, -14.260,  0.342, 
2, 336, 168000, -5.282, -14.586, -0.011, 

1, 157, 78500, -3.797, -22.126, -0.005, 
2, 335, 167500, -4.113, -22.086,  0.128, 

1, 157, 78500, -5.448, -14.801,  0.150, 
2, 335, 167500, -5.439, -14.694,  0.158, 

1, 156, 78000, -3.106, -22.121, -0.042, 
2, 334, 167000, -3.065, -22.085, -0.524, 

1, 156, 78000, -2.642, -14.710, -0.010, 
2, 334, 167000, -2.526, -14.653,  0.149, 

1, 156, 78000, -4.069, -14.380, -0.212, 
2, 334, 167000, -4.429, -14.477,  0.161, 

1, 155, 77500, -2.599, -18.668,  0.036, 
2, 333, 166500, -2.579, -18.645, -0.029, 

1, 155, 77500, -2.638, -21.795, -0.067, 
2, 333, 166500, -3.027, -22.053, -0.071, 

1, 155, 77500, -3.888, -14.170,  0.240, 
2, 333, 166500, -4.710, -14.419,  0.078, 

1, 155, 77500, -3.067, -22.098, -0.041, 
2, 333, 166500, -3.945, -22.022, -0.124, 

1, 155, 77500, -11.439, -22.634,  0.125, 
2, 333, 166500, -11.513, -22.409,  0.124, 

1, 154, 77000, -2.406, -21.760,  0.048, 
2, 332, 166000, -2.631, -21.718,  0.082, 

1, 154, 77000, -5.231, -14.616, -0.012, 
2, 332, 166000, -5.223, -14.581, -0.012, 

1, 154, 77000, -2.280, -18.679,  0.053, 
2, 332, 166000, -2.443, -18.659,  0.020, 

