mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

1, 162, 81000, -5.696, -21.119,  0.104, 
2, 340, 170000,  7.393, 10.033, -0.608, 

1, 162, 81000, -5.487, -13.702, -0.010, 
2, 340, 170000, -0.041, 10.134, -0.011, 

1, 162, 81000, -11.227, -21.598,  0.463, 
2, 340, 170000,  7.512,  4.002,  0.336, 

1, 161, 80500, -5.161, -13.730,  0.251, 
2, 339, 169500, -0.022, 10.531,  0.071, 

1, 161, 80500, -11.187, -21.649,  0.362, 
2, 339, 169500,  7.481,  4.048,  0.354, 

1, 161, 80500, -5.403, -21.178, -0.005, 
2, 339, 169500,  7.438, 10.480,  0.152, 

1, 160, 80000, -4.785, -21.211,  0.034, 
2, 338, 169000,  7.445, 10.529, -0.200, 

1, 160, 80000, -11.239, -21.631,  0.454, 
2, 338, 169000,  7.275,  4.001,  0.610, 

1, 160, 80000, -5.311, -21.174,  0.108, 
2, 338, 169000,  7.277,  9.529,  0.065, 

1, 160, 80000, -4.362, -13.582,  0.141, 
2, 338, 169000, -0.043, 10.596, -0.011, 

1, 159, 79500, -2.529, -13.365, -0.107, 
2, 337, 168500, -0.087, 11.344, -0.317, 

1, 159, 79500, -11.303, -21.512,  0.483, 
2, 337, 168500,  7.488,  4.049,  0.527, 

1, 159, 79500, -4.606, -21.187,  0.131, 
2, 337, 168500,  7.468, 10.506,  0.059, 

1, 158, 79000, -4.075, -21.171,  0.031, 
2, 336, 168000,  7.484, 10.986, -0.119, 

1, 158, 79000, -3.692, -13.253,  0.342, 
2, 336, 168000, -0.023, 10.516, -0.011, 

1, 157, 78500, -3.695, -21.119, -0.005, 
2, 335, 167500,  7.514, 11.425,  0.128, 

1, 157, 78500, -5.266, -13.777,  0.150, 
2, 335, 167500,  0.080, 10.355,  0.158, 

1, 156, 78000, -3.022, -21.126, -0.042, 
2, 334, 167000,  7.549, 12.473, -0.524, 

1, 156, 78000, -2.417, -13.725, -0.010, 
2, 334, 167000,  0.140, 13.269,  0.149, 

1, 156, 78000, -3.838, -13.368, -0.212, 
2, 334, 167000, -0.102, 11.372,  0.161, 

1, 155, 77500, -2.449, -17.685,  0.036, 
2, 333, 166500,  4.126, 13.075, -0.029, 

1, 155, 77500, -2.550, -20.811, -0.067, 
2, 333, 166500,  7.518, 12.516, -0.071, 

1, 155, 77500, -3.647, -13.161,  0.240, 
2, 333, 166500, -0.167, 11.082,  0.078, 

1, 155, 77500, -2.985, -21.105, -0.041, 
2, 333, 166500,  7.457, 11.599, -0.124, 

1, 155, 77500, -11.366, -21.473,  0.125, 
2, 333, 166500,  7.596,  4.023,  0.124, 

1, 154, 77000, -2.321, -20.780,  0.048, 
2, 332, 166000,  7.195, 12.924,  0.082, 

1, 154, 77000, -4.988, -13.576, -0.012, 
2, 332, 166000, -0.021, 10.559, -0.012, 

1, 154, 77000, -2.128, -17.703,  0.053, 
2, 332, 166000,  4.144, 13.209,  0.020, 

1, 153, 76500, -2.024, -17.709,  0.017, 
2, 331, 165500,  4.147, 13.561,  0.064, 

1, 153, 76500, -4.928, -13.546,  0.081, 
2, 331, 165500, -0.162, 11.300, -0.237, 

1, 153, 76500, -1.715, -20.751,  0.118, 
2, 331, 165500,  7.205, 13.702, -0.245, 

1, 152, 76000, -1.652, -17.724,  0.038, 
2, 330, 165000,  4.157, 13.855, -0.003, 

1, 152, 76000, -1.712, -20.749, -0.129, 
2, 330, 165000,  7.180, 13.725,  0.019, 

1, 151, 75500, -1.568, -17.680,  0.022, 
2, 329, 164500,  4.126, 13.850,  0.071, 

1, 151, 75500, -1.672, -20.763,  0.050, 
2, 329, 164500,  7.452, 14.147, -0.061, 

1, 151, 75500, -1.530, -13.745, -0.306, 
2, 329, 164500,  0.187, 14.024,  0.157, 

1, 150, 75000, -1.558, -17.668,  0.113, 
2, 328, 164000,  4.133, 13.871,  0.102, 

1, 150, 75000, -0.844, -13.630,  0.154, 
2, 328, 164000,  0.171, 14.121,  0.228, 

1, 150, 75000, -1.700, -20.735,  0.053, 
2, 328, 164000,  7.170, 13.764,  0.022, 

1, 150, 75000, -0.568, -20.793, -0.354, 
2, 328, 164000,  7.467, 14.513,  0.065, 

1, 149, 74500, -0.052, -13.387,  0.301, 
2, 327, 163500,  0.073, 14.638,  0.076, 

1, 149, 74500, -1.668, -20.754,  0.111, 
2, 327, 163500,  7.242, 13.796,  0.052, 

1, 149, 74500, -0.217, -20.795, -0.646, 
2, 327, 163500,  7.275, 14.482, -0.662, 

1, 149, 74500, -0.879, -13.613, -0.011, 
2, 327, 163500,  0.184, 14.130,  0.406, 

1, 149, 74500, -1.550, -17.686,  0.175, 
2, 327, 163500,  4.131, 13.874,  0.118, 

1, 148, 74000,  0.171, -20.835,  0.141, 
2, 326, 163000,  7.522, 15.506,  0.133, 

1, 148, 74000, -1.560, -17.691,  0.098, 
2, 326, 163000,  4.194, 13.845,  0.107, 

1, 148, 74000,  1.023, -13.519, -0.012, 
2, 326, 163000,  0.344, 16.608, -0.011, 

1, 148, 74000, -1.703, -20.811, -0.005, 
2, 326, 163000,  7.250, 13.832,  0.160, 

1, 147, 73500,  0.194, -20.824,  0.142, 
2, 325, 162500,  7.531, 15.623, -0.057, 

1, 147, 73500, -1.535, -17.678,  0.215, 
2, 325, 162500,  4.136, 13.897,  0.148, 

1, 147, 73500, -1.701, -20.826, -0.008, 
2, 325, 162500,  7.268, 13.826,  0.096, 

1, 147, 73500, -1.306, -13.713,  0.409, 
2, 325, 162500,  0.078, 14.551,  0.249, 

1, 147, 73500,  0.612, -13.413,  0.163, 
2, 325, 162500,  0.342, 16.708, -0.109, 

1, 146, 73000, -1.564, -17.673, -0.006, 
2, 324, 162000,  4.136, 13.900,  0.132, 

1, 146, 73000,  1.383, -13.924,  0.145, 
2, 324, 162000,  0.329, 16.732, -0.011, 

1, 146, 73000,  0.502, -20.826,  0.139, 
2, 324, 162000,  7.267, 16.430,  0.106, 

1, 146, 73000, -1.582, -20.697,  0.257, 
2, 324, 162000,  7.199, 13.816, -0.170, 

1, 146, 73000, -3.446, -13.102,  0.305, 
2, 324, 162000, -0.348, 11.944,  0.400, 

1, 146, 73000,  0.257, -20.962, -0.573, 
2, 324, 162000,  7.240, 15.350, -0.638, 

1, 146, 73000, -0.378, -20.782,  0.184, 
2, 324, 162000,  7.278, 14.984,  0.069, 

1, 146, 73000, -1.373, -13.735,  0.307, 
2, 324, 162000,  0.061, 14.536,  0.081, 

1, 145, 72500, -1.607, -17.666,  0.231, 
2, 323, 161500,  4.126, 13.935,  0.142, 

1, 145, 72500, -0.690, -20.744,  0.199, 
