count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
1, 500,  0.000, -0.000,  0.000,  0.000, -0.000,  0.000, 
2, 1000, -0.000, -0.000,  0.000,  0.000,  0.000, -0.000, 
3, 1500, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000, 
4, 2000, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000, 
5, 2500, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000, 
6, 3000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.001, 
7, 3500, -0.000,  0.000,  0.000,  0.000,  0.000, -0.001, 
8, 4000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.001, 
9, 4500, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000, 
10, 5000, -0.000,  0.000,  0.000,  0.000, -0.000,  0.001, 
11, 5500, -0.000,  0.000,  0.000,  0.000, -0.000,  0.001, 
12, 6000, -0.000,  0.000,  0.000,  0.000, -0.000,  0.002, 
13, 6500, -0.000,  0.000,  0.000,  0.000, -0.000,  0.002, 
14, 7000,  0.075,  0.000,  0.000,  0.000, -0.000,  0.004, 
15, 7500,  0.295,  0.003,  0.000,  0.000, -0.000,  0.010, 
16, 8000,  0.563,  0.003,  0.000,  0.000, -0.000,  0.005, 
17, 8500,  0.829,  0.006,  0.000,  0.000, -0.000,  0.005, 
18, 9000,  1.098,  0.004,  0.000,  0.000,  0.000, -0.004, 
19, 9500,  1.395, -0.003,  0.000,  0.000,  0.000, -0.020, 
20, 10000,  1.668, -0.012,  0.000,  0.000,  0.000, -0.029, 
21, 10500,  1.943, -0.023,  0.000,  0.000,  0.000, -0.038, 
22, 11000,  2.305, -0.038,  0.000,  0.000,  0.000, -0.045, 
23, 11500,  2.623, -0.056,  0.000,  0.000,  0.000, -0.055, 
24, 12000,  2.868, -0.066,  0.000,  0.000,  0.000, -0.046, 
25, 12500,  3.034, -0.076,  0.000,  0.000,  0.000, -0.053, 
26, 13000,  3.254, -0.088,  0.000,  0.000,  0.000, -0.055, 
27, 13500,  3.485, -0.099,  0.000,  0.000,  0.000, -0.047, 
28, 14000,  3.720, -0.108,  0.000,  0.000,  0.000, -0.043, 
29, 14500,  3.991, -0.120,  0.000,  0.000,  0.000, -0.043, 
30, 15000,  4.264, -0.133,  0.000,  0.000,  0.000, -0.045, 
31, 15500,  4.542, -0.146,  0.000,  0.000,  0.000, -0.049, 
32, 16000,  4.821, -0.163,  0.000,  0.000,  0.000, -0.059, 
33, 16500,  5.099, -0.181,  0.000,  0.000,  0.000, -0.061, 
34, 17000,  5.363, -0.203,  0.000,  0.000,  0.000, -0.081, 
35, 17500,  5.627, -0.228,  0.000,  0.000,  0.000, -0.093, 
36, 18000,  5.887, -0.267,  0.000,  0.000,  0.000, -0.149, 
37, 18500,  6.146, -0.321,  0.000,  0.000,  0.000, -0.219, 
38, 19000,  6.417, -0.391,  0.000,  0.000,  0.000, -0.254, 
39, 19500,  6.688, -0.464,  0.000,  0.000,  0.000, -0.268, 
40, 20000,  6.962, -0.543,  0.000,  0.000,  0.000, -0.279, 
41, 20500,  7.232, -0.625,  0.000,  0.000,  0.000, -0.291, 
42, 21000,  7.504, -0.709,  0.000,  0.000,  0.000, -0.297, 
43, 21500,  7.785, -0.796,  0.000,  0.000,  0.000, -0.301, 
44, 22000,  8.066, -0.887,  0.000,  0.000,  0.000, -0.308, 
45, 22500,  8.337, -0.975,  0.000,  0.000,  0.000, -0.316, 
46, 23000,  8.606, -1.062,  0.000,  0.000,  0.000, -0.311, 
47, 23500,  8.892, -1.159,  0.000,  0.000,  0.000, -0.323, 
48, 24000,  9.186, -1.247,  0.000,  0.000,  0.000, -0.276, 
49, 24500,  9.491, -1.322,  0.000,  0.000,  0.000, -0.242, 
50, 25000,  9.794, -1.388,  0.000,  0.000,  0.000, -0.213, 
51, 25500, 10.101, -1.446,  0.000,  0.000,  0.000, -0.188, 
52, 26000, 10.399, -1.495,  0.000,  0.000,  0.000, -0.156, 
53, 26500, 10.691, -1.538,  0.000,  0.000,  0.000, -0.142, 
54, 27000, 10.984, -1.577,  0.000,  0.000,  0.000, -0.132, 
55, 27500, 11.278, -1.610,  0.000,  0.000,  0.000, -0.107, 
56, 28000, 11.572, -1.637,  0.000,  0.000,  0.000, -0.095, 
57, 28500, 11.865, -1.658,  0.000,  0.000,  0.000, -0.069, 
58, 29000, 12.159, -1.673,  0.000,  0.000,  0.000, -0.049, 
59, 29500, 12.455, -1.684,  0.000,  0.000,  0.000, -0.040, 
60, 30000, 12.737, -1.693,  0.000,  0.000,  0.000, -0.025, 
61, 30500, 13.017, -1.705,  0.000,  0.000,  0.000, -0.041, 
62, 31000, 13.297, -1.718,  0.000,  0.000,  0.000, -0.048, 
63, 31500, 13.578, -1.732,  0.000,  0.000,  0.000, -0.045, 
64, 32000, 13.866, -1.749,  0.000,  0.000,  0.000, -0.058, 
65, 32500, 14.154, -1.770,  0.000,  0.000,  0.000, -0.077, 
66, 33000, 14.442, -1.789,  0.000,  0.000,  0.000, -0.069, 
67, 33500, 14.729, -1.809,  0.000,  0.000,  0.000, -0.072, 
68, 34000, 15.014, -1.840,  0.000,  0.000,  0.000, -0.120, 
69, 34500, 15.303, -1.874,  0.000,  0.000,  0.000, -0.119, 
70, 35000, 15.598, -1.913,  0.000,  0.000,  0.000, -0.123, 
71, 35500, 15.912, -1.942,  0.000,  0.000,  0.000, -0.098, 
