mapID, count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

4, 553, 276500,  2.136, 95.368,  0.293, 
6, 318, 159000, 74.883, -50.224,  0.460, 

4, 553, 276500, -0.935, 87.688,  0.297, 
6, 318, 159000, 64.090, -52.784,  0.801, 

4, 552, 276000, -2.953, 102.401, -0.009, 
6, 319, 159500, 82.019, -45.284, -0.078, 

4, 552, 276000,  2.019, 95.377,  0.258, 
6, 319, 159500, 74.864, -50.131,  0.431, 

4, 551, 275500, -2.370, 102.623,  0.056, 
6, 320, 160000, 82.148, -45.646, -0.078, 

4, 551, 275500,  2.074, 95.483,  0.259, 
6, 320, 160000, 74.864, -50.200,  0.245, 

4, 550, 275000, -1.914, 102.788, -0.008, 
6, 321, 160500, 82.234, -45.904, -0.078, 

4, 550, 275000,  2.077, 95.484,  0.258, 
6, 321, 160500, 74.948, -50.259,  0.281, 

4, 549, 274500,  2.206, 95.487,  0.270, 
6, 322, 161000, 74.847, -50.215,  0.347, 

4, 549, 274500, -1.670, 102.895, -0.008, 
6, 322, 161000, 82.399, -46.396, -0.152, 

4, 549, 274500,  1.414, 98.399, -0.027, 
6, 322, 161000, 77.696, -49.538,  0.028, 

4, 548, 274000, -0.746, 103.308, -0.076, 
6, 323, 161500, 82.558, -46.902, -0.008, 

4, 548, 274000,  1.427, 98.425, -0.052, 
6, 323, 161500, 77.685, -49.536,  0.077, 

4, 547, 273500, -0.644, 103.328, -0.008, 
6, 324, 162000, 82.682, -47.270, -0.078, 

4, 547, 273500,  1.509, 98.439, -0.057, 
6, 324, 162000, 77.676, -49.560,  0.043, 

4, 547, 273500,  0.304, 87.657, -0.231, 
6, 324, 162000, 72.067, -53.346, -0.472, 

4, 546, 273000, -0.278, 103.468, -0.008, 
6, 325, 162500, 82.728, -47.466, -0.078, 

4, 546, 273000,  2.447, 95.637,  0.316, 
6, 325, 162500, 74.873, -50.141,  0.295, 

4, 546, 273000,  1.491, 98.433, -0.094, 
6, 325, 162500, 77.797, -49.696, -0.086, 

4, 546, 273000,  5.480, 92.508, -0.314, 
6, 325, 162500, 78.128, -55.543,  0.095, 

4, 545, 272500,  0.195, 103.673, -0.074, 
6, 326, 163000, 82.950, -48.226, -0.008, 

4, 545, 272500,  1.516, 98.447,  0.087, 
6, 326, 163000, 77.848, -49.791, -0.026, 

4, 545, 272500,  2.845, 98.191, -0.081, 
6, 326, 163000, 77.467, -51.132, -0.317, 

4, 544, 272000,  2.693, 95.687,  0.327, 
6, 327, 163500, 74.876, -50.905,  0.315, 

4, 544, 272000,  1.506, 98.465, -0.119, 
6, 327, 163500, 77.855, -49.799,  0.017, 

4, 544, 272000,  0.400, 103.937,  0.355, 
6, 327, 163500, 82.920, -48.125, -0.008, 

4, 544, 272000,  0.782, 103.959, -0.146, 
6, 327, 163500, 83.027, -48.488, -0.080, 

4, 544, 272000,  2.922, 98.258, -0.258, 
6, 327, 163500, 77.480, -51.149, -0.342, 

4, 543, 271500,  0.929, 104.019, -0.075, 
6, 328, 164000, 83.010, -48.434, -0.008, 

4, 543, 271500,  2.917, 98.267, -0.370, 
6, 328, 164000, 77.463, -51.150, -0.172, 

4, 542, 271000,  1.146, 104.098, -0.008, 
6, 329, 164500, 83.110, -48.738, -0.075, 

4, 542, 271000,  2.912, 98.279, -0.497, 
6, 329, 164500, 77.543, -51.228, -0.414, 

4, 541, 270500,  1.693, 104.324, -0.306, 
6, 330, 165000, 83.255, -49.157, -0.008, 

4, 541, 270500,  2.905, 98.248, -0.442, 
6, 330, 165000, 77.546, -51.266, -0.261, 

4, 541, 270500,  5.704, 93.099, -0.455, 
6, 330, 165000, 72.252, -53.873, -0.298, 

4, 540, 270000,  2.242, 104.574, -0.228, 
6, 331, 165500, 83.673, -50.322, -0.152, 

4, 540, 270000,  2.993, 95.641,  0.281, 
6, 331, 165500, 72.095, -53.306,  0.104, 

4, 540, 270000,  2.906, 98.258, -0.383, 
6, 331, 165500, 77.556, -51.258, -0.360, 

4, 539, 269500,  2.257, 104.576, -0.229, 
6, 332, 166000, 83.641, -50.224, -0.227, 

4, 539, 269500,  2.973, 98.238, -0.368, 
6, 332, 166000, 79.122, -55.680,  0.061, 

4, 538, 269000,  2.776, 104.815, -0.077, 
6, 333, 166500, 83.754, -50.663, -0.306, 

4, 538, 269000,  6.153, 93.128, -0.310, 
6, 333, 166500, 79.241, -55.703,  0.164, 

4, 537, 268500,  3.186, 104.975, -0.312, 
6, 334, 167000, 84.014, -51.468, -0.080, 

4, 537, 268500,  2.846, 95.671,  0.076, 
6, 334, 167000, 72.130, -53.431, -0.451, 

4, 536, 268000,  3.569, 105.149, -0.231, 
6, 335, 167500, 84.027, -51.555, -0.307, 

4, 536, 268000,  5.651, 93.128, -0.472, 
6, 335, 167500, 72.149, -53.842, -0.456, 

4, 535, 267500,  3.977, 105.321, -0.231, 
6, 336, 168000, 84.109, -51.799, -0.151, 

4, 535, 267500,  7.236, 98.335, -0.070, 
6, 336, 168000, 79.382, -55.768, -0.123, 

4, 534, 267000,  4.320, 105.459, -0.231, 
6, 337, 168500, 84.248, -52.237, -0.008, 

4, 534, 267000,  2.967, 98.329, -0.013, 
6, 337, 168500, 79.416, -55.787,  0.038, 

4, 533, 266500,  5.085, 105.735, -0.077, 
6, 338, 169000, 84.351, -52.594, -0.306, 

4, 533, 266500,  2.971, 98.323, -0.388, 
6, 338, 169000, 79.493, -55.770, -0.504, 

4, 532, 266000,  5.465, 105.869, -0.078, 
6, 339, 169500, 84.454, -52.867, -0.076, 

4, 532, 266000,  7.300, 100.773, -0.565, 
6, 339, 169500, 79.514, -55.770, -0.561, 

4, 531, 265500,  7.328, 100.718, -0.028, 
6, 340, 170000, 79.612, -55.903,  0.026, 

4, 531, 265500,  5.540, 105.918, -0.078, 
6, 340, 170000, 84.612, -53.331, -0.076, 

4, 531, 265500,  7.314, 100.776, -0.497, 
6, 340, 170000, 79.629, -55.908, -0.279, 

4, 531, 265500,  5.937, 106.057, -0.079, 
6, 340, 170000, 84.879, -54.232, -0.079, 

4, 530, 265000,  7.356, 100.723, -0.057, 
6, 341, 170500, 79.601, -55.910, -0.005, 

4, 530, 265000,  6.057, 106.096, -0.079, 
6, 341, 170500, 84.744, -53.801, -0.076, 

4, 529, 264500,  6.041, 106.103, -0.084, 
6, 342, 171000, 84.771, -53.882, -0.077, 

4, 529, 264500,  7.741, 100.569, -0.135, 
6, 342, 171000, 79.616, -55.925, -0.155, 

4, 529, 264500,  7.629, 100.653, -0.598, 
6, 342, 171000, 79.697, -55.922, -0.517, 

4, 528, 264000,  7.965, 100.579, -0.145, 
6, 343, 171500, 79.641, -55.938,  0.077, 

4, 528, 264000,  6.611, 106.320, -0.081, 
6, 343, 171500, 84.874, -54.223, -0.077, 

4, 527, 263500,  8.460, 100.578, -0.074, 
6, 344, 172000, 79.614, -55.936, -0.085, 

4, 527, 263500,  7.000, 106.453, -0.081, 
6, 344, 172000, 85.061, -54.947, -0.076, 

4, 527, 263500,  5.264, 106.953,  0.488, 
6, 344, 172000, 85.975, -54.238,  0.444, 

4, 526, 263000,  8.779, 100.568, -0.039, 
6, 345, 172500, 79.441, -56.476,  0.050, 

4, 526, 263000,  7.411, 106.627, -0.082, 
6, 345, 172500, 85.263, -55.611, -0.153, 

4, 526, 263000,  8.764, 100.651, -0.585, 
6, 345, 172500, 79.536, -56.366, -0.591, 

4, 525, 262500,  9.088, 100.557, -0.081, 
6, 346, 173000, 79.444, -56.877, -0.073, 

4, 525, 262500,  7.935, 106.799, -0.166, 
6, 346, 173000, 85.284, -55.584, -0.149, 

4, 525, 262500,  9.115, 100.634, -0.567, 
6, 346, 173000, 79.513, -56.833, -0.546, 

4, 524, 262000,  9.541, 100.549, -0.007, 
6, 347, 173500, 79.447, -57.200, -0.076, 

4, 524, 262000,  8.277, 106.925, -0.084, 
6, 347, 173500, 85.522, -56.306, -0.152, 

4, 524, 262000,  9.576, 100.624, -0.563, 
6, 347, 173500, 79.537, -57.298, -0.576, 

4, 523, 261500,  9.827, 100.545, -0.005, 
6, 348, 174000, 79.406, -57.468,  0.086, 

4, 523, 261500,  8.388, 106.964, -0.089, 
6, 348, 174000, 85.553, -56.436, -0.153, 

4, 523, 261500, 10.022, 100.613, -0.553, 
6, 348, 174000, 79.485, -57.474, -0.600, 

4, 522, 261000, 10.381, 100.540, -0.089, 
6, 349, 174500, 79.390, -57.841, -0.084, 

4, 522, 261000,  8.651, 107.056, -0.086, 
6, 349, 174500, 85.619, -56.661, -0.154, 

4, 521, 260500, 10.896, 100.541, -0.090, 
6, 350, 175000, 80.657, -64.979,  0.191, 

4, 521, 260500,  9.142, 107.242, -0.091, 
6, 350, 175000, 85.786, -57.156, -0.155, 

4, 520, 260000, 11.280, 100.550, -0.244, 
6, 351, 175500, 79.328, -58.799, -0.047, 

4, 520, 260000,  9.158, 107.247, -0.088, 
6, 351, 175500, 85.890, -57.485, -0.157, 

4, 520, 260000, 10.949, 100.613, -0.547, 
6, 351, 175500, 79.411, -58.817, -0.579, 

4, 519, 259500, 11.679, 100.538, -0.005, 
