count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
67, 33500, 12.440, -0.715, -0.272, 
67, 33500, 10.739,  3.835, -0.205, 
67, 33500, 15.836,  3.048,  0.104, 

68, 34000, 12.605, -1.386,  0.042, 
68, 34000, 11.427, -7.653,  0.260, 
68, 34000,  9.822, -8.598,  0.365, 
68, 34000, 12.604, -2.805,  0.185, 
68, 34000, 10.401,  0.443, -0.420, 
68, 34000, 12.794, -0.562, -0.424, 
68, 34000, 15.020, -2.909,  0.078, 
68, 34000, 11.948,  2.147, -0.168, 

69, 34500, 12.799, -1.405,  0.088, 
69, 34500, 11.451, -7.612,  0.327, 
69, 34500,  9.836, -8.617,  0.432, 
69, 34500, 12.845, -2.791,  0.177, 
69, 34500, 10.549,  0.389, -0.410, 
69, 34500, 11.885,  2.175, -0.251, 
69, 34500,  7.706, -10.621,  0.805, 
69, 34500, 10.738,  3.868, -0.106, 
69, 34500, 12.937, -1.394, -0.322, 

70, 35000, 13.105, -1.373,  0.225, 
70, 35000, 11.398, -7.593,  0.240, 
70, 35000,  9.984, -8.571,  0.357, 
70, 35000, 13.017, -2.655,  0.283, 
70, 35000, 12.020,  2.132, -0.162, 
70, 35000,  7.663, -11.417,  0.874, 
70, 35000, 10.852,  3.864, -0.107, 
70, 35000, 10.546,  0.376, -0.409, 
70, 35000, 13.502, -0.903,  0.148, 

71, 35500, 11.366, -7.603,  0.306, 
71, 35500, 13.082, -2.565,  0.212, 
71, 35500, 11.926,  2.164, -0.240, 
71, 35500,  7.640, -11.350,  0.871, 
71, 35500, 11.017,  3.849, -0.209, 
71, 35500, 13.155, -2.628, -0.306, 
71, 35500, 10.509,  0.448, -0.420, 

72, 36000, 11.296, -7.599,  0.300, 
72, 36000, 13.372, -2.558,  0.210, 
72, 36000, 11.960,  2.153, -0.238, 
72, 36000,  8.507, -11.604,  0.281, 
72, 36000, 13.929, -0.888,  0.098, 
72, 36000, 13.862, -0.942, -0.497, 
72, 36000, 27.352, -16.039,  0.894, 
72, 36000, 13.666, -1.577,  0.129, 
72, 36000,  9.952, -8.586,  0.353, 

73, 36500, 11.251, -7.629,  0.235, 
73, 36500, 13.641, -2.571,  0.114, 
73, 36500, 12.067,  2.134, -0.237, 
73, 36500,  9.869, -8.588,  0.272, 
73, 36500, 13.941, -1.591,  0.040, 
73, 36500, 15.875,  3.046, -0.014, 
73, 36500, 14.020, -1.830, -0.245, 

74, 37000, 11.336, -7.572,  0.231, 
74, 37000, 13.784, -2.616, -0.053, 
74, 37000, 12.145,  2.124, -0.236, 
74, 37000, 14.185, -1.600, -0.009, 
74, 37000, 15.989,  2.995, -0.129, 
74, 37000,  9.790, -8.556,  0.354, 
74, 37000, 14.413, -1.127,  0.178, 

75, 37500, 11.441, -7.577,  0.292, 
75, 37500, 14.101, -2.531,  0.145, 
75, 37500, 12.179,  2.110, -0.235, 
75, 37500, 14.366, -1.672,  0.158, 
75, 37500, 15.655, -3.672,  0.382, 
75, 37500, 14.037, -2.632, -0.529, 

76, 38000, 11.331, -7.564,  0.392, 
76, 38000, 14.236, -2.465,  0.137, 
76, 38000, 12.185,  2.122, -0.236, 
76, 38000, 14.542, -1.609,  0.204, 
76, 38000, 15.621, -3.590,  0.311, 
76, 38000, 14.269, -2.677, -0.449, 
76, 38000, 14.990, -1.207,  0.138, 
76, 38000, 15.242, -3.787,  0.194, 
76, 38000, 15.984,  3.006, -0.244, 
76, 38000, 14.602, -1.845,  0.079, 

77, 38500, 11.182, -7.531,  0.347, 
77, 38500, 14.588, -2.663,  0.074, 
77, 38500, 12.261,  2.133, -0.238, 
77, 38500, 14.842, -1.556,  0.205, 
77, 38500, 14.626, -2.581, -0.446, 
77, 38500, 15.241, -1.179,  0.238, 
77, 38500, 15.225, -3.707,  0.257, 
77, 38500, 16.061,  2.910, -0.232, 
77, 38500, 14.938, -1.851,  0.121, 
77, 38500, 15.281, -4.010, -0.283, 
77, 38500, 15.020, -3.969,  0.244, 
77, 38500, 27.587, 14.332,  1.959, 

78, 39000, 11.215, -7.581,  0.351, 
78, 39000, 14.824, -2.671, -0.053, 
78, 39000, 12.303,  2.136, -0.155, 
78, 39000, 15.121, -1.742, -0.008, 
78, 39000, 14.841, -4.139,  0.226, 
78, 39000, 16.062,  2.910, -0.234, 
78, 39000, 26.793, 14.949,  1.943, 
78, 39000, 14.778, -2.940,  0.109, 
78, 39000, 25.246, -21.583,  0.304, 
78, 39000, 15.213, -1.832, -0.433, 
78, 39000, 16.281,  4.650,  0.318, 
78, 39000, 14.680, -4.360,  0.284, 

79, 39500, 15.062, -2.809,  0.111, 
79, 39500, 15.413, -1.904,  0.233, 
79, 39500, 14.728, -4.211,  0.159, 
79, 39500, 16.113,  2.883, -0.230, 
79, 39500, 27.590, 14.479,  1.720, 
79, 39500, 25.260, -21.575,  0.302, 
79, 39500, 14.498, -4.446,  0.215, 

80, 40000, 15.361, -2.631,  0.075, 
80, 40000, 15.431, -1.908,  0.163, 
80, 40000, 27.899, 14.144,  1.925, 
80, 40000, 14.485, -4.429,  0.258, 
80, 40000, 12.855, -7.439,  0.070, 
80, 40000, 14.353, -4.547, -0.287, 
80, 40000, 14.078, -4.715,  0.255, 
80, 40000, 16.255,  2.826,  0.077, 

81, 40500, 15.873, -2.636, -0.059, 
81, 40500, 15.518, -1.687,  0.034, 
81, 40500, 28.389, 14.180,  1.943, 
81, 40500, 13.894, -3.617,  0.048, 
81, 40500, 16.334,  2.749, -0.115, 
81, 40500, 16.525, -4.562, -0.084, 
81, 40500, 13.825, -4.581,  0.228, 

82, 41000, 16.303,  2.860, -0.011, 
82, 41000, 13.770, -4.595,  0.183, 
82, 41000, 15.576, -0.974, -0.007, 
82, 41000, 19.723, -1.672,  0.083, 
82, 41000, 16.189, -2.345, -0.171, 
82, 41000, 12.812, -7.454, -0.103, 

83, 41500, 16.271,  2.826, -0.210, 
83, 41500, 15.669, -0.668, -0.007, 
83, 41500, 16.641, -2.435,  0.204, 
83, 41500, 16.661, -4.144, -0.465, 
83, 41500, 13.660, -4.780, -0.104, 
83, 41500, 16.034, -0.925,  0.081, 
83, 41500, 31.262,  0.297,  1.369, 

84, 42000, 15.909, -0.575,  0.071, 
84, 42000, 17.181, -2.231,  0.215, 
84, 42000, 13.548, -4.949,  0.254, 
84, 42000, 17.293, -1.810, -0.010, 
84, 42000, 16.236,  2.834, -0.203, 

85, 42500, 15.859, -0.558,  0.188, 
85, 42500, 17.687, -2.177,  0.100, 
85, 42500, 17.596, -1.843,  0.140, 
85, 42500, 16.473, -4.486, -0.062, 
85, 42500, 16.260,  2.834, -0.196, 

86, 43000, 18.137, -2.093,  0.184, 
86, 43000, 15.941, -0.504, -0.203, 
86, 43000, 28.891,  0.507,  1.230, 
86, 43000, 16.303,  2.844, -0.193, 

87, 43500, 18.529, -2.048,  0.095, 
87, 43500, 16.203, -0.434,  0.074, 
87, 43500, 16.609, -4.064, -0.441, 
87, 43500, 16.215, -0.426, -0.155, 
