count, time, location_pos_x, location_pos_y, location_pos_z, location_roll, location_pitch, location_yaw, 
1, 500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
2, 1000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
3, 1500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
4, 2000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
5, 2500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
6, 3000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
7, 3500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
8, 4000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
9, 4500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
10, 5000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
11, 5500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
12, 6000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
13, 6500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
14, 7000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
15, 7500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
16, 8000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.059, 
17, 8500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.058, 
18, 9000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.058, 
19, 9500,  0.203, -0.210,  0.000,  0.000, -0.000,  0.058, 
20, 10000,  0.203, -0.210,  0.000,  0.000, -0.000,  0.058, 
21, 10500,  0.306, -0.203,  0.000,  0.000, -0.000,  0.061, 
22, 11000,  0.485, -0.190,  0.000,  0.000, -0.000,  0.064, 
23, 11500,  0.696, -0.179,  0.000,  0.000, -0.000,  0.055, 
24, 12000,  0.937, -0.172,  0.000,  0.000, -0.000,  0.037, 
25, 12500,  1.207, -0.163,  0.000,  0.000, -0.000,  0.030, 
26, 13000,  1.510, -0.159,  0.000,  0.000, -0.000,  0.013, 
27, 13500,  1.816, -0.161,  0.000,  0.000,  0.000, -0.004, 
28, 14000,  2.117, -0.166,  0.000,  0.000,  0.000, -0.017, 
29, 14500,  2.420, -0.176,  0.000,  0.000,  0.000, -0.028, 
30, 15000,  2.722, -0.191,  0.000,  0.000,  0.000, -0.046, 
31, 15500,  3.023, -0.208,  0.000,  0.000,  0.000, -0.059, 
32, 16000,  3.335, -0.236,  0.000,  0.000,  0.000, -0.091, 
33, 16500,  3.654, -0.269,  0.000,  0.000,  0.000, -0.103, 
34, 17000,  3.980, -0.304,  0.000,  0.000,  0.000, -0.108, 
35, 17500,  4.306, -0.341,  0.000,  0.000,  0.000, -0.114, 
36, 18000,  4.637, -0.382,  0.000,  0.000,  0.000, -0.123, 
37, 18500,  4.984, -0.423,  0.000,  0.000,  0.000, -0.119, 
38, 19000,  5.343, -0.464,  0.000,  0.000,  0.000, -0.116, 
39, 19500,  5.699, -0.509,  0.000,  0.000,  0.000, -0.122, 
40, 20000,  6.053, -0.553,  0.000,  0.000,  0.000, -0.121, 
41, 20500,  6.401, -0.591,  0.000,  0.000,  0.000, -0.111, 
42, 21000,  6.746, -0.626,  0.000,  0.000,  0.000, -0.100, 
43, 21500,  7.091, -0.660,  0.000,  0.000,  0.000, -0.098, 
44, 22000,  7.434, -0.692,  0.000,  0.000,  0.000, -0.093, 
45, 22500,  7.779, -0.720,  0.000,  0.000,  0.000, -0.084, 
46, 23000,  8.123, -0.750,  0.000,  0.000,  0.000, -0.088, 
47, 23500,  8.467, -0.781,  0.000,  0.000,  0.000, -0.087, 
48, 24000,  8.812, -0.812,  0.000,  0.000,  0.000, -0.091, 
49, 24500,  9.158, -0.846,  0.000,  0.000,  0.000, -0.101, 
50, 25000,  9.501, -0.883,  0.000,  0.000,  0.000, -0.108, 
51, 25500,  9.841, -0.923,  0.000,  0.000,  0.000, -0.117, 
52, 26000, 10.182, -0.965,  0.000,  0.000,  0.000, -0.126, 
53, 26500, 10.523, -1.010,  0.000,  0.000,  0.000, -0.132, 
54, 27000, 10.864, -1.058,  0.000,  0.000,  0.000, -0.138, 
55, 27500, 11.203, -1.105,  0.000,  0.000,  0.000, -0.141, 
56, 28000, 11.540, -1.154,  0.000,  0.000,  0.000, -0.139, 
57, 28500, 11.880, -1.199,  0.000,  0.000,  0.000, -0.134, 
58, 29000, 12.221, -1.246,  0.000,  0.000,  0.000, -0.138, 
59, 29500, 12.562, -1.293,  0.000,  0.000,  0.000, -0.139, 
60, 30000, 12.901, -1.345,  0.000,  0.000,  0.000, -0.154, 
61, 30500, 13.241, -1.404,  0.000,  0.000,  0.000, -0.168, 
62, 31000, 13.580, -1.460,  0.000,  0.000,  0.000, -0.161, 
63, 31500, 13.921, -1.511,  0.000,  0.000,  0.000, -0.149, 
64, 32000, 14.260, -1.560,  0.000,  0.000,  0.000, -0.145, 
65, 32500, 14.600, -1.606,  0.000,  0.000,  0.000, -0.127, 
66, 33000, 14.939, -1.640,  0.000,  0.000,  0.000, -0.101, 
67, 33500, 15.281, -1.668,  0.000,  0.000,  0.000, -0.075, 
68, 34000, 15.626, -1.695,  0.000,  0.000,  0.000, -0.078, 
69, 34500, 15.977, -1.719,  0.000,  0.000,  0.000, -0.063, 
70, 35000, 16.365, -1.741,  0.000,  0.000,  0.000, -0.056, 
71, 35500, 16.765, -1.770,  0.000,  0.000,  0.000, -0.074, 
72, 36000, 17.175, -1.811,  0.000,  0.000,  0.000, -0.093, 
73, 36500, 17.600, -1.866,  0.000,  0.000,  0.000, -0.122, 
